"hh_id","hh_cluster","hhweight","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","monthly_exp","monthly_exp_per_cap","country","dried","fresh","any_fish"
"2_528_11","2_528",19.0810966491699,7101,12.55312012,-12.1777516,"urban",3,2,1,7600,2533.33333333333,"SEN","no","yes","yes"
"1_49_3","1_49",386.681671142578,7101,14.7593521,-17.3915714,"urban",10,6,4,32450,3245,"SEN","yes","yes","yes"
"1_377_6","1_377",262.900695800781,7101,15.5463797,-15.8025332,"rural",14,8,6,8200,585.714285714286,"SEN","yes","no","yes"
"2_176_11","2_176",164.270065307617,7101,16.46179092,-15.66348418,"urban",1,1,0,1100,1100,"SEN","no","no","no"
"1_157_12","1_157",583.362976074219,7101,14.8633822,-15.8526445,"rural",4,3,1,13000,3250,"SEN","yes","yes","yes"
"1_299_2","1_299",353.079772949219,7101,14.4176499,-16.965685,"urban",12,7,5,22400,1866.66666666667,"SEN","yes","yes","yes"
"1_65_1","1_65",824.920837402344,7101,14.7779637,-17.2274759,"urban",16,11,5,30150,1884.375,"SEN","yes","yes","yes"
"2_234_11","2_234",256.040222167969,7101,13.81773085,-13.91783888,"rural",4,2,2,14500,3625,"SEN","no","yes","yes"
"2_67_10","2_67",203.738616943359,7101,14.74179176,-17.24750878,"rural",9,3,6,78550,8727.77777777778,"SEN","no","yes","yes"
"2_172_8","2_172",451.787567138672,7101,14.83351818,-15.57403397,"rural",15,9,6,11900,793.333333333333,"SEN","yes","yes","yes"
"1_180_1","1_180",171.304061889648,7101,16.1976129,-15.5388112,"rural",6,2,4,8900,1483.33333333333,"SEN","yes","no","yes"
"1_99_9","1_99",181.050109863281,7101,13.0355242,-16.7084681,"rural",8,4,4,2000,250,"SEN","no","yes","yes"
"1_139_2","1_139",116.063957214355,7101,14.6494338,-16.224754,"urban",11,5,6,110700,10063.6363636364,"SEN","yes","yes","yes"
"1_567_4","1_567",59.2423515319824,7101,12.710102,-15.553392,"urban",3,3,0,1000,333.333333333333,"SEN","no","yes","yes"
"2_581_10","2_581",199.860107421875,7101,13.19500605,-15.64007765,"rural",25,12,13,6000,240,"SEN","no","yes","yes"
"2_227_10","2_227",117.47607421875,7101,13.77279827,-13.66767954,"urban",5,2,3,7600,1520,"SEN","no","yes","yes"
"2_540_9","2_540",26.5197124481201,7101,12.55927282,-12.19092574,"urban",23,9,14,12500,543.478260869565,"SEN","no","yes","yes"
"2_18_12","2_18",379.019897460938,7101,14.72136424,-17.48966458,"urban",6,3,3,12600,2100,"SEN","yes","yes","yes"
"1_346_10","1_346",302.772430419922,7101,15.0399587,-16.0519667,"rural",6,3,3,3500,583.333333333333,"SEN","yes","yes","yes"
"2_384_11","2_384",107.015884399414,7101,14.34650948,-16.39767665,"urban",9,5,4,13850,1538.88888888889,"SEN","yes","yes","yes"
"2_515_10","2_515",78.4055557250977,7101,13.97672147,-14.79719286,"urban",17,8,9,83000,4882.35294117647,"SEN","yes","yes","yes"
"1_421_7","1_421",140.144561767578,7101,12.8795805,-14.9392088,"urban",12,7,5,1500,125,"SEN","no","yes","yes"
"1_394_3","1_394",274.075927734375,7101,14.0124075,-16.7666639,"rural",6,3,3,16300,2716.66666666667,"SEN","yes","yes","yes"
"1_57_6","1_57",498.140625,7101,14.7476174,-17.3611449,"urban",17,10,7,43600,2564.70588235294,"SEN","yes","yes","yes"
"2_75_12","2_75",131.807083129883,7101,14.86404249,-17.21112902,"rural",8,2,6,13000,1625,"SEN","yes","yes","yes"
"2_467_9","2_467",230.80192565918,7101,16.10176936,-13.69893977,"rural",4,1,3,5500,1375,"SEN","no","yes","yes"
"2_482_11","2_482",100.970886230469,7101,15.5537425,-13.10316698,"urban",19,11,8,38500,2026.31578947368,"SEN","yes","yes","yes"
"2_201_10","2_201",165.93635559082,7101,16.02692169,-16.50884233,"urban",7,5,2,2350,335.714285714286,"SEN","yes","yes","yes"
"2_560_12","2_560",64.0836029052734,7101,12.44355515,-11.37417819,"rural",7,3,4,5100,728.571428571429,"SEN","no","yes","yes"
"2_190_12","2_190",257.348236083984,7101,16.03700011,-14.55174372,"rural",6,2,4,6850,1141.66666666667,"SEN","yes","yes","yes"
"2_536_11","2_536",24.0991439819336,7101,12.56250524,-12.18086848,"urban",40,19,21,54250,1356.25,"SEN","yes","yes","yes"
"2_69_11","2_69",155.548233032227,7101,14.797328,-17.19039902,"rural",5,2,3,39200,7840,"SEN","yes","yes","yes"
"1_379_1","1_379",322.165710449219,7101,15.5633659,-16.267575,"rural",7,2,5,13300,1900,"SEN","yes","yes","yes"
"1_106_7","1_106",192.625213623047,7101,12.5684934,-16.2955327,"urban",5,2,3,5700,1140,"SEN","yes","yes","yes"
"2_517_12","2_517",175.399139404297,7101,13.91704762,-14.8664711,"rural",16,9,7,2600,162.5,"SEN","yes","yes","yes"
"2_492_10","2_492",80.3821563720703,7101,14.11228508,-15.54186886,"urban",8,4,4,9750,1218.75,"SEN","yes","yes","yes"
"1_228_6","1_228",100.096633911133,7101,13.7693724,-13.6634256,"urban",5,2,3,4000,800,"SEN","yes","yes","yes"
"1_159_12","1_159",593.207580566406,7101,14.8934781,-15.8334449,"rural",8,3,5,5000,625,"SEN","yes","yes","yes"
"2_60_10","2_60",621.852966308594,7101,14.73280315,-17.33374329,"urban",6,2,4,21500,3583.33333333333,"SEN","yes","yes","yes"
"1_408_10","1_408",64.1054916381836,7101,13.6029206,-16.4233015,"urban",1,1,0,1450,1450,"SEN","no","no","no"
"2_151_11","2_151",101.499565124512,7101,14.80163655,-15.90235646,"urban",10,5,5,97300,9730,"SEN","no","yes","yes"
"1_285_6","1_285",269.806701660156,7101,13.7966706,-15.8596192,"rural",15,9,6,4450,296.666666666667,"SEN","no","no","no"
"1_591_1","1_591",61.2916946411133,7101,12.4927853,-15.6308584,"urban",14,10,4,25300,1807.14285714286,"SEN","no","yes","yes"
"2_504_10","2_504",235.573944091797,7101,13.93427358,-15.20878768,"rural",10,4,6,6100,610,"SEN","yes","no","yes"
"1_477_1","1_477",60.4699554443359,7101,15.1942589,-12.9491979,"urban",3,2,1,28900,9633.33333333333,"SEN","yes","yes","yes"
"2_262_9","2_262",130.779495239258,7101,14.15441251,-16.06106782,"urban",6,4,2,8650,1441.66666666667,"SEN","yes","yes","yes"
"1_104_7","1_104",184.772033691406,7101,12.5745466,-16.2856677,"urban",5,5,0,57300,11460,"SEN","yes","yes","yes"
"2_475_12","2_475",441.271301269531,7101,15.55843558,-13.70744071,"rural",6,1,5,1000,166.666666666667,"SEN","yes","no","yes"
"1_557_6","1_557",40.0078010559082,7101,12.6953973,-12.8372601,"rural",5,3,2,3000,600,"SEN","no","yes","yes"
"2_443_9","2_443",118.509269714355,7101,12.93265108,-14.0840713,"urban",5,3,2,2500,500,"SEN","yes","yes","yes"
"2_32_11","2_32",360.76416015625,7101,14.75453624,-17.44934514,"urban",3,3,0,18000,6000,"SEN","yes","yes","yes"
"2_480_11","2_480",120.56884765625,7101,15.34201745,-13.02873579,"urban",7,2,5,1500,214.285714285714,"SEN","yes","yes","yes"
"2_473_9","2_473",306.066955566406,7101,15.77231169,-13.45718028,"rural",13,8,5,24900,1915.38461538462,"SEN","yes","yes","yes"
"1_315_6","1_315",447.531005859375,7101,14.7677094,-16.6862678,"urban",7,4,3,17550,2507.14285714286,"SEN","yes","yes","yes"
"2_424_10","2_424",172.826019287109,7101,12.90662743,-14.94162327,"urban",8,5,3,4300,537.5,"SEN","yes","yes","yes"
"2_431_11","2_431",239.374450683594,7101,12.77186037,-14.94600431,"rural",6,4,2,1200,200,"SEN","yes","yes","yes"
"1_179_3","1_179",237.268203735352,7101,16.4360613,-15.6979335,"urban",4,3,1,3600,900,"SEN","yes","yes","yes"
"1_295_2","1_295",367.962738037109,7101,14.162858,-16.8421064,"urban",1,1,0,6000,6000,"SEN","yes","yes","yes"
"2_484_9","2_484",205.757949829102,7101,15.27659195,-12.95994352,"rural",23,10,13,22000,956.521739130435,"SEN","no","yes","yes"
"1_87_8","1_87",210.482696533203,7101,12.7810836,-16.5086971,"urban",4,2,2,14000,3500,"SEN","no","yes","yes"
"2_490_10","2_490",227.365707397461,7101,15.25906563,-14.46075766,"rural",7,2,5,2550,364.285714285714,"SEN","no","yes","yes"
"1_106_6","1_106",192.625213623047,7101,12.5684934,-16.2955327,"urban",6,4,2,12000,2000,"SEN","yes","yes","yes"
"2_511_9","2_511",200.600784301758,7101,14.0321987,-15.72573744,"rural",6,5,1,1750,291.666666666667,"SEN","no","yes","yes"
"1_77_7","1_77",605.446533203125,7101,14.7281549,-17.2778452,"urban",11,6,5,18200,1654.54545454545,"SEN","no","yes","yes"
"2_482_12","2_482",100.970886230469,7101,15.5537425,-13.10316698,"urban",18,7,11,6000,333.333333333333,"SEN","no","yes","yes"
"1_141_7","1_141",104.736854553223,7101,14.6442603,-16.2289141,"urban",7,3,4,5750,821.428571428571,"SEN","yes","yes","yes"
"2_532_11","2_532",19.1370525360107,7101,12.55726283,-12.17462466,"urban",13,10,3,30100,2315.38461538462,"SEN","no","yes","yes"
"1_228_9","1_228",100.096633911133,7101,13.7693724,-13.6634256,"urban",12,7,5,15300,1275,"SEN","yes","yes","yes"
"2_579_12","2_579",59.5391540527344,7101,13.05858917,-15.6428511,"urban",11,7,4,8850,804.545454545455,"SEN","no","yes","yes"
"1_309_12","1_309",335.939331054688,7101,14.2996104,-16.7391359,"rural",18,7,11,20100,1116.66666666667,"SEN","yes","yes","yes"
"1_487_10","1_487",207.962615966797,7101,15.5189023,-13.1050588,"rural",8,3,5,275,34.375,"SEN","no","yes","yes"
"1_368_2","1_368",96.7171401977539,7101,15.6128886,-16.2447957,"urban",5,3,2,23350,4670,"SEN","no","yes","yes"
"2_502_7","2_502",231.273422241211,7101,14.44749027,-15.64951505,"rural",9,4,5,1200,133.333333333333,"SEN","yes","yes","yes"
"1_508_5","1_508",100.30899810791,7101,14.1336944,-15.7458268,"urban",15,11,4,3500,233.333333333333,"SEN","no","yes","yes"
"2_258_10","2_258",170.121704101563,7101,14.16232993,-16.07633043,"urban",9,4,5,16600,1844.44444444444,"SEN","yes","yes","yes"
"1_199_7","1_199",192.506927490234,7101,16.523748,-14.8520151,"rural",11,5,6,2000,181.818181818182,"SEN","no","yes","yes"
"1_501_3","1_501",216.421203613281,7101,14.2864487,-15.5344455,"rural",15,10,5,3000,200,"SEN","yes","yes","yes"
"2_464_9","2_464",94.7392196655273,7101,15.96878811,-13.60942834,"urban",7,3,4,13600,1942.85714285714,"SEN","yes","yes","yes"
"2_391_11","2_391",395.820373535156,7101,14.53678767,-16.28578832,"rural",22,10,12,15750,715.909090909091,"SEN","yes","yes","yes"
"2_498_12","2_498",70.9442901611328,7101,14.09955965,-15.53904728,"urban",8,4,4,2500,312.5,"SEN","yes","yes","yes"
"2_484_10","2_484",205.757949829102,7101,15.27659195,-12.95994352,"rural",8,5,3,2000,250,"SEN","no","yes","yes"
"2_314_10","2_314",344.528198242188,7101,14.51150104,-16.89109763,"rural",9,4,5,5000,555.555555555556,"SEN","yes","yes","yes"
"2_443_10","2_443",118.509269714355,7101,12.93265108,-14.0840713,"urban",5,1,4,18000,3600,"SEN","no","yes","yes"
"1_68_7","1_68",121.158302307129,7101,14.7626519,-17.2587692,"rural",4,4,0,54300,13575,"SEN","no","yes","yes"
"1_554_10","1_554",68.4079513549805,7101,12.4235072,-12.0026358,"rural",8,3,5,4850,606.25,"SEN","yes","no","yes"
"1_572_10","1_572",131.780456542969,7101,12.8176471,-15.4767187,"rural",12,8,4,2750,229.166666666667,"SEN","no","yes","yes"
"2_221_11","2_221",108.51872253418,7101,13.78863344,-13.68153636,"urban",13,7,6,20500,1576.92307692308,"SEN","yes","yes","yes"
"1_360_3","1_360",425.028503417969,7101,15.6018817,-14.9077741,"rural",7,3,4,16500,2357.14285714286,"SEN","yes","no","yes"
"2_369_12","2_369",81.1189117431641,7101,15.61988723,-16.22988059,"urban",20,4,16,7950,397.5,"SEN","no","no","no"
"1_355_11","1_355",134.289138793945,7101,15.3444683,-15.4725143,"urban",5,4,1,30700,6140,"SEN","yes","yes","yes"
"1_278_5","1_278",156.683334350586,7101,13.7488444,-15.7813408,"urban",6,4,2,19800,3300,"SEN","yes","yes","yes"
"2_320_12","2_320",349.594787597656,7101,14.8618402,-16.66415703,"rural",8,5,3,16150,2018.75,"SEN","yes","yes","yes"
"1_512_11","1_512",204.97575378418,7101,13.9091767,-15.5134928,"rural",9,3,6,2500,277.777777777778,"SEN","yes","yes","yes"
"2_28_10","2_28",558.947875976563,7101,14.74304522,-17.45582793,"urban",6,4,2,42500,7083.33333333333,"SEN","yes","yes","yes"
"1_552_2","1_552",62.8613624572754,7101,12.6768322,-12.5135045,"rural",9,5,4,1500,166.666666666667,"SEN","no","yes","yes"
"2_422_9","2_422",180.836380004883,7101,12.8911609,-14.94515874,"urban",9,9,0,15700,1744.44444444444,"SEN","no","yes","yes"
"2_132_12","2_132",617.611755371094,7101,14.57457785,-16.57977614,"rural",11,6,5,11750,1068.18181818182,"SEN","yes","yes","yes"
"1_35_5","1_35",739.865478515625,7101,14.7727247,-17.41414,"urban",5,4,1,14300,2860,"SEN","yes","yes","yes"
"2_401_11","2_401",67.0701217651367,7101,14.12143781,-16.4658029,"urban",6,4,2,14700,2450,"SEN","yes","yes","yes"
"2_367_10","2_367",133.594436645508,7101,15.60564751,-16.22351777,"urban",11,7,4,10250,931.818181818182,"SEN","no","yes","yes"
"1_230_8","1_230",146.563507080078,7101,13.7691853,-13.656384,"urban",19,10,9,17600,926.315789473684,"SEN","yes","yes","yes"
"1_355_9","1_355",134.289138793945,7101,15.3444683,-15.4725143,"urban",4,2,2,62500,15625,"SEN","yes","yes","yes"
"2_373_9","2_373",107.420082092285,7101,15.63790915,-16.21959817,"urban",7,3,4,11700,1671.42857142857,"SEN","yes","yes","yes"
"2_124_11","2_124",208.997192382813,7101,12.59225013,-16.08038201,"rural",3,2,1,5900,1966.66666666667,"SEN","no","yes","yes"
"1_442_10","1_442",121.663963317871,7101,12.9137257,-14.1324281,"urban",7,3,4,9100,1300,"SEN","no","yes","yes"
"2_456_7","2_456",248.949432373047,7101,13.44530267,-15.13293807,"rural",9,3,6,7050,783.333333333333,"SEN","yes","yes","yes"
"2_90_9","2_90",222.161743164063,7101,12.89897615,-16.3479408,"rural",6,5,1,5500,916.666666666667,"SEN","no","yes","yes"
"2_437_12","2_437",129.518325805664,7101,13.14666738,-14.11453926,"urban",15,10,5,22300,1486.66666666667,"SEN","yes","yes","yes"
"1_398_7","1_398",346.648223876953,7101,14.4476307,-16.4871642,"rural",13,8,5,3100,238.461538461538,"SEN","yes","yes","yes"
"2_462_9","2_462",89.4395217895508,7101,15.60144527,-13.32282816,"urban",9,4,5,27200,3022.22222222222,"SEN","no","yes","yes"
"1_197_5","1_197",186.005187988281,7101,16.5928842,-14.6091551,"rural",21,8,13,24300,1157.14285714286,"SEN","yes","no","yes"
"2_577_11","2_577",86.9562454223633,7101,13.0615589,-15.63560471,"urban",8,4,4,8200,1025,"SEN","no","yes","yes"
"1_63_2","1_63",525.230529785156,7101,14.6896744,-17.227391,"urban",3,3,0,12600,4200,"SEN","yes","yes","yes"
"1_531_11","1_531",22.2871627807617,7101,12.5550697,-12.1758723,"urban",9,5,4,19500,2166.66666666667,"SEN","yes","no","yes"
"2_300_10","2_300",491.982574462891,7101,14.42788123,-16.98565838,"urban",3,1,2,26250,8750,"SEN","yes","yes","yes"
"2_172_9","2_172",451.787567138672,7101,14.83351818,-15.57403397,"rural",4,3,1,1500,375,"SEN","yes","yes","yes"
"2_551_12","2_551",69.8616333007813,7101,12.50091944,-12.49734326,"rural",9,4,5,3000,333.333333333333,"SEN","no","no","no"
"1_567_11","1_567",59.2423515319824,7101,12.710102,-15.553392,"urban",12,6,6,5600,466.666666666667,"SEN","no","yes","yes"
"1_546_12","1_546",69.32568359375,7101,12.5423902,-12.2191362,"rural",5,4,1,2200,440,"SEN","yes","no","yes"
"1_147_3","1_147",531.012023925781,7101,14.6233683,-16.2299053,"rural",11,5,6,5900,536.363636363636,"SEN","yes","yes","yes"
"1_404_6","1_404",62.546070098877,7101,13.8762323,-16.371668,"urban",4,2,2,9600,2400,"SEN","yes","yes","yes"
"1_63_11","1_63",525.230529785156,7101,14.6896744,-17.227391,"urban",9,7,2,28750,3194.44444444444,"SEN","yes","yes","yes"
"1_364_4","1_364",348.287261962891,7101,15.3753517,-15.4724998,"rural",12,6,6,10500,875,"SEN","yes","yes","yes"
"1_370_7","1_370",93.1493072509766,7101,15.6269994,-16.224078,"urban",17,15,2,53300,3135.29411764706,"SEN","yes","yes","yes"
"2_4_10","2_4",276.494476318359,7101,14.68512118,-17.44927441,"urban",1,1,0,8000,8000,"SEN","no","no","no"
"2_356_9","2_356",116.81713104248,7101,15.35339825,-15.46866283,"urban",4,2,2,4000,1000,"SEN","yes","yes","yes"
"2_452_12","2_452",231.056198120117,7101,12.94699294,-13.93882438,"rural",8,2,6,8850,1106.25,"SEN","no","yes","yes"
"1_374_5","1_374",99.9948196411133,7101,15.6250542,-16.2165534,"urban",2,2,0,35500,17750,"SEN","no","yes","yes"
"2_558_12","2_558",59.3823890686035,7101,12.55535634,-12.86036701,"rural",3,2,1,1100,366.666666666667,"SEN","no","yes","yes"
"2_86_9","2_86",640.374877929688,7101,14.76754919,-17.38551526,"urban",6,5,1,25200,4200,"SEN","yes","yes","yes"
"1_499_1","1_499",59.7093505859375,7101,13.8303679,-15.4076653,"urban",15,5,10,4500,300,"SEN","yes","yes","yes"
"1_321_12","1_321",251.954498291016,7101,14.8128249,-16.8753523,"rural",5,3,2,2050,410,"SEN","yes","yes","yes"
"2_12_11","2_12",515.531127929688,7101,14.71262025,-17.4443909,"urban",9,6,3,32600,3622.22222222222,"SEN","yes","yes","yes"
"2_458_9","2_458",98.7994689941406,7101,15.66048223,-13.25514598,"urban",2,1,1,8550,4275,"SEN","yes","yes","yes"
"2_354_9","2_354",95.7251510620117,7101,15.35194104,-15.48240049,"urban",7,2,5,14900,2128.57142857143,"SEN","yes","yes","yes"
"2_22_11","2_22",446.705261230469,7101,14.7492458,-17.4693982,"urban",4,3,1,43300,10825,"SEN","yes","yes","yes"
"1_277_3","1_277",243.130340576172,7101,14.1399248,-16.0782198,"rural",16,10,6,1450,90.625,"SEN","yes","yes","yes"
"1_520_3","1_520",189.650451660156,7101,14.4381636,-14.7745642,"rural",6,3,3,3500,583.333333333333,"SEN","no","no","no"
"1_430_5","1_430",232.856536865234,7101,12.7939151,-14.8475167,"rural",21,6,15,20000,952.380952380952,"SEN","yes","yes","yes"
"2_500_10","2_500",68.8325576782227,7101,13.81357868,-15.40492583,"urban",15,9,6,5300,353.333333333333,"SEN","yes","yes","yes"
"1_278_6","1_278",156.683334350586,7101,13.7488444,-15.7813408,"urban",11,6,5,13500,1227.27272727273,"SEN","yes","yes","yes"
"2_484_11","2_484",205.757949829102,7101,15.27659195,-12.95994352,"rural",9,4,5,13500,1500,"SEN","no","yes","yes"
"2_359_9","2_359",236.052856445313,7101,15.29246001,-15.16624706,"rural",2,1,1,3500,1750,"SEN","no","no","no"
"2_428_11","2_428",134.310501098633,7101,12.88605541,-14.93197629,"urban",17,6,11,13000,764.705882352941,"SEN","no","yes","yes"
"2_426_8","2_426",142.782241821289,7101,12.90890905,-14.93644324,"urban",5,3,2,5500,1100,"SEN","yes","yes","yes"
"2_598_11","2_598",182.050262451172,7101,12.66242749,-15.51926669,"rural",12,5,7,7250,604.166666666667,"SEN","no","yes","yes"
"2_67_11","2_67",203.738616943359,7101,14.74179176,-17.24750878,"rural",18,9,9,36000,2000,"SEN","yes","yes","yes"
"1_283_2","1_283",275.804595947266,7101,13.828321,-15.9949061,"rural",9,4,5,9300,1033.33333333333,"SEN","no","yes","yes"
"2_417_8","2_417",100.711349487305,7101,14.48981933,-16.06426702,"urban",10,5,5,10500,1050,"SEN","yes","yes","yes"
"2_34_10","2_34",476.552276611328,7101,14.7850251,-17.3832189,"urban",4,4,0,125500,31375,"SEN","yes","yes","yes"
"2_62_9","2_62",678.442260742188,7101,14.74832343,-17.30992654,"urban",9,5,4,9300,1033.33333333333,"SEN","yes","yes","yes"
"2_359_10","2_359",236.052856445313,7101,15.29246001,-15.16624706,"rural",6,2,4,10500,1750,"SEN","no","no","no"
"1_339_3","1_339",304.355285644531,7101,15.2076602,-16.2975458,"rural",10,3,7,18200,1820,"SEN","yes","yes","yes"
"1_74_5","1_74",111.17652130127,7101,14.8098527,-17.2523202,"rural",3,2,1,7800,2600,"SEN","yes","yes","yes"
"1_103_12","1_103",167.466003417969,7101,12.556425,-16.5862316,"rural",2,2,0,1200,600,"SEN","no","yes","yes"
"1_189_5","1_189",210.071853637695,7101,16.4557921,-14.327483,"rural",19,7,12,7500,394.736842105263,"SEN","yes","yes","yes"
"2_306_10","2_306",595.924255371094,7101,14.44958994,-17.01394436,"urban",7,5,2,33000,4714.28571428571,"SEN","yes","yes","yes"
"2_300_11","2_300",491.982574462891,7101,14.42788123,-16.98565838,"urban",4,3,1,9900,2475,"SEN","yes","yes","yes"
"1_63_6","1_63",525.230529785156,7101,14.6896744,-17.227391,"urban",8,6,2,13350,1668.75,"SEN","yes","yes","yes"
"1_358_11","1_358",337.308654785156,7101,15.2791047,-14.8665869,"rural",5,3,2,7500,1500,"SEN","yes","yes","yes"
"2_279_11","2_279",148.976638793945,7101,13.7425427,-15.7778487,"urban",8,5,3,10500,1312.5,"SEN","no","yes","yes"
"1_83_9","1_83",605.48828125,7101,14.784037,-17.3711283,"urban",5,2,3,26850,5370,"SEN","yes","yes","yes"
"2_380_9","2_380",418.347106933594,7101,15.69910538,-16.12735828,"rural",9,5,4,8700,966.666666666667,"SEN","yes","yes","yes"
"2_443_11","2_443",118.509269714355,7101,12.93265108,-14.0840713,"urban",5,2,3,6900,1380,"SEN","yes","yes","yes"
"1_379_3","1_379",322.165710449219,7101,15.5633659,-16.267575,"rural",12,6,6,30750,2562.5,"SEN","yes","yes","yes"
"1_129_7","1_129",481.601745605469,7101,14.8754314,-16.6127192,"rural",7,3,4,6200,885.714285714286,"SEN","yes","yes","yes"
"1_470_2","1_470",247.720184326172,7101,15.8878635,-13.4939333,"rural",8,5,3,14900,1862.5,"SEN","no","yes","yes"
"1_411_10","1_411",307.4794921875,7101,13.8761364,-16.3714587,"rural",34,18,16,11100,326.470588235294,"SEN","yes","yes","yes"
"2_274_8","2_274",294.935455322266,7101,14.02940644,-15.90763244,"rural",4,2,2,3000,750,"SEN","yes","yes","yes"
"2_349_9","2_349",289.347717285156,7101,15.28019227,-16.52388273,"rural",28,15,13,29400,1050,"SEN","yes","no","yes"
"2_134_10","2_134",99.3158111572266,7101,14.66520898,-16.24526318,"urban",12,6,6,9700,808.333333333333,"SEN","yes","yes","yes"
"1_242_10","1_242",182.678298950195,7101,13.9122326,-12.6942237,"rural",16,6,10,2500,156.25,"SEN","no","no","no"
"2_494_10","2_494",95.1344299316406,7101,14.10475532,-15.55388741,"urban",5,3,2,62500,12500,"SEN","yes","yes","yes"
"1_514_8","1_514",87.2946090698242,7101,13.9813446,-14.8044016,"urban",9,4,5,15000,1666.66666666667,"SEN","yes","yes","yes"
"2_254_11","2_254",205.013732910156,7101,14.17206287,-16.08036769,"urban",2,2,0,1000,500,"SEN","no","no","no"
"1_275_6","1_275",260.002685546875,7101,13.9504311,-15.7488766,"rural",19,12,7,7700,405.263157894737,"SEN","yes","yes","yes"
"2_262_10","2_262",130.779495239258,7101,14.15441251,-16.06106782,"urban",4,2,2,14400,3600,"SEN","yes","yes","yes"
"2_80_10","2_80",603.549438476563,7101,14.7850293,-17.3832008,"urban",2,2,0,5400,2700,"SEN","no","no","no"
"2_397_10","2_397",320.433990478516,7101,14.51707561,-16.33284377,"rural",7,3,4,6800,971.428571428571,"SEN","yes","yes","yes"
"2_73_9","2_73",200.256210327148,7101,14.80015704,-17.27201119,"rural",8,5,3,15600,1950,"SEN","yes","yes","yes"
"2_386_11","2_386",83.0868606567383,7101,14.33126036,-16.41055835,"urban",6,3,3,13900,2316.66666666667,"SEN","yes","yes","yes"
"2_356_10","2_356",116.81713104248,7101,15.35339825,-15.46866283,"urban",8,5,3,10050,1256.25,"SEN","no","yes","yes"
"1_516_6","1_516",73.6831207275391,7101,13.9826641,-14.7972126,"urban",5,3,2,37500,7500,"SEN","no","yes","yes"
"1_474_8","1_474",169.836135864258,7101,15.5508204,-13.29573,"rural",11,5,6,10000,909.090909090909,"SEN","yes","yes","yes"
"2_426_9","2_426",142.782241821289,7101,12.90890905,-14.93644324,"urban",19,11,8,16600,873.684210526316,"SEN","no","yes","yes"
"1_33_10","1_33",497.067718505859,7101,14.7727247,-17.41414,"urban",7,7,0,71800,10257.1428571429,"SEN","yes","yes","yes"
"2_166_11","2_166",347.087585449219,7101,14.85882855,-15.88149688,"rural",6,5,1,18600,3100,"SEN","yes","yes","yes"
"1_321_4","1_321",251.954498291016,7101,14.8128249,-16.8753523,"rural",15,11,4,4400,293.333333333333,"SEN","yes","yes","yes"
"2_176_12","2_176",164.270065307617,7101,16.46179092,-15.66348418,"urban",5,3,2,1875,375,"SEN","yes","yes","yes"
"1_103_5","1_103",167.466003417969,7101,12.556425,-16.5862316,"rural",9,3,6,5500,611.111111111111,"SEN","yes","yes","yes"
"2_286_11","2_286",279.55615234375,7101,13.87010649,-15.80808136,"rural",17,6,11,21300,1252.94117647059,"SEN","no","yes","yes"
"2_521_11","2_521",193.078262329102,7101,14.28012555,-14.92901856,"rural",10,3,7,3600,360,"SEN","no","yes","yes"
"1_135_2","1_135",95.0641860961914,7101,14.6620868,-16.2295253,"urban",12,6,6,14500,1208.33333333333,"SEN","yes","yes","yes"
"1_175_11","1_175",183.354064941406,7101,16.4661622,-15.6948761,"urban",16,11,5,11800,737.5,"SEN","yes","yes","yes"
"1_152_6","1_152",123.8896484375,7101,14.902758,-15.8967352,"urban",10,7,3,10950,1095,"SEN","yes","yes","yes"
"1_567_10","1_567",59.2423515319824,7101,12.710102,-15.553392,"urban",11,7,4,22850,2077.27272727273,"SEN","no","yes","yes"
"2_158_10","2_158",605.516967773438,7101,14.85909621,-15.84484949,"rural",15,4,11,13300,886.666666666667,"SEN","yes","yes","yes"
"2_458_10","2_458",98.7994689941406,7101,15.66048223,-13.25514598,"urban",5,5,0,2800,560,"SEN","no","yes","yes"
"1_497_11","1_497",58.8181648254395,7101,14.0997588,-15.5395855,"urban",17,11,6,25900,1523.52941176471,"SEN","yes","yes","yes"
"1_37_9","1_37",641.090209960938,7101,14.7557369,-17.4440785,"urban",13,6,7,20600,1584.61538461538,"SEN","yes","yes","yes"
"2_376_9","2_376",180.318161010742,7101,15.39743578,-15.92639047,"rural",10,5,5,4500,450,"SEN","no","yes","yes"
"2_365_11","2_365",78.5437088012695,7101,15.61029864,-16.21604837,"urban",20,14,6,13000,650,"SEN","yes","yes","yes"
"2_164_11","2_164",520.631408691406,7101,14.87081516,-15.95060034,"rural",16,10,6,30700,1918.75,"SEN","yes","yes","yes"
"1_269_8","1_269",123.23641204834,7101,14.1399248,-16.0782198,"urban",8,3,5,11600,1450,"SEN","yes","yes","yes"
"2_54_9","2_54",365.461730957031,7101,14.7454446,-17.3889935,"urban",2,2,0,NA,NA,"SEN","no","no","no"
"2_462_10","2_462",89.4395217895508,7101,15.60144527,-13.32282816,"urban",7,4,3,11550,1650,"SEN","yes","yes","yes"
"2_229_10","2_229",169.099075317383,7101,13.76127674,-13.6628134,"urban",10,3,7,500,50,"SEN","yes","yes","yes"
"2_490_11","2_490",227.365707397461,7101,15.25906563,-14.46075766,"rural",9,2,7,12600,1400,"SEN","no","yes","yes"
