"hh_id","form2","lat","lon","country","distance_to_marine","distance_to_inland","proximity_to_water_km","proximity_to_city_mins"
"1_249_12","dried",14.3013558,-14.4350638,"SEN",131654.76718014,217132.45333372,131.65476718014,164
"1_249_3","dried",14.3013558,-14.4350638,"SEN",131654.76718014,217132.45333372,131.65476718014,164
"1_249_4","dried",14.3013558,-14.4350638,"SEN",131654.76718014,217132.45333372,131.65476718014,164
"1_249_5","dried",7.5758164,-7.7571776,"CIV",310357.720159941,98193.8385725842,98.1938385725842,66
"1_249_6","dried",14.3013558,-14.4350638,"SEN",131654.76718014,217132.45333372,131.65476718014,164
"1_249_8","dried",7.5758164,-7.7571776,"CIV",310357.720159941,98193.8385725842,98.1938385725842,66
"1_249_8","dried",14.3013558,-14.4350638,"SEN",131654.76718014,217132.45333372,131.65476718014,164
"1_249_9","dried",14.3013558,-14.4350638,"SEN",131654.76718014,217132.45333372,131.65476718014,164
"1_251_7","dried",7.7162043,-7.4171551,"CIV",340601.846407252,85244.31860953,85.24431860953,86
"1_253_1","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_10","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_11","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_12","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_2","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_3","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_5","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_6","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_7","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_8","dried",7.64737042598426,-7.95806737616658,"CIV",302516.193807199,120736.9875549,120.7369875549,149
"1_253_8","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_253_9","dried",14.1666693,-16.087006,"SEN",30235.7925027559,37158.7790479487,30.2357925027559,1
"1_255_10","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_11","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_2","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_3","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_4","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_5","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_6","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_7","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_8","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_255_9","dried",14.1659281,-16.0614263,"SEN",33019.3809577301,39788.7912717505,33.0193809577301,0
"1_257_1","dried",7.2694336,-8.1454351,"CIV",256396.243464468,105462.166473625,105.462166473625,0
"1_257_1","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_10","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_11","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_2","dried",7.2694336,-8.1454351,"CIV",256396.243464468,105462.166473625,105.462166473625,0
"1_257_2","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_3","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_4","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_5","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_6","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_7","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_8","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_257_9","dried",14.1621359,-16.0651401,"SEN",32610.9361432926,39270.0132708242,32.6109361432926,0
"1_259_1","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_10","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_11","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_12","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_2","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_3","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_4","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_5","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_6","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_7","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_8","dried",7.4514797,-8.3478197,"CIV",256316.71686038,135502.011463209,135.502011463209,28
"1_259_8","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_259_9","dried",7.4514797,-8.3478197,"CIV",256316.71686038,135502.011463209,135.502011463209,28
"1_259_9","dried",14.1528808,-16.087872,"SEN",30152.9429379058,36579.7530594775,30.1529429379058,0
"1_25_10","dried",14.733364,-17.4538673,"SEN",1965.24950397784,128392.905597345,1.96524950397784,0
"1_25_11","dried",14.733364,-17.4538673,"SEN",1965.24950397784,128392.905597345,1.96524950397784,0
"1_25_12","dried",14.733364,-17.4538673,"SEN",1965.24950397784,128392.905597345,1.96524950397784,0
"1_25_2","dried",14.733364,-17.4538673,"SEN",1965.24950397784,128392.905597345,1.96524950397784,0
"1_25_3","dried",14.733364,-17.4538673,"SEN",1965.24950397784,128392.905597345,1.96524950397784,0
"1_25_5","dried",14.733364,-17.4538673,"SEN",1965.24950397784,128392.905597345,1.96524950397784,0
"1_25_8","dried",14.733364,-17.4538673,"SEN",1965.24950397784,128392.905597345,1.96524950397784,0
"1_261_1","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_11","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_12","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_2","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_3","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_4","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_5","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_7","dried",7.2338841,-7.9328349,"CIV",268945.178829731,87884.6811071713,87.8846811071713,24
"1_261_7","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_8","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_261_9","dried",14.15106,-16.0714659,"SEN",31943.4715994491,38243.2571341694,31.9434715994491,0
"1_263_1","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_10","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_12","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_2","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_3","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_4","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_5","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_6","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_7","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_8","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_263_9","dried",7.1432065,-8.1612497,"CIV",244429.134616739,96936.5030789213,96.9365030789213,5
"1_263_9","dried",14.1387157,-16.0778682,"SEN",31331.1070821773,37199.946057051,31.3311070821773,0
"1_265_1","dried",14.1453553,-16.0930184,"SEN",29634.6307788183,35795.9721775073,29.6346307788183,0
"1_265_11","dried",14.1453553,-16.0930184,"SEN",29634.6307788183,35795.9721775073,29.6346307788183,0
"1_265_12","dried",14.1453553,-16.0930184,"SEN",29634.6307788183,35795.9721775073,29.6346307788183,0
"1_265_3","dried",14.1453553,-16.0930184,"SEN",29634.6307788183,35795.9721775073,29.6346307788183,0
"1_265_4","dried",14.1453553,-16.0930184,"SEN",29634.6307788183,35795.9721775073,29.6346307788183,0
"1_265_5","dried",14.1453553,-16.0930184,"SEN",29634.6307788183,35795.9721775073,29.6346307788183,0
"1_265_6","dried",14.1453553,-16.0930184,"SEN",29634.6307788183,35795.9721775073,29.6346307788183,0
"1_265_8","dried",14.1453553,-16.0930184,"SEN",29634.6307788183,35795.9721775073,29.6346307788183,0
"1_267_1","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_10","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_11","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_12","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_3","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_4","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_5","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_6","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_7","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_8","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_267_9","dried",14.1272467,-16.0690451,"SEN",32414.5501577269,37843.103678035,32.4145501577269,0
"1_269_1","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_10","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_11","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_12","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_2","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_3","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_4","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_6","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_7","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_8","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_269_9","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_271_1","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_10","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_12","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_2","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_3","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_5","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_6","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_7","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_8","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_271_9","dried",13.9512665,-16.0688847,"SEN",39977.7050586735,37676.7778868622,37.6767778868622,39
"1_273_1","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_273_10","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_273_2","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_273_4","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_273_5","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_273_6","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_273_7","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_273_8","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_273_9","dried",13.9468394,-16.1201265,"SEN",36055.0423421076,32105.7360643435,32.1057360643436,56
"1_275_1","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_10","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_11","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_12","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_2","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_4","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_5","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_6","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_8","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_275_9","dried",13.9504311,-15.7488766,"SEN",50911.680851411,72146.5395593884,50.911680851411,123
"1_277_10","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_11","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_12","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_3","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_4","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_5","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_6","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_7","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_8","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_277_9","dried",14.1399248,-16.0782198,"SEN",31282.1159398943,37196.787652913,31.2821159398943,0
"1_278_10","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_11","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_12","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_2","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_3","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_4","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_5","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_6","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_8","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_278_9","dried",13.7488444,-15.7813408,"SEN",29649.7882741737,69381.8207970002,29.6497882741737,0
"1_279_10","dried",7.758823,-8.0749985,"CIV",301889.894210122,138424.932569318,138.424932569318,150
"1_279_11","dried",7.758823,-8.0749985,"CIV",301889.894210122,138424.932569318,138.424932569318,150
"1_279_2","dried",7.758823,-8.0749985,"CIV",301889.894210122,138424.932569318,138.424932569318,150
"1_279_6","dried",7.758823,-8.0749985,"CIV",301889.894210122,138424.932569318,138.424932569318,150
"1_279_8","dried",7.758823,-8.0749985,"CIV",301889.894210122,138424.932569318,138.424932569318,150
"1_279_9","dried",7.758823,-8.0749985,"CIV",301889.894210122,138424.932569318,138.424932569318,150
"1_27_1","dried",5.3594751,-4.0200953,"CIV",5231.06128974397,2987.29262464856,2.98729262464856,0
"1_27_1","dried",14.740425,-17.4519927,"SEN",2425.92246220649,128746.508302027,2.42592246220649,0
"1_27_10","dried",5.3594751,-4.0200953,"CIV",5231.06128974397,2987.29262464856,2.98729262464856,0
"1_27_10","dried",14.740425,-17.4519927,"SEN",2425.92246220649,128746.508302027,2.42592246220649,0
"1_27_11","dried",5.3594751,-4.0200953,"CIV",5231.06128974397,2987.29262464856,2.98729262464856,0
"1_27_12","dried",14.740425,-17.4519927,"SEN",2425.92246220649,128746.508302027,2.42592246220649,0
"1_27_2","dried",5.3594751,-4.0200953,"CIV",5231.06128974397,2987.29262464856,2.98729262464856,0
"1_27_3","dried",5.3594751,-4.0200953,"CIV",5231.06128974397,2987.29262464856,2.98729262464856,0
"1_27_3","dried",14.740425,-17.4519927,"SEN",2425.92246220649,128746.508302027,2.42592246220649,0
"1_27_4","dried",5.3594751,-4.0200953,"CIV",5231.06128974397,2987.29262464856,2.98729262464856,0
"1_27_4","dried",14.740425,-17.4519927,"SEN",2425.92246220649,128746.508302027,2.42592246220649,0
"1_27_6","dried",5.3594751,-4.0200953,"CIV",5231.06128974397,2987.29262464856,2.98729262464856,0
"1_27_6","dried",14.740425,-17.4519927,"SEN",2425.92246220649,128746.508302027,2.42592246220649,0
"1_27_7","dried",5.3594751,-4.0200953,"CIV",5231.06128974397,2987.29262464856,2.98729262464856,0
"1_27_7","dried",14.740425,-17.4519927,"SEN",2425.92246220649,128746.508302027,2.42592246220649,0
"1_27_9","dried",14.740425,-17.4519927,"SEN",2425.92246220649,128746.508302027,2.42592246220649,0
"1_281_1","dried",6.7822874,-8.3111911,"CIV",203430.64583241,92904.9702361815,92.9049702361815,31
"1_281_10","dried",6.7822874,-8.3111911,"CIV",203430.64583241,92904.9702361815,92.9049702361815,31
"1_281_12","dried",6.7822874,-8.3111911,"CIV",203430.64583241,92904.9702361815,92.9049702361815,31
"1_281_2","dried",6.7822874,-8.3111911,"CIV",203430.64583241,92904.9702361815,92.9049702361815,31
"1_281_3","dried",6.7822874,-8.3111911,"CIV",203430.64583241,92904.9702361815,92.9049702361815,31
"1_281_4","dried",6.7822874,-8.3111911,"CIV",203430.64583241,92904.9702361815,92.9049702361815,31
"1_281_6","dried",6.7822874,-8.3111911,"CIV",203430.64583241,92904.9702361815,92.9049702361815,31
"1_283_1","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_10","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_283_10","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_11","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_283_11","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_12","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_283_12","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_3","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_4","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_283_4","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_5","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_283_5","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_6","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_283_7","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_283_7","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_8","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_283_8","dried",13.828321,-15.9949061,"SEN",42661.2469090804,45055.7847828416,42.6612469090804,66
"1_283_9","dried",7.0369473,-8.1293009,"CIV",237961.268606604,86797.238326582,86.797238326582,12
"1_285_1","dried",6.9143516,-8.2090593,"CIV",221924.301032295,87316.2291147989,87.3162291147989,21
"1_285_1","dried",13.7966706,-15.8596192,"SEN",37939.6750262419,60091.8759583754,37.9396750262419,24
"1_285_11","dried",6.9143516,-8.2090593,"CIV",221924.301032295,87316.2291147989,87.3162291147989,21
"1_285_11","dried",13.7966706,-15.8596192,"SEN",37939.6750262419,60091.8759583754,37.9396750262419,24
"1_285_12","dried",6.9143516,-8.2090593,"CIV",221924.301032295,87316.2291147989,87.3162291147989,21
"1_285_12","dried",13.7966706,-15.8596192,"SEN",37939.6750262419,60091.8759583754,37.9396750262419,24
"1_285_2","dried",6.9143516,-8.2090593,"CIV",221924.301032295,87316.2291147989,87.3162291147989,21
"1_285_3","dried",13.7966706,-15.8596192,"SEN",37939.6750262419,60091.8759583754,37.9396750262419,24
"1_285_5","dried",13.7966706,-15.8596192,"SEN",37939.6750262419,60091.8759583754,37.9396750262419,24
"1_285_7","dried",13.7966706,-15.8596192,"SEN",37939.6750262419,60091.8759583754,37.9396750262419,24
"1_285_8","dried",13.7966706,-15.8596192,"SEN",37939.6750262419,60091.8759583754,37.9396750262419,24
"1_285_9","dried",6.9143516,-8.2090593,"CIV",221924.301032295,87316.2291147989,87.3162291147989,21
"1_285_9","dried",13.7966706,-15.8596192,"SEN",37939.6750262419,60091.8759583754,37.9396750262419,24
"1_287_1","dried",6.96420449763536,-8.25034090317786,"CIV",222870.562290071,93873.1779376561,93.8731779376561,39
"1_287_1","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_10","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_11","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_12","dried",6.96420449763536,-8.25034090317786,"CIV",222870.562290071,93873.1779376561,93.8731779376561,39
"1_287_12","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_2","dried",6.96420449763536,-8.25034090317786,"CIV",222870.562290071,93873.1779376561,93.8731779376561,39
"1_287_2","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_3","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_4","dried",6.96420449763536,-8.25034090317786,"CIV",222870.562290071,93873.1779376561,93.8731779376561,39
"1_287_4","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_5","dried",6.96420449763536,-8.25034090317786,"CIV",222870.562290071,93873.1779376561,93.8731779376561,39
"1_287_5","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_6","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_8","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_287_9","dried",6.96420449763536,-8.25034090317786,"CIV",222870.562290071,93873.1779376561,93.8731779376561,39
"1_287_9","dried",13.6698979,-15.9388521,"SEN",24415.0808872937,55784.0639700588,24.4150808872937,58
"1_289_1","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_10","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_10","dried",13.7165313,-16.1267116,"SEN",29608.3061393498,35137.1993181241,29.6083061393498,119
"1_289_11","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_12","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_2","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_3","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_3","dried",13.7165313,-16.1267116,"SEN",29608.3061393498,35137.1993181241,29.6083061393498,119
"1_289_4","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_4","dried",13.7165313,-16.1267116,"SEN",29608.3061393498,35137.1993181241,29.6083061393498,119
"1_289_5","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_6","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_6","dried",13.7165313,-16.1267116,"SEN",29608.3061393498,35137.1993181241,29.6083061393498,119
"1_289_7","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_7","dried",13.7165313,-16.1267116,"SEN",29608.3061393498,35137.1993181241,29.6083061393498,119
"1_289_8","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
"1_289_8","dried",13.7165313,-16.1267116,"SEN",29608.3061393498,35137.1993181241,29.6083061393498,119
"1_289_9","dried",6.8234257,-5.0902488,"CIV",174178.513283539,33517.663299185,33.517663299185,47
