Country (Name),ASFIS species (Name),FAO major fishing area (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S,[2022],S
Ghana,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",10000,,10000,,15000,,15000,,18200,,18500,,19000,,20000,,21400,,24600,,17900,,16900,,18900,,9100,,34200,,7800,,13300,,43200,,12200,,30400,,25494,,46210,,93686,,11107,,7168,,11778,,27429,,55408,,87985,,19950,,10963,,9856,,7005,,14095,,8163,,13981,,11044,,9683,,9618,,9698,,3841,,2216,,1435,,1333,,7545,,14074,,20070,,35985,,33264,,19664,,18358,,8345,,1553,,2819,,4245,,445,,416,,443,,0,,409,,1827,,1208,,1208.71,,1139,,87.9,,95,,1200,,366,,0,,579.69,,1283.15,,1569.4,,2994.3,
Greece,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,2,,0,N,0,N,0,N,3,,0,N,0,N,0,N,0,N,4,,0,,0,,0,,0,,0,,0,,0,,0,N,0,N,8,,4,,6,,0,N,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Guinea,Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",500,,500,,500,,500,,1000,,1000,,1000,,1600,,1600,,1600,,2000,,2000,,2000,,2000,,2200,,2200,,2200,,3500,,3500,,3500,,3700,I,5500,I,5500,I,6400,I,8330,I,9280,I,6690,I,6090,I,6750,I,12750,,13800,I,15100,I,16500,I,17800,I,19100,I,20400,I,21500,I,22000,I,22000,I,22000,I,21000,I,22000,I,22000,I,23000,I,25000,I,23596,,26051,,29529,,27852,,33780,,29015,,38454,,36451,,52788,,32438,,12577,,26726,,27870,,32935,,48342,,39402,,46593,,59655,,74925,,53988,,33052,,10978,,96954,,72645,,85454,,80000,I,84000,I,86520,I
Guinea,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,170,I,170,I,680,I,1180,I,1530,I,2040,I,3050,I,3650,I,3760,I,5281,,6107,,4176,,6292,,8909,,13288,,8027,,6281,,3664,,1397,,631,,1921,,2490,,1651,,6604,,5089,,18442,,18047,,23107,,22127,,15531,,11063,,49589,,38771,,36589,,33000,I,34650,I,35690,I
Guinea-Bissau,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,2709.38,,2750,I,0,,0,,0,
Guinea-Bissau,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,46,I,45,I,45,I,45,I,45,I,45,I,45,I,500,I,3000,I,6000,I,12000,I,18000,I,28000,I,34421.4,,41090,I,46596.35,,47000,I,47470,I
Honduras,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Iceland,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,5276,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
India,"Anchovies, etc. nei","Indian Ocean, Western",Tonnes - live weight,"TLW, Number",15000,,15000,,10000,,14600,,16000,,13000,,13600,,8800,,17000,,16600,,22100,,13800,,12700,,17500,,15500,,7000,,17400,,18000,,10200,,19100,,20400,,19300,,16900,,26300,,71884,,42536,,42309,,39960,,44896,,30201,,40025,,27216,,41682,,85739,,68839,,48061,,39678,,33444,,49999,,52485,,81306,,77074,,73288,,23637,,45989,,48104,,67492,,68198,,68487,,54308,,54987,,62023,,61992,,78619,,68389,,66221,,66821,,69546,,66112,,67242,,66487,,71697,,67615,,73421,,86700,I,48600,I,46850,I,47138,I,59221.39,I,52519.74,I,50183.19,I,46308.51,I,40233.38,I
India,Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",20000,,20000,,10000,,18800,,22500,,29800,,34200,,36900,,18800,,19400,,15000,,16500,,14900,,19600,,31100,,37600,,30100,,29700,,36600,,40100,,28100,,30900,,32300,,51300,,54297,,20487,,10958,,11418,,9135,,8899,,14442,,17026,,19112,,23121,,51653,,34514,,43296,,35302,,53517,,44943,,43306,,60031,,65423,,28410,,40006,,38098,,51568,,66868,,70487,,63435,,36678,,34325,,39217,,35733,,32250,,42603,,42387,,42102,,40310,,37137,,31591,,37345,,37113,,34767,,108375,I,125606,I,98707,I,111768,I,89345.38,I,97181.72,I,108452.88,I,113100.87,I,93664.6,I
India,Indian oil sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",10000,,10000,,10700,,51700,,33900,,30400,,7400,,191500,,123600,,69200,,189000,,167800,,110300,,63600,,274200,,262000,,252700,,259100,,301100,,173900,,226000,,209300,,125300,,70900,,132431,,188501,,199346,,186030,,203489,,213547,,157881,,250355,,211597,,196747,,236109,,223038,,204925,,178887,,186591,,231692,,222730,,135922,,131974,,72676,,30136,,33351,,65370,,120214,,110288,,122254,,277842,,287628,,249601,,263948,,248011,,235852,,246526,,249801,,254856,,261605,,262763,,322079,,321372,,299028,,435000,I,211000,I,194600,I,267993,I,123475.84,I,115241.2,I,65966.04,I,69260.05,I,199576.51,I
India,Stolephorus anchovies nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,37400,I,36300,I,38239,I,42916.07,I,62444.44,I,35072.41,I,34490.51,I,52215.38,I
India,Wolf-herrings nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",1000,,1000,,1000,,1300,,3000,,2500,,3900,,3200,,3100,,3000,,3000,,3800,,5000,,4300,,4700,,4700,,4900,,5600,,7400,,4300,,3000,,4400,,5300,,7900,,6533,,6418,,6352,,7319,,8730,,8566,,10539,,8266,,7838,,10598,,11296,,15170,,11104,,10727,,11148,,15570,,20727,,8762,,9544,,8325,,8942,,8351,,5802,,11921,,10201,,4663,,6813,,7646,,12834,,6902,,6503,,8829,,10523,,12898,,9403,,9443,,9329,,10733,,8847,,11635,,6082,I,4922,I,5157,I,5422,I,4207.12,I,4935.17,I,2974.42,I,5489.46,I,5901.24,I
Iran (Islamic Republic of),Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,8000,,7000,,15000,,25000,,20000,,5000,,8000,,10000,,1132,,983,,3060,,1035,,1207,,801,,709,,567,,440,,469,,674,,310,,903,,586,,1144,,1365,,1163,,1603,,1950,,2824,,3171,,1530,,1910,,2084,,2517,,2595,I
Iran (Islamic Republic of),Indian oil sardine,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9797,,9708,,13030,,14955,,17453,,12865,,14237,,18403,,15704,,17638,,22295,,27244,,21187,,20838,,32359,,33263,,45218,,58839,,59055,,69144,,87706,,88520,,90218,,80164,,93846,,96660,I
Iran (Islamic Republic of),Whitefin wolf-herring,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5708,,5109,,6170,,6155,,4200,,4313,,5137,,5058,,6302,,3824,,4737,,5168,,5920,,8014,,5824,,6540,,6623,,8242,,9032,,5990,,7349,,6448,,6649,,6882,,7122,,7335,I
Iraq,Wolf-herrings nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,140,,545,,1082,,270,,318,,30,,5,,530,,180,,405,,215,,190,,171,,520,,345,,137,,193.18,,195,I
Ireland,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,74,,0,...,0,,0,,0,...,0,...,1,,9,,0,...,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Ireland,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5380,,6335,,5180,,10542,,6994,,0,,0,,0,,2401,,14118,,3365,,0,...,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Ireland,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,52980,,24552,,20764,,19651,,24084,,0,,0,,1905,,9241,,17961,,3336,,0,...,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Jordan,Sardinellas nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,69.77,,43.84,,41.96,,34.99,,76.84,,52.28,,48.14,,76.73,,76.01,,80,I,80,I
Kenya,"Anchovies, etc. nei","Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,455,,0,,0,...,0,...,0,...,0,...,0,...
Kenya,Clupeoids nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,300,,306,,320,,336,,418,,370,,381,,422,,397,,454,,443,,419,,439,,338,,358,,166,,162,,112,,217,,189,,155,,167,,119,,164,,101,,119,,108,,112,,138,,147,,142,,121,,139,,153,,162,,170,,168,,167,,618,,543,,634,,2015,,1152,,1895,,2049,
Kenya,Silver cyprinid,Africa - Inland waters,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5652,,6704,,8710,,9321,,9443,,7635,,10419,,16444,,19437,,25866,,34518,,30345,,36525,,45463,,46738,,58098,,35414,,42505,,69134,,56827,,49670,,40315,,42336,,48816,,49618,,41384,,35455,,31659,,34679,,54019,,57929,,49472,,46966,,49326,,47716,,72314,,52948,,66717,,69561,,76134,,46810,,67548.94,,46416.53,,60590,,54020.9,,51305.39,,36342.52,
Kenya,Wolf-herrings nei,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,266,,0,,0,...,0,...,0,...,0,...,0,...
Latvia,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,22,,0,,0,,0,,0,,0,,1978,,4876,,10142,,9143,,7857,,5796,,5697,,6140,,7453,,8982,,5964,,7879,,8395,,10546,,4511,,1095,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...
Latvia,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8011,,7878,,1387,,0,,474,,0,,7,,23,,633,,54,,525,,1211,,1645,,5528,,8281,,6282,,6454,,8229,,9756,,13802,,7535,,2048,,985,,412,,3360,,0,...,0,...,0,...,0,...,0,...,0,...
Latvia,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...
Latvia,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,7083,,17032,,24209,,6497,,6064,,15031,,7886,,7689,,6506,,8714,,6986,,9726,,15589,,13225,,11455,,11716,,14228,,19422,,7805,,7899,,9127,,124,,2853,,0,...,0,...,0,...,0,...,0,...,0,...
Liberia,Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,282,,13,,20,,34,,14,,26,,9,,70,,17,,33,,123,,37,,123,,120,,120,,123,,23,,67,,102,,33,,29,I,25,I,21,I,17,I,13,I,9,I,5,I,5,I,0,,0,,1110.15,,105,,11,,151.04,
Liberia,Clupeoids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,191,,488,,441,,227,,345,,583,,506,,719,,764,,607,,155,,110,,229,,121,,115,,75,,189,,147,,383,,386,,318,,208,,210,,210,,386,,216,,364,,0,...,1,,100,I,100,I,100,I,100,I,100,I,100,I,100,I,100,I,106,,0,,0,,0,,0,,0,
Liberia,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,70,,0,,3,,28.48,
Liberia,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,30,,53,,338,,730,,11118.42,,8167.86,
Liberia,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,17,,5,,184,,1477,,568.32,,2026.3,
Liberia,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",500,,500,,500,,500,,600,,600,,600,,700,,800,,900,,1200,,700,,1000,,1000,,1000,,1000,,1000,,1800,,1800,,1800,,2000,I,2000,I,2000,I,2000,I,2000,I,2000,I,2000,I,2000,I,1120,,1211,,546,,1553,,1399,,1375,,1109,,687,,606,,514,,914,,562,,303,,112,,410,,330,,222,,876,,199,,485,,620,,1112,,887,,1358,,1350,,1350,,1355,,386,,508,,1599,,626,,590,I,500,I,420,I,350,I,260,I,200,I,120,I,70,I,49,,272,,70.59,,0,,0,,0,
Lithuania,Bonga shad,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,224,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,17,,0,,0,,0,,0,,0,,0,,1,,10,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,
Lithuania,European anchovy,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,,0,,0,...,0,...,0,...,3612,,13774,,16137,,9492,,14064,,22000,,27548,,20500,,25791,,18072,,20610,,5946,,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,...,0,...,0,...,0,
Lithuania,European pilchard(=Sardine),"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6773,,7202,,0,...,0,...,0,...,0,...,20,,6,,292,,22,,206,,0,...,15,,920,,8688,,4073,,9123,,15017,,27159,,25565,,4620,,2415,,11615,,3400,,10008,,61,,1015,,11649.69,,287.88,,3631.66,,1921.94,
Lithuania,Madeiran sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,981,,1946,,101,,0,...,81,,0,,82,,51,,320,,82.46,,90.5,,1.6,,119.6,
Lithuania,Round sardinella,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35262,,22810,,7393,,0,...,0,...,0,...,10575,,8680,,6324,,30800,,22205,,29517,,35372,,19328,,24846,,21116,,23021,,16781,,16611,,32876,,11789,,8655,,22703,,11,,2506,,575,,1579,,407.09,,2.08,,0,...,4.22,
Lithuania,Sardinellas nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,1177,,2015,,232,,1748,,0,,178,,0,,0,,0,...,0,...,0,...,0,
