"hh_id","tot_hh","lat","lon","urban_rural","n_hh","n_adult","n_children","country"
"1_215_8",7101,14.9072764,-12.4565745,"urban",11,11,0,"SEN"
"1_305_9",7101,14.5650578,-17.1275627,"urban",8,6,2,"SEN"
"1_184_8",7101,16.4782313,-15.9889216,"rural",13,9,4,"SEN"
"2_282_5",7101,13.79251139,-15.47537065,"rural",7,2,5,"SEN"
"2_359_6",7101,15.29246001,-15.16624706,"rural",9,4,5,"SEN"
"2_246_9",7101,13.83168769,-14.61986959,"rural",11,5,6,"SEN"
"1_278_2",7101,13.7488444,-15.7813408,"urban",9,5,4,"SEN"
"2_90_5",7101,12.89897615,-16.3479408,"rural",8,4,4,"SEN"
"1_425_7",7101,12.9067519,-14.9415684,"urban",7,2,5,"SEN"
"1_447_8",7101,13.331947,-13.8225279,"rural",9,3,6,"SEN"
"1_249_4",7101,14.3013558,-14.4350638,"rural",5,5,0,"SEN"
"2_560_6",7101,12.44355515,-11.37417819,"rural",6,2,4,"SEN"
"1_241_11",7101,14.1834739,-12.7137148,"urban",20,13,7,"SEN"
"1_425_11",7101,12.9067519,-14.9415684,"urban",17,6,11,"SEN"
"2_78_7",7101,14.71628437,-17.25165135,"urban",10,5,5,"SEN"
"2_540_4",7101,12.55927282,-12.19092574,"urban",13,5,8,"SEN"
"2_409_4",7101,14.08132401,-16.48138886,"urban",6,2,4,"SEN"
"2_209_5",7101,16.00423966,-16.48951398,"urban",8,6,2,"SEN"
"2_78_8",7101,14.71628437,-17.25165135,"urban",25,12,13,"SEN"
"1_507_1",7101,13.8606068,-15.3207968,"rural",11,4,7,"SEN"
"1_425_5",7101,12.9067519,-14.9415684,"urban",6,2,4,"SEN"
"1_27_5",7101,14.740425,-17.4519927,"urban",5,5,0,"SEN"
"1_235_4",7101,13.6573608,-14.2550942,"rural",20,11,9,"SEN"
"1_33_1",7101,14.7727247,-17.41414,"urban",7,4,3,"SEN"
"2_395_7",7101,14.5375431,-16.4761656,"rural",21,13,8,"SEN"
"1_226_1",7101,13.7627797,-13.6728635,"urban",9,7,2,"SEN"
"2_188_7",7101,16.33595764,-14.16927856,"rural",5,3,2,"SEN"
"1_434_10",7101,12.8641536,-14.2890067,"rural",10,5,5,"SEN"
"1_173_11",7101,16.5170055,-15.5063506,"urban",1,1,0,"SEN"
"2_132_6",7101,14.57457785,-16.57977614,"rural",7,2,5,"SEN"
"2_126_8",7101,12.46898435,-16.40672529,"rural",10,8,2,"SEN"
"1_3_10",7101, , ,"urban",9,7,2,"SEN"
"1_95_1",7101,12.7869046,-16.2357722,"rural",6,4,2,"SEN"
"2_575_8",7101,12.92928768,-15.84668069,"rural",23,11,12,"SEN"
"2_330_4",7101,14.77167775,-16.94468154,"urban",18,12,6,"SEN"
"2_115_7",7101,12.55297183,-16.26922617,"urban",10,3,7,"SEN"
"2_276_7",7101,13.95881043,-15.89318799,"rural",11,4,7,"SEN"
"1_299_1",7101,14.4176499,-16.965685,"urban",13,9,4,"SEN"
"2_322_7",7101,14.77319821,-17.06988871,"rural",8,6,2,"SEN"
"1_563_6",7101,13.225472,-11.607298,"rural",11,7,4,"SEN"
"1_319_5",7101,14.8225287,-16.792214,"rural",10,4,6,"SEN"
"2_302_6",7101,14.43431943,-16.96641108,"urban",12,6,6,"SEN"
"1_218_10",7101,13.6939585,-12.0603724,"rural",7,4,3,"SEN"
"2_437_9",7101,13.14666738,-14.11453926,"urban",4,2,2,"SEN"
"1_529_8",7101,12.5468005,-12.1721261,"urban",6,5,1,"SEN"
"2_365_7",7101,15.61029864,-16.21604837,"urban",8,6,2,"SEN"
"1_572_9",7101,12.8176471,-15.4767187,"rural",5,2,3,"SEN"
"2_107_6",7101,12.56173002,-16.29196878,"urban",7,6,1,"SEN"
"2_409_5",7101,14.08132401,-16.48138886,"urban",13,8,5,"SEN"
"1_362_9",7101,15.8913866,-14.9656617,"rural",7,4,3,"SEN"
"2_276_8",7101,13.95881043,-15.89318799,"rural",20,10,10,"SEN"
"1_321_1",7101,14.8128249,-16.8753523,"rural",3,2,1,"SEN"
"2_136_9",7101,14.67072126,-16.22381645,"urban",4,4,0,"SEN"
"2_536_8",7101,12.56250524,-12.18086848,"urban",7,3,4,"SEN"
"1_257_4",7101,14.1621359,-16.0651401,"urban",8,6,2,"SEN"
"2_82_8",7101,14.7876436,-17.3769622,"urban",13,7,6,"SEN"
"2_530_11",7101,12.55509697,-12.17619435,"urban",32,19,13,"SEN"
"2_412_8",7101,13.88893174,-16.73073775,"rural",8,2,6,"SEN"
"1_226_3",7101,13.7627797,-13.6728635,"urban",6,4,2,"SEN"
"2_375_6",7101,15.62301032,-16.21747684,"urban",10,7,3,"SEN"
"2_268_4",7101,14.1547015,-16.05783083,"urban",8,7,1,"SEN"
"1_159_1",7101,14.8934781,-15.8334449,"rural",4,2,2,"SEN"
"1_559_12",7101,12.463267,-11.6115491,"rural",10,8,2,"SEN"
"1_416_11",7101,14.4939235,-16.071728,"urban",6,2,4,"SEN"
"1_516_7",7101,13.9826641,-14.7972126,"urban",11,5,6,"SEN"
"1_455_11",7101,13.2668865,-14.5460588,"rural",9,4,5,"SEN"
"2_124_7",7101,12.59225013,-16.08038201,"rural",11,6,5,"SEN"
"2_170_6",7101,14.83554966,-15.89782143,"rural",4,3,1,"SEN"
"1_9_12",7101,14.702625,-17.4551295,"urban",1,1,0,"SEN"
"2_547_10",7101,12.63437535,-12.4154818,"rural",11,5,6,"SEN"
"2_240_8",7101,13.6993529,-13.60542237,"rural",11,6,5,"SEN"
"1_537_7",7101,12.5608378,-12.1883412,"urban",8,5,3,"SEN"
"2_153_7",7101,14.81231056,-15.90447468,"urban",9,3,6,"SEN"
"2_494_5",7101,14.10475532,-15.55388741,"urban",1,1,0,"SEN"
"2_227_5",7101,13.77279827,-13.66767954,"urban",8,5,3,"SEN"
"2_384_5",7101,14.34650948,-16.39767665,"urban",7,5,2,"SEN"
"1_191_4",7101,16.188689,-13.8985142,"rural",8,4,4,"SEN"
"2_69_7",7101,14.797328,-17.19039902,"rural",1,1,0,"SEN"
"1_415_11",7101,13.7932644,-16.4761465,"rural",13,11,2,"SEN"
"2_393_11",7101,14.14243881,-16.74524127,"rural",3,1,2,"SEN"
"1_235_7",7101,13.6573608,-14.2550942,"rural",6,2,4,"SEN"
"2_433_8",7101,12.70731831,-14.47740078,"rural",13,9,4,"SEN"
"1_110_12",7101, , ,"urban",7,5,2,"SEN"
"1_319_4",7101,14.8225287,-16.792214,"rural",21,13,8,"SEN"
"2_517_7",7101,13.91704762,-14.8664711,"rural",5,3,2,"SEN"
"2_268_5",7101,14.1547015,-16.05783083,"urban",12,6,6,"SEN"
"1_265_3",7101,14.1453553,-16.0930184,"urban",3,3,0,"SEN"
"1_415_7",7101,13.7932644,-16.4761465,"rural",9,5,4,"SEN"
"2_146_7",7101,14.61805891,-16.26053171,"rural",13,5,8,"SEN"
"1_518_2",7101,14.0051219,-14.7243575,"rural",9,4,5,"SEN"
"1_25_10",7101,14.733364,-17.4538673,"urban",5,5,0,"SEN"
"2_399_9",7101,14.33394518,-16.47461182,"rural",8,2,6,"SEN"
"2_308_9",7101,14.53901435,-16.79784694,"rural",12,6,6,"SEN"
"2_24_8",7101,14.7384433,-17.4461247,"urban",5,3,2,"SEN"
"2_178_4",7101,16.2727418,-16.14615137,"urban",5,3,2,"SEN"
"2_119_9",7101,12.57951374,-16.26655358,"urban",6,5,1,"SEN"
"1_127_10",7101,14.6923649,-16.451961,"urban",14,7,7,"SEN"
"1_51_7",7101,14.7802219,-17.3474645,"urban",9,9,0,"SEN"
"2_294_7",7101,14.39998973,-15.98574771,"rural",7,3,4,"SEN"
"2_330_5",7101,14.77167775,-16.94468154,"urban",5,3,2,"SEN"
"1_346_7",7101,15.0399587,-16.0519667,"rural",7,4,3,"SEN"
"2_407_9",7101,13.60698863,-16.42324615,"urban",1,1,0,"SEN"
"2_246_10",7101,13.83168769,-14.61986959,"rural",9,3,6,"SEN"
"2_428_8",7101,12.88605541,-14.93197629,"urban",14,7,7,"SEN"
"1_112_9",7101, , ,"urban",7,5,2,"SEN"
"2_117_5",7101,12.56934101,-16.26419849,"urban",4,3,1,"SEN"
"1_317_7",7101,14.6204319,-16.9335895,"rural",15,7,8,"SEN"
"2_562_6",7101,13.02470314,-11.87440812,"rural",8,3,5,"SEN"
"2_16_7",7101,14.7224035,-17.4544196,"urban",3,3,0,"SEN"
"1_589_5",7101,12.5709959,-15.8843654,"urban",4,3,1,"SEN"
"2_492_5",7101,14.11228508,-15.54186886,"urban",9,3,6,"SEN"
"1_3_6",7101, , ,"urban",3,2,1,"SEN"
"2_245_8",7101,13.97844569,-14.56878925,"urban",1,1,0,"SEN"
"2_50_7",7101,14.74270815,-17.41955227,"urban",2,2,0,"SEN"
"2_351_4",7101,15.38510208,-16.35319105,"rural",9,4,5,"SEN"
"2_320_7",7101,14.8618402,-16.66415703,"rural",8,4,4,"SEN"
"1_545_2",7101,12.563309,-12.1984765,"urban",13,7,6,"SEN"
"1_184_3",7101,16.4782313,-15.9889216,"rural",10,8,2,"SEN"
"1_220_3",7101,14.7244254,-12.3394244,"rural",17,8,9,"SEN"
"1_148_11",7101,14.7876327,-15.9024853,"urban",11,5,6,"SEN"
"1_269_2",7101,14.1399248,-16.0782198,"urban",8,5,3,"SEN"
"1_593_9",7101,12.5699632,-15.8886255,"rural",2,2,0,"SEN"
"2_211_7",7101,16.05334676,-16.45225072,"urban",6,4,2,"SEN"
"2_164_5",7101,14.87081516,-15.95060034,"rural",7,2,5,"SEN"
"1_543_2",7101,12.5653057,-12.2072825,"urban",9,3,6,"SEN"
"2_40_6",7101,14.76975964,-17.36874907,"urban",1,1,0,"SEN"
"2_162_8",7101,14.88739653,-15.88053467,"rural",15,6,9,"SEN"
"2_549_7",7101,12.88017518,-12.1786806,"rural",17,10,7,"SEN"
"1_390_11",7101,14.3804947,-16.328893,"rural",6,2,4,"SEN"
"1_425_9",7101,12.9067519,-14.9415684,"urban",5,4,1,"SEN"
"2_384_6",7101,14.34650948,-16.39767665,"urban",10,5,5,"SEN"
"1_423_6",7101,12.8811885,-14.9401644,"urban",6,5,1,"SEN"
"1_293_8",7101,14.2146334,-16.1007401,"rural",5,3,2,"SEN"
"2_123_10",7101,12.55441147,-16.25138012,"urban",6,2,4,"SEN"
"2_482_8",7101,15.5537425,-13.10316698,"urban",13,5,8,"SEN"
"2_509_7",7101, , ,"rural",15,6,9,"SEN"
"1_21_5",7101,14.6778928,-17.4493017,"urban",4,2,2,"SEN"
"2_26_5",7101,14.7335877,-17.4556509,"urban",6,2,4,"SEN"
"1_7_5",7101,14.6964147,-17.4598233,"urban",7,6,1,"SEN"
"1_103_8",7101,12.556425,-16.5862316,"rural",2,2,0,"SEN"
"2_448_6",7101,12.73554602,-14.20123103,"rural",8,4,4,"SEN"
"2_509_8",7101, , ,"rural",6,3,3,"SEN"
"2_121_9",7101,12.57488088,-16.26187584,"urban",7,3,4,"SEN"
"2_486_7",7101,15.4732854,-13.049372,"rural",14,10,4,"SEN"
"1_143_6",7101,14.637877,-16.2373792,"urban",8,7,1,"SEN"
"2_486_8",7101,15.4732854,-13.049372,"rural",12,6,6,"SEN"
"1_15_2",7101, , ,"urban",3,2,1,"SEN"
"2_568_9",7101,12.70759168,-15.55289305,"urban",14,6,8,"SEN"
"1_430_4",7101,12.7939151,-14.8475167,"rural",28,19,9,"SEN"
"1_224_12",7101,13.7617244,-13.6814581,"urban",13,6,7,"SEN"
"1_68_11",7101,14.7626519,-17.2587692,"rural",6,3,3,"SEN"
"1_179_7",7101,16.4360613,-15.6979335,"urban",10,5,5,"SEN"
"1_11_11",7101,14.7091987,-17.452053,"urban",1,1,0,"SEN"
"1_459_7",7101,15.6491076,-13.257879,"urban",5,4,1,"SEN"
"1_175_10",7101,16.4661622,-15.6948761,"urban",7,3,4,"SEN"
"2_71_5",7101,14.78999689,-17.29423081,"rural",8,5,3,"SEN"
"1_421_9",7101,12.8795805,-14.9392088,"urban",6,3,3,"SEN"
"1_263_6",7101,14.1387157,-16.0778682,"urban",5,2,3,"SEN"
"1_184_5",7101,16.4782313,-15.9889216,"rural",14,10,4,"SEN"
"2_417_6",7101,14.48981933,-16.06426702,"urban",9,4,5,"SEN"
"2_538_3",7101, , ,"urban",3,3,0,"SEN"
"1_213_5",7101,15.8398469,-16.360051,"rural",8,4,4,"SEN"
"2_363_5",7101,14.96747985,-15.78218749,"rural",11,8,3,"SEN"
"2_433_9",7101,12.70731831,-14.47740078,"rural",13,5,8,"SEN"
"1_3_5",7101, , ,"urban",10,6,4,"SEN"
"1_309_5",7101,14.2996104,-16.7391359,"rural",5,4,1,"SEN"
"2_98_10",7101,12.92714544,-16.7375041,"rural",7,4,3,"SEN"
"1_461_6",7101,15.6109013,-13.3265497,"urban",1,1,0,"SEN"
"2_22_9",7101,14.7492458,-17.4693982,"urban",7,7,0,"SEN"
"2_378_7",7101,15.99662759,-15.99978386,"rural",8,4,4,"SEN"
"1_59_8",7101,14.7636012,-17.3521539,"urban",8,6,2,"SEN"
"2_371_8",7101,15.62948014,-16.22627289,"urban",11,6,5,"SEN"
"2_519_5",7101, , ,"rural",8,3,5,"SEN"
"1_193_11",7101,16.5240398,-15.297202,"rural",8,5,3,"SEN"
"1_15_12",7101, , ,"urban",7,7,0,"SEN"
"2_183_6",7101,16.01018866,-16.16680292,"rural",25,11,14,"SEN"
"2_456_4",7101,13.44530267,-15.13293807,"rural",6,3,3,"SEN"
"1_442_7",7101,12.9137257,-14.1324281,"urban",13,6,7,"SEN"
"2_326_8",7101,14.78698613,-16.91955444,"urban",4,1,3,"SEN"
"2_410_6",7101,13.93031842,-16.33525744,"rural",7,2,5,"SEN"
"1_394_2",7101,14.0124075,-16.7666639,"rural",8,4,4,"SEN"
"2_214_8",7101,15.8873384,-16.5094258,"rural",5,5,0,"SEN"
"1_465_8",7101,15.970827,-13.3693959,"urban",5,3,2,"SEN"
"1_35_12",7101,14.7727247,-17.41414,"urban",11,5,6,"SEN"
"2_330_6",7101,14.77167775,-16.94468154,"urban",1,1,0,"SEN"
"2_590_7",7101,12.56979708,-15.67807812,"urban",10,6,4,"SEN"
"1_186_12",7101,16.4275847,-14.3538956,"urban",10,5,5,"SEN"
"2_58_4",7101,14.75693842,-17.36582264,"urban",11,8,3,"SEN"
"2_395_8",7101,14.5375431,-16.4761656,"rural",7,2,5,"SEN"
"2_347_8",7101,15.0416233,-15.86095167,"rural",10,4,6,"SEN"
"2_6_9",7101, , ,"urban",7,5,2,"SEN"
"2_117_6",7101,12.56934101,-16.26419849,"urban",13,11,2,"SEN"
"2_439_8",7101,13.15182067,-14.11309414,"urban",10,3,7,"SEN"
"2_28_5",7101,14.74304522,-17.45582793,"urban",8,4,4,"SEN"
"1_362_8",7101,15.8913866,-14.9656617,"rural",7,2,5,"SEN"
"2_498_6",7101,14.09955965,-15.53904728,"urban",7,2,5,"SEN"
"1_263_8",7101,14.1387157,-16.0778682,"urban",11,7,4,"SEN"
"1_283_7",7101,13.828321,-15.9949061,"rural",8,5,3,"SEN"
"1_99_2",7101,13.0355242,-16.7084681,"rural",7,5,2,"SEN"
"2_534_6",7101,12.56082537,-12.18271707,"urban",6,2,4,"SEN"
"1_348_1",7101,15.6115786,-16.4004242,"rural",5,2,3,"SEN"
"1_141_3",7101,14.6442603,-16.2289141,"urban",16,9,7,"SEN"
"2_444_9",7101,12.79926633,-13.66090867,"rural",22,10,12,"SEN"
"2_418_7",7101,14.69798017,-15.64693973,"rural",8,2,6,"SEN"
"2_422_5",7101,12.8911609,-14.94515874,"urban",1,1,0,"SEN"
"1_512_8",7101,13.9091767,-15.5134928,"rural",14,8,6,"SEN"
"1_307_10",7101,14.5430738,-16.6148574,"rural",20,13,7,"SEN"
"1_154_6",7101,14.8037799,-15.9071882,"urban",6,3,3,"SEN"
"1_180_11",7101,16.1976129,-15.5388112,"rural",8,3,5,"SEN"
"2_144_6",7101, , ,"urban",9,6,3,"SEN"
"2_347_9",7101,15.0416233,-15.86095167,"rural",7,4,3,"SEN"
"1_297_1",7101,14.3989705,-16.9576961,"urban",7,6,1,"SEN"
"2_96_8",7101,12.95155592,-16.52090715,"rural",26,15,11,"SEN"
"2_492_6",7101,14.11228508,-15.54186886,"urban",14,5,9,"SEN"
"1_129_5",7101,14.8754314,-16.6127192,"rural",2,2,0,"SEN"
"1_508_4",7101,14.1336944,-15.7458268,"urban",5,4,1,"SEN"
"1_434_4",7101,12.8641536,-14.2890067,"rural",16,7,9,"SEN"
"1_263_3",7101,14.1387157,-16.0778682,"urban",8,5,3,"SEN"
"2_375_7",7101,15.62301032,-16.21747684,"urban",19,9,10,"SEN"
"1_491_8",7101,14.1096506,-15.5498495,"urban",8,6,2,"SEN"
"1_106_10",7101,12.5684934,-16.2955327,"urban",7,6,1,"SEN"
"2_342_5",7101,15.02612162,-16.76987521,"rural",7,6,1,"SEN"
"1_499_3",7101,13.8303679,-15.4076653,"urban",8,4,4,"SEN"
"2_170_7",7101,14.83554966,-15.89782143,"rural",8,3,5,"SEN"
"1_584_6",7101, , ,"rural",19,8,11,"SEN"
"2_336_7",7101,15.12786616,-16.90957999,"rural",15,5,10,"SEN"
"1_546_4",7101,12.5423902,-12.2191362,"rural",5,2,3,"SEN"
"1_65_5",7101,14.7779637,-17.2274759,"urban",8,5,3,"SEN"
"2_354_7",7101,15.35194104,-15.48240049,"urban",9,8,1,"SEN"
"1_392_8",7101,14.1502506,-16.638012,"rural",6,3,3,"SEN"
"2_363_6",7101,14.96747985,-15.78218749,"rural",2,1,1,"SEN"
"1_55_3",7101,14.7403482,-17.3741318,"urban",14,7,7,"SEN"
"2_354_8",7101,15.35194104,-15.48240049,"urban",5,2,3,"SEN"
"1_436_2",7101,12.9763892,-15.1216678,"rural",9,5,4,"SEN"
"2_424_6",7101,12.90662743,-14.94162327,"urban",4,2,2,"SEN"
"1_396_8",7101,14.4761847,-16.4096944,"rural",11,6,5,"SEN"
"1_432_1",7101,12.7858986,-14.7958222,"rural",12,8,4,"SEN"
"2_564_8",7101,13.092642,-12.12445564,"rural",20,11,9,"SEN"
"2_231_8",7101,13.7719749,-13.65078966,"urban",9,7,2,"SEN"
"1_41_5",7101,14.7708082,-17.3584034,"urban",11,11,0,"SEN"
"1_559_6",7101,12.463267,-11.6115491,"rural",21,13,8,"SEN"
"2_388_8",7101,14.19277239,-16.6616965,"urban",5,3,2,"SEN"
"1_13_10",7101,14.7376315,-17.422701,"urban",4,4,0,"SEN"
"1_29_2",7101,14.7400875,-17.4653945,"urban",4,3,1,"SEN"
"1_377_9",7101,15.5463797,-15.8025332,"rural",8,3,5,"SEN"
"1_271_4",7101,13.9512665,-16.0688847,"rural",6,4,2,"SEN"
"1_429_7",7101,12.9052279,-14.4667865,"urban",16,9,7,"SEN"
"2_4_7",7101,14.68512118,-17.44927441,"urban",2,2,0,"SEN"
"2_10_8",7101,14.71614683,-17.44776352,"urban",3,3,0,"SEN"
"2_395_9",7101,14.5375431,-16.4761656,"rural",4,1,3,"SEN"
"2_20_5",7101,14.749019,-17.4693456,"urban",3,3,0,"SEN"
"1_37_12",7101,14.7557369,-17.4440785,"urban",27,17,10,"SEN"
"2_397_7",7101,14.51707561,-16.33284377,"rural",11,6,5,"SEN"
"2_194_7",7101,16.22678821,-15.30165402,"rural",8,3,5,"SEN"
"1_451_10",7101,13.0102098,-13.9996301,"rural",6,5,1,"SEN"
"2_4_8",7101,14.68512118,-17.44927441,"urban",1,1,0,"SEN"
"2_590_8",7101,12.56979708,-15.67807812,"urban",11,6,5,"SEN"
"2_498_7",7101,14.09955965,-15.53904728,"urban",9,3,6,"SEN"
"1_135_5",7101,14.6620868,-16.2295253,"urban",8,5,3,"SEN"
"2_229_5",7101,13.76127674,-13.6628134,"urban",6,2,4,"SEN"
"2_326_9",7101,14.78698613,-16.91955444,"urban",8,6,2,"SEN"
"1_559_11",7101,12.463267,-11.6115491,"rural",6,2,4,"SEN"
"2_30_8",7101,14.74444906,-17.44318076,"urban",6,3,3,"SEN"
"2_363_7",7101,14.96747985,-15.78218749,"rural",31,15,16,"SEN"
"2_496_5",7101,14.09406413,-15.54515514,"urban",7,5,2,"SEN"
"1_244_4",7101,13.9798113,-13.409813,"rural",8,2,6,"SEN"
"2_280_7",7101,13.749039,-15.53420993,"rural",10,4,6,"SEN"
"1_220_9",7101,14.7244254,-12.3394244,"rural",9,6,3,"SEN"
"1_535_12",7101,12.5608525,-12.1885408,"urban",7,6,1,"SEN"
"1_305_1",7101,14.5650578,-17.1275627,"urban",7,5,2,"SEN"
"2_282_6",7101,13.79251139,-15.47537065,"rural",7,4,3,"SEN"
"2_515_5",7101,13.97672147,-14.79719286,"urban",10,5,5,"SEN"
"1_33_6",7101,14.7727247,-17.41414,"urban",13,12,1,"SEN"
"2_134_8",7101,14.66520898,-16.24526318,"urban",7,3,4,"SEN"
"2_100_10",7101,13.07781729,-16.53567035,"rural",16,5,11,"SEN"
"1_357_4",7101,15.6496388,-15.3509948,"urban",26,14,12,"SEN"
"2_409_6",7101,14.08132401,-16.48138886,"urban",11,5,6,"SEN"
"2_585_7",7101,12.99072795,-15.74459024,"rural",7,5,2,"SEN"
"2_598_6",7101,12.66242749,-15.51926669,"rural",15,5,10,"SEN"
"2_174_7",7101,16.47524379,-15.71801313,"urban",24,10,14,"SEN"
"1_457_11",7101,15.664956,-13.258295,"urban",6,5,1,"SEN"
"2_386_7",7101,14.33126036,-16.41055835,"urban",2,2,0,"SEN"
"2_523_7",7101,14.08799438,-15.29022636,"urban",6,2,4,"SEN"
"2_544_8",7101,12.55526125,-12.2046947,"urban",26,12,14,"SEN"
"1_65_4",7101,14.7779637,-17.2274759,"urban",4,2,2,"SEN"
"2_28_6",7101,14.74304522,-17.45582793,"urban",7,7,0,"SEN"
"1_385_3",7101,14.3335083,-16.4016014,"urban",5,5,0,"SEN"
"2_342_6",7101,15.02612162,-16.76987521,"rural",7,3,4,"SEN"
"2_476_8",7101,15.48604986,-13.17498535,"urban",9,7,2,"SEN"
"2_382_7",7101,15.94175516,-16.16294251,"rural",7,3,4,"SEN"
"1_541_7",7101,12.5592113,-12.190939,"urban",6,5,1,"SEN"
"2_176_8",7101,16.46179092,-15.66348418,"urban",8,4,4,"SEN"
"2_342_7",7101,15.02612162,-16.76987521,"rural",6,3,3,"SEN"
"2_26_6",7101,14.7335877,-17.4556509,"urban",2,1,1,"SEN"
"2_64_5",7101,14.71025958,-17.15238422,"urban",6,2,4,"SEN"
"1_563_1",7101,13.225472,-11.607298,"rural",5,2,3,"SEN"
"1_303_2",7101,14.4260905,-16.9560675,"urban",2,2,0,"SEN"
"1_466_1",7101,15.9910695,-13.6583389,"rural",13,9,4,"SEN"
"2_50_8",7101,14.74270815,-17.41955227,"urban",5,5,0,"SEN"
"2_136_10",7101,14.67072126,-16.22381645,"urban",6,3,3,"SEN"
"1_325_5",7101,14.7997711,-16.9392786,"urban",4,4,0,"SEN"
"2_473_6",7101,15.77231169,-13.45718028,"rural",21,10,11,"SEN"
"1_408_6",7101,13.6029206,-16.4233015,"urban",15,8,7,"SEN"
"1_507_2",7101,13.8606068,-15.3207968,"rural",20,10,10,"SEN"
"2_34_8",7101,14.7850251,-17.3832189,"urban",5,4,1,"SEN"
"1_459_2",7101,15.6491076,-13.257879,"urban",6,4,2,"SEN"
"2_211_8",7101,16.05334676,-16.45225072,"urban",10,7,3,"SEN"
"1_241_3",7101,14.1834739,-12.7137148,"urban",4,3,1,"SEN"
"2_496_6",7101,14.09406413,-15.54515514,"urban",23,10,13,"SEN"
"2_166_7",7101,14.85882855,-15.88149688,"rural",17,12,5,"SEN"
"2_564_9",7101,13.092642,-12.12445564,"rural",5,3,2,"SEN"
"1_197_12",7101,16.5928842,-14.6091551,"rural",8,5,3,"SEN"
"2_119_10",7101,12.57951374,-16.26655358,"urban",2,2,0,"SEN"
"1_337_6",7101,15.1027811,-16.8676038,"rural",3,2,1,"SEN"
"2_254_6",7101,14.17206287,-16.08036769,"urban",8,5,3,"SEN"
"1_68_1",7101,14.7626519,-17.2587692,"rural",11,8,3,"SEN"
"1_259_2",7101,14.1528808,-16.087872,"urban",11,8,3,"SEN"
"1_559_10",7101,12.463267,-11.6115491,"rural",8,4,4,"SEN"
"2_282_7",7101,13.79251139,-15.47537065,"rural",11,3,8,"SEN"
"1_281_8",7101, , ,"rural",11,8,3,"SEN"
"2_113_11",7101,12.57059729,-16.27179809,"urban",12,4,8,"SEN"
"1_430_7",7101,12.7939151,-14.8475167,"rural",12,6,6,"SEN"
"1_331_8",7101,14.7776949,-16.9376222,"urban",5,2,3,"SEN"
"1_477_3",7101,15.1942589,-12.9491979,"urban",14,7,7,"SEN"
"2_524_6",7101,14.48105344,-15.25259468,"rural",6,3,3,"SEN"
"2_245_9",7101,13.97844569,-14.56878925,"urban",11,7,4,"SEN"
"2_8_7",7101,14.7065038,-17.4559148,"urban",2,2,0,"SEN"
"2_294_8",7101,14.39998973,-15.98574771,"rural",6,3,3,"SEN"
"1_139_9",7101,14.6494338,-16.224754,"urban",32,13,19,"SEN"
"1_495_10",7101,14.0955608,-15.5518991,"urban",15,4,11,"SEN"
"2_209_6",7101,16.00423966,-16.48951398,"urban",8,1,7,"SEN"
"1_242_2",7101,13.9122326,-12.6942237,"rural",9,5,4,"SEN"
"1_228_3",7101,13.7693724,-13.6634256,"urban",28,13,15,"SEN"
"2_488_7",7101,15.03758024,-13.61256913,"rural",6,2,4,"SEN"
"2_196_9",7101,16.51613043,-14.50108602,"rural",7,4,3,"SEN"
"2_54_5",7101,14.7454446,-17.3889935,"urban",6,2,4,"SEN"
"1_253_3",7101,14.1666693,-16.087006,"urban",28,16,12,"SEN"
"1_364_6",7101,15.3753517,-15.4724998,"rural",12,6,6,"SEN"
"1_150_8",7101,14.7892209,-15.9138928,"urban",11,3,8,"SEN"
"2_336_8",7101,15.12786616,-16.90957999,"rural",14,3,11,"SEN"
"2_532_5",7101,12.55726283,-12.17462466,"urban",10,6,4,"SEN"
"2_511_6",7101,14.0321987,-15.72573744,"rural",11,8,3,"SEN"
"2_260_8",7101,14.15200001,-16.08126138,"urban",13,8,5,"SEN"
"1_273_8",7101,13.9468394,-16.1201265,"rural",10,9,1,"SEN"
"1_261_10",7101,14.15106,-16.0714659,"urban",2,2,0,"SEN"
"1_186_7",7101,16.4275847,-14.3538956,"urban",11,4,7,"SEN"
"2_209_7",7101,16.00423966,-16.48951398,"urban",6,2,4,"SEN"
"2_155_8",7101,14.80907631,-15.91176173,"urban",11,5,6,"SEN"
"2_437_10",7101,13.14666738,-14.11453926,"urban",7,4,3,"SEN"
"1_514_7",7101,13.9813446,-14.8044016,"urban",5,3,2,"SEN"
"2_12_10",7101,14.71262025,-17.4443909,"urban",10,6,4,"SEN"
"2_403_7",7101,13.87680189,-16.36375934,"urban",7,5,2,"SEN"
"2_90_6",7101,12.89897615,-16.3479408,"rural",15,10,5,"SEN"
"2_123_11",7101,12.55441147,-16.25138012,"urban",12,7,5,"SEN"
"2_16_8",7101,14.7224035,-17.4544196,"urban",5,5,0,"SEN"
"2_356_7",7101,15.35339825,-15.46866283,"urban",6,4,2,"SEN"
"2_322_8",7101,14.77319821,-17.06988871,"rural",14,8,6,"SEN"
"1_497_8",7101,14.0997588,-15.5395855,"urban",6,4,2,"SEN"
"1_261_4",7101,14.15106,-16.0714659,"urban",8,5,3,"SEN"
"2_328_7",7101,14.77174619,-16.91538344,"urban",10,6,4,"SEN"
"1_438_9",7101,13.1496925,-14.1045094,"urban",6,3,3,"SEN"
"1_350_3",7101,15.3418742,-16.11964,"rural",18,8,10,"SEN"
"1_360_1",7101,15.6018817,-14.9077741,"rural",7,3,4,"SEN"
