"occ","y4_hhid","hh_a06","hh_a13","y4_rural","domain","strataid","clusterid","wardtype","clustertype","y4_weights","hh_a01_1","hh_a01_2","hh_a02_1","hh_a02_2","hh_a03_1","hh_a03_2","hh_a03_3a","hh_a03_3b","hh_a04_1","hh_a04_2","hh_a05","hh_a07_1","hh_a07_2","hh_a08","hh_a09","hh_a10","hh_a11","hh_a12_2","hh_a12_1","hh_a14","hh_a15","hh_a16","hh_a17_1","hh_a17_2","hh_a18","hh_a18_1","hh_a18_2","hh_a18_3","hh_a19","hh_a20","hh_a21","hh_a21_1","hh_a21_2","hh_a21_3","hh_a22","hh_a23","hh_a24","hh_a24_1","hh_a24_2","hh_a24_3","hh_a25","hh_a26","hh_a26_1","hh_a26_2","hh_a26_3","hh_a27"
1,"4497-001",4497,1,,3,33,170434302002,3,1,1909.640625,17,"SHINYANGA",4,"KAHAMA",343,"**CONFIDENTIAL**",2,"KANGEME",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,2,56,20073,16,12,2014,"**CONFIDENTIAL**",3,20074,17,12,2014,"**CONFIDENTIAL**",30,20076,19,12,2014,102,20042015,20,4,2015,1
1,"4498-001",4498,1,,3,33,170434302002,3,1,1909.640625,17,"SHINYANGA",4,"KAHAMA",343,"**CONFIDENTIAL**",2,"KANGEME",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,4,22,20072,15,12,2014,"**CONFIDENTIAL**",3,20073,16,12,2014,"**CONFIDENTIAL**",30,20076,19,12,2014,102,23042015,23,4,2015,1
1,"4499-001",4499,1,,3,33,170434302002,3,1,1909.640625,17,"SHINYANGA",4,"KAHAMA",343,"**CONFIDENTIAL**",2,"KANGEME",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,2,52,20073,16,12,2014,"**CONFIDENTIAL**",3,20074,17,12,2014,"**CONFIDENTIAL**",30,20076,19,12,2014,102,21042015,21,4,2015,1
1,"4500-001",4500,1,,3,33,170434302002,3,1,1909.640625,17,"SHINYANGA",4,"KAHAMA",343,"**CONFIDENTIAL**",2,"KANGEME",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,4,32,20072,15,12,2014,"**CONFIDENTIAL**",3,20072,15,12,2014,"**CONFIDENTIAL**",30,20076,19,12,2014,102,22042015,22,4,2015,1
1,"4501-001",4501,1,,3,33,170434302002,3,1,1909.640625,17,"SHINYANGA",4,"KAHAMA",343,"**CONFIDENTIAL**",2,"KANGEME",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,3,37,20072,15,12,2014,"**CONFIDENTIAL**",3,20074,17,12,2014,"**CONFIDENTIAL**",30,20077,20,12,2014,102,23042015,23,4,2015,1
1,"4502-001",4502,1,,3,33,170434302002,3,1,1909.640625,17,"SHINYANGA",4,"KAHAMA",343,"**CONFIDENTIAL**",2,"KANGEME",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,3,57,20072,15,12,2014,"**CONFIDENTIAL**",3,20072,15,12,2014,"**CONFIDENTIAL**",30,20076,19,12,2014,102,22042015,22,4,2015,1
1,"4503-001",4503,1,,3,33,170434302002,3,1,1909.640625,17,"SHINYANGA",4,"KAHAMA",343,"**CONFIDENTIAL**",2,"KANGEME",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,4,40,20072,15,12,2014,"**CONFIDENTIAL**",3,20073,16,12,2014,"**CONFIDENTIAL**",30,20076,19,12,2014,102,22042015,22,4,2015,1
1,"4515-001",4515,1,,3,47,240101101001,1,1,1887.47155761719,24,"SIMIYU",1,"BARIADI",11,"**CONFIDENTIAL**",1,"NKINDWABIYE",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,4,21,20024,28,10,2014,"**CONFIDENTIAL**",3,20025,29,10,2014,"**CONFIDENTIAL**",30,20025,29,10,2014,101,16042015,16,4,2015,1
1,"4516-001",4516,1,,3,47,240101101001,1,1,1887.47155761719,24,"SIMIYU",1,"BARIADI",11,"**CONFIDENTIAL**",1,"NKINDWABIYE",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,4,48,20023,27,10,2014,"**CONFIDENTIAL**",3,20024,28,10,2014,"**CONFIDENTIAL**",30,20024,28,10,2014,101,14042014,14,4,2014,1
1,"4517-001",4517,1,,3,47,240101101001,1,1,1887.47155761719,24,"SIMIYU",1,"BARIADI",11,"**CONFIDENTIAL**",1,"NKINDWABIYE",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,5,3,20024,28,10,2014,"**CONFIDENTIAL**",3,20024,28,10,2014,"**CONFIDENTIAL**",30,20024,28,10,2014,101,14042015,14,4,2015,1
1,"4518-001",4518,1,,3,47,240101101001,1,1,1887.47155761719,24,"SIMIYU",1,"BARIADI",11,"**CONFIDENTIAL**",1,"NKINDWABIYE",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",30,4,49,20023,27,10,2014,"**CONFIDENTIAL**",3,20024,28,10,2014,"**CONFIDENTIAL**",30,20024,28,10,2014,101,10042015,10,4,2015,1
1,"4519-001",4519,1,,3,47,240101101001,1,1,1887.47155761719,24,"SIMIYU",1,"BARIADI",11,"**CONFIDENTIAL**",1,"NKINDWABIYE",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,3,28,20023,27,10,2014,"**CONFIDENTIAL**",3,20024,28,10,2014,"**CONFIDENTIAL**",30,20024,28,10,2014,101,14042015,14,4,2015,1
1,"4520-001",4520,1,,3,47,240101101001,1,1,1887.47155761719,24,"SIMIYU",1,"BARIADI",11,"**CONFIDENTIAL**",1,"NKINDWABIYE",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,4,15,20023,27,10,2014,"**CONFIDENTIAL**",3,20024,28,10,2014,"**CONFIDENTIAL**",30,20025,29,10,2014,101,15042015,15,4,2015,1
1,"4521-001",4521,1,,3,47,240101101001,1,1,1887.47155761719,24,"SIMIYU",1,"BARIADI",11,"**CONFIDENTIAL**",1,"NKINDWABIYE",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,3,42,20023,27,10,2014,"**CONFIDENTIAL**",3,20024,28,10,2014,"**CONFIDENTIAL**",30,20024,28,10,2014,101,15042015,15,4,2015,1
1,"4522-001",4522,1,,3,47,240101101001,1,1,1887.47155761719,24,"SIMIYU",1,"BARIADI",11,"**CONFIDENTIAL**",1,"NKINDWABIYE",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,3,37,20023,27,10,2014,"**CONFIDENTIAL**",3,20024,28,10,2014,"**CONFIDENTIAL**",30,20025,29,10,2014,101,15042015,15,4,2015,1
1,"4534-001",4534,1,,3,47,240114102007,1,1,2899.1884765625,24,"SIMIYU",1,"BARIADI",141,"**CONFIDENTIAL**",2,"MWASUBUYA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,5,6,20118,30,1,2015,"**CONFIDENTIAL**",3,20118,30,1,2015,"**CONFIDENTIAL**",30,20119,31,1,2015,102,25092015,25,9,2015,1
1,"4535-001",4535,1,,3,47,240114102007,1,1,2899.1884765625,24,"SIMIYU",1,"BARIADI",141,"**CONFIDENTIAL**",2,"MWASUBUYA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,4,59,20118,30,1,2015,"**CONFIDENTIAL**",3,20120,1,2,2015,"**CONFIDENTIAL**",30,20120,1,2,2015,102,29092015,29,9,2015,1
1,"4537-001",4537,1,,3,47,240114102007,1,1,2899.1884765625,24,"SIMIYU",1,"BARIADI",141,"**CONFIDENTIAL**",2,"MWASUBUYA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,4,35,20018,30,1,2015,"**CONFIDENTIAL**",3,20118,30,1,2015,"**CONFIDENTIAL**",30,20118,30,1,2015,102,25092015,25,9,2015,1
1,"4538-001",4538,1,,3,47,240114102007,1,1,2899.1884765625,24,"SIMIYU",1,"BARIADI",141,"**CONFIDENTIAL**",2,"MWASUBUYA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,4,16,20118,30,1,2015,"**CONFIDENTIAL**",3,20118,30,1,2015,"**CONFIDENTIAL**",30,20119,31,1,2015,102,26092015,26,9,2015,1
1,"4539-001",4539,1,,3,47,240114102007,1,1,2899.1884765625,24,"SIMIYU",1,"BARIADI",141,"**CONFIDENTIAL**",2,"MWASUBUYA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",30,4,40,20118,30,1,2015,"**CONFIDENTIAL**",3,20118,30,1,2015,"**CONFIDENTIAL**",30,20118,30,1,2015,102,25092015,25,9,2015,1
1,"4540-001",4540,1,,3,47,240114102007,1,1,2899.1884765625,24,"SIMIYU",1,"BARIADI",141,"**CONFIDENTIAL**",2,"MWASUBUYA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,4,9,20119,31,1,2015,"**CONFIDENTIAL**",3,20119,31,1,2015,"**CONFIDENTIAL**",30,20119,31,1,2015,102,26092015,26,9,2015,1
1,"4541-001",4541,1,,3,47,240114102007,1,1,2899.1884765625,24,"SIMIYU",1,"BARIADI",141,"**CONFIDENTIAL**",2,"MWASUBUYA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,4,36,20119,31,1,2015,"**CONFIDENTIAL**",3,20119,31,1,2015,"**CONFIDENTIAL**",30,20120,1,2,2015,102,28092015,28,9,2015,1
1,"4543-001",4543,1,,3,47,240114102007,1,1,2899.1884765625,24,"SIMIYU",1,"BARIADI",141,"**CONFIDENTIAL**",2,"MWASUBUYA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,6,41,20118,30,1,2015,"**CONFIDENTIAL**",3,20120,1,2,2015,"**CONFIDENTIAL**",30,20120,1,2,2015,102,28092015,28,9,2015,1
1,"4553-001",4553,1,,2,46,240125205007,2,2,1457.11022949219,24,"SIMIYU",1,"BARIADI",252,"**CONFIDENTIAL**",5,"BUTIAMA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,4,19,20053,26,11,2014,"**CONFIDENTIAL**",3,20053,26,11,2014,"**CONFIDENTIAL**",30,20053,26,11,2014,102,31072015,31,7,2015,1
1,"4554-001",4554,1,,2,46,240125205007,2,2,1457.11022949219,24,"SIMIYU",1,"BARIADI",252,"**CONFIDENTIAL**",5,"BUTIAMA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",30,9,51,19839,26,4,2014,"**CONFIDENTIAL**",3,20053,26,11,2014,"**CONFIDENTIAL**",30,20053,26,11,2014,102,31072015,31,7,2015,1
1,"4555-001",4555,1,,2,46,240125205007,2,2,1457.11022949219,24,"SIMIYU",1,"BARIADI",252,"**CONFIDENTIAL**",5,"BUTIAMA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,4,0,20053,26,11,2014,"**CONFIDENTIAL**",3,20053,26,11,2014,"**CONFIDENTIAL**",30,20053,26,11,2014,102,31072015,31,7,2015,1
1,"4556-001",4556,1,,2,46,240125205007,2,2,1457.11022949219,24,"SIMIYU",1,"BARIADI",252,"**CONFIDENTIAL**",5,"BUTIAMA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,9,16,20053,26,11,2014,"**CONFIDENTIAL**",3,20054,27,11,2014,"**CONFIDENTIAL**",30,20054,27,11,2014,105,1012015,1,1,2015,1
1,"4557-001",4557,1,,2,46,240125205007,2,2,1457.11022949219,24,"SIMIYU",1,"BARIADI",252,"**CONFIDENTIAL**",5,"BUTIAMA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,3,44,20053,26,11,2014,"**CONFIDENTIAL**",3,20053,26,11,2014,"**CONFIDENTIAL**",30,20054,27,11,2014,102,31072015,31,7,2015,1
1,"4559-001",4559,1,,2,46,240125205007,2,2,1457.11022949219,24,"SIMIYU",1,"BARIADI",252,"**CONFIDENTIAL**",5,"BUTIAMA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,12,29,20053,26,11,2014,"**CONFIDENTIAL**",3,20054,27,11,2014,"**CONFIDENTIAL**",30,20054,27,11,2014,105,1082015,1,8,2015,1
1,"4560-001",4560,1,,2,46,240125205007,2,2,1457.11022949219,24,"SIMIYU",1,"BARIADI",252,"**CONFIDENTIAL**",5,"BUTIAMA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,4,1,20053,26,11,2014,"**CONFIDENTIAL**",3,20054,27,11,2014,"**CONFIDENTIAL**",30,20054,27,11,2014,102,3082015,3,8,2015,1
1,"4564-001",4564,1,,2,46,240125205007,2,2,1457.11022949219,24,"SIMIYU",1,"BARIADI",252,"**CONFIDENTIAL**",5,"BUTIAMA",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,3,58,20054,27,11,2014,"**CONFIDENTIAL**",3,20054,27,11,2014,"**CONFIDENTIAL**",30,20054,27,11,2014,102,3082015,3,8,2015,1
1,"4572-001",4572,1,,3,47,240208101007,1,1,2576.0556640625,24,"SIMIYU",2,"ITILIMA",81,"**CONFIDENTIAL**",1,"LONGALOMBOGO",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,5,23,20122,3,2,2015,"**CONFIDENTIAL**",3,20123,4,2,2015,"**CONFIDENTIAL**",30,20124,5,2,2015,103,25092015,25,9,2015,1
1,"4573-001",4573,1,,3,47,240208101007,1,1,2576.0556640625,24,"SIMIYU",2,"ITILIMA",81,"**CONFIDENTIAL**",1,"LONGALOMBOGO",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,4,56,20122,3,2,2015,"**CONFIDENTIAL**",3,20123,4,2,2015,"**CONFIDENTIAL**",30,20125,6,2,2015,103,25092015,25,9,2015,1
1,"4574-001",4574,1,,3,47,240208101007,1,1,2576.0556640625,24,"SIMIYU",2,"ITILIMA",81,"**CONFIDENTIAL**",1,"LONGALOMBOGO",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,4,56,20122,3,2,2015,"**CONFIDENTIAL**",3,20124,5,2,2015,"**CONFIDENTIAL**",30,20125,6,2,2015,103,28092015,28,9,2015,1
1,"4575-001",4575,1,,3,47,240208101007,1,1,2576.0556640625,24,"SIMIYU",2,"ITILIMA",81,"**CONFIDENTIAL**",1,"LONGALOMBOGO",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,4,50,20122,3,2,2015,"**CONFIDENTIAL**",3,20124,5,2,2015,"**CONFIDENTIAL**",30,20125,6,2,2015,103,25092015,25,9,2015,1
1,"4576-001",4576,1,,3,47,240208101007,1,1,2576.0556640625,24,"SIMIYU",2,"ITILIMA",81,"**CONFIDENTIAL**",1,"LONGALOMBOGO",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,4,24,20122,3,2,2015,"**CONFIDENTIAL**",3,20124,5,2,2015,"**CONFIDENTIAL**",30,20124,5,2,2015,103,25092015,25,9,2015,1
1,"4577-001",4577,1,,3,47,240208101007,1,1,2576.0556640625,24,"SIMIYU",2,"ITILIMA",81,"**CONFIDENTIAL**",1,"LONGALOMBOGO",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,4,40,20123,4,2,2015,"**CONFIDENTIAL**",3,20123,4,2,2015,"**CONFIDENTIAL**",30,20124,5,2,2015,103,23092015,23,9,2015,1
1,"4578-001",4578,1,,3,47,240208101007,1,1,2576.0556640625,24,"SIMIYU",2,"ITILIMA",81,"**CONFIDENTIAL**",1,"LONGALOMBOGO",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,5,52,20123,4,2,2015,"**CONFIDENTIAL**",3,20123,4,2,2015,"**CONFIDENTIAL**",30,20124,5,2,2015,103,23092015,23,9,2015,1
1,"4579-001",4579,1,,3,47,240208101007,1,1,2576.0556640625,24,"SIMIYU",2,"ITILIMA",81,"**CONFIDENTIAL**",1,"LONGALOMBOGO",7,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,4,10,20123,4,2,2015,"**CONFIDENTIAL**",3,20124,5,2,2015,"**CONFIDENTIAL**",30,20125,6,2,2015,103,26092015,26,9,2015,1
1,"4591-001",4591,1,,3,47,240302104002,1,1,1896.71337890625,24,"SIMIYU",3,"MEATU",21,"**CONFIDENTIAL**",4,"MWABAGALU",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,3,26,20057,30,11,2014,"**CONFIDENTIAL**",3,20058,1,12,2014,"**CONFIDENTIAL**",30,20058,1,12,2014,101,20072015,20,7,2015,1
1,"4592-001",4592,1,,3,47,240302104002,1,1,1896.71337890625,24,"SIMIYU",3,"MEATU",21,"**CONFIDENTIAL**",4,"MWABAGALU",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,3,56,20058,1,12,2014,"**CONFIDENTIAL**",3,20058,1,12,2014,"**CONFIDENTIAL**",30,20059,2,12,2014,101,20072015,20,7,2015,1
1,"4593-001",4593,1,,3,47,240302104002,1,1,1896.71337890625,24,"SIMIYU",3,"MEATU",21,"**CONFIDENTIAL**",4,"MWABAGALU",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,3,16,20057,30,11,2014,"**CONFIDENTIAL**",3,20058,1,12,2014,"**CONFIDENTIAL**",30,20058,1,12,2014,101,17072015,17,7,2015,1
1,"4594-001",4594,1,,3,47,240302104002,1,1,1896.71337890625,24,"SIMIYU",3,"MEATU",21,"**CONFIDENTIAL**",4,"MWABAGALU",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,4,10,20057,30,11,2014,"**CONFIDENTIAL**",3,20058,1,12,2014,"**CONFIDENTIAL**",30,20058,1,12,2014,101,17072015,17,7,2015,1
1,"4595-001",4595,1,,3,47,240302104002,1,1,1896.71337890625,24,"SIMIYU",3,"MEATU",21,"**CONFIDENTIAL**",4,"MWABAGALU",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,4,15,20057,30,11,2014,"**CONFIDENTIAL**",3,20057,30,11,2014,"**CONFIDENTIAL**",30,20058,1,12,2014,101,16072015,16,7,2015,1
1,"4596-001",4596,1,,3,47,240302104002,1,1,1896.71337890625,24,"SIMIYU",3,"MEATU",21,"**CONFIDENTIAL**",4,"MWABAGALU",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,3,45,20058,1,12,2014,"**CONFIDENTIAL**",3,20059,2,12,2014,"**CONFIDENTIAL**",30,20059,2,12,2014,101,21072015,21,7,2015,1
1,"4597-001",4597,1,,3,47,240302104002,1,1,1896.71337890625,24,"SIMIYU",3,"MEATU",21,"**CONFIDENTIAL**",4,"MWABAGALU",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,4,10,20057,30,11,2014,"**CONFIDENTIAL**",3,20058,1,12,2014,"**CONFIDENTIAL**",30,20058,1,12,2014,101,16072015,16,7,2015,1
1,"4598-001",4598,1,,3,47,240302104002,1,1,1896.71337890625,24,"SIMIYU",3,"MEATU",21,"**CONFIDENTIAL**",4,"MWABAGALU",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",30,4,34,20057,30,11,2014,"**CONFIDENTIAL**",3,20057,30,11,2014,"**CONFIDENTIAL**",30,20057,30,11,2014,101,15072015,15,7,2015,1
1,"4610-001",4610,1,,3,47,240323103001,1,1,1752.39831542969,24,"SIMIYU",3,"MEATU",231,"**CONFIDENTIAL**",3,"MWANINDWA",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",31,7,10,20060,3,12,2014,"**CONFIDENTIAL**",3,20060,3,12,2014,"**CONFIDENTIAL**",30,20060,3,12,2014,104,27042015,27,4,2015,1
1,"4611-001",4611,1,,3,47,240323103001,1,1,1752.39831542969,24,"SIMIYU",3,"MEATU",231,"**CONFIDENTIAL**",3,"MWANINDWA",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,4,0,20061,4,12,2014,"**CONFIDENTIAL**",3,20061,4,12,2014,"**CONFIDENTIAL**",30,20061,4,12,2014,104,29102015,29,10,2015,1
1,"4612-001",4612,1,,3,47,240323103001,1,1,1752.39831542969,24,"SIMIYU",3,"MEATU",231,"**CONFIDENTIAL**",3,"MWANINDWA",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,3,53,20061,4,12,2014,"**CONFIDENTIAL**",3,20061,4,12,2014,"**CONFIDENTIAL**",30,20061,4,12,2014,104,29102015,29,10,2015,1
1,"4613-001",4613,1,,3,47,240323103001,1,1,1752.39831542969,24,"SIMIYU",3,"MEATU",231,"**CONFIDENTIAL**",3,"MWANINDWA",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,7,20,20060,3,12,2014,"**CONFIDENTIAL**",3,20060,3,12,2014,"**CONFIDENTIAL**",30,20060,3,12,2014,104,26102015,26,10,2015,1
1,"4614-001",4614,1,,3,47,240323103001,1,1,1752.39831542969,24,"SIMIYU",3,"MEATU",231,"**CONFIDENTIAL**",3,"MWANINDWA",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",35,4,45,20061,4,12,2014,"**CONFIDENTIAL**",3,20061,4,12,2014,"**CONFIDENTIAL**",30,20061,4,12,2014,104,28102015,28,10,2015,1
1,"4615-001",4615,1,,3,47,240323103001,1,1,1752.39831542969,24,"SIMIYU",3,"MEATU",231,"**CONFIDENTIAL**",3,"MWANINDWA",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",30,7,13,20060,3,12,2014,"**CONFIDENTIAL**",3,20061,4,12,2014,"**CONFIDENTIAL**",30,20061,4,12,2014,104,27102015,27,10,2015,1
1,"4616-001",4616,1,,3,47,240323103001,1,1,1752.39831542969,24,"SIMIYU",3,"MEATU",231,"**CONFIDENTIAL**",3,"MWANINDWA",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,7,6,20060,3,12,2014,"**CONFIDENTIAL**",3,20060,3,12,2014,"**CONFIDENTIAL**",30,20061,4,12,2014,104,27102015,27,10,2015,1
1,"4618-001",4618,1,,3,47,240323103001,1,1,1752.39831542969,24,"SIMIYU",3,"MEATU",231,"**CONFIDENTIAL**",3,"MWANINDWA",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,4,59,20061,4,12,2014,"**CONFIDENTIAL**",3,20061,4,12,2014,"**CONFIDENTIAL**",30,20062,5,12,2014,104,29102015,29,10,2015,1
1,"4629-001",4629,1,,3,47,240416101002,1,1,1828.19409179688,24,"SIMIYU",4,"MASWA",161,"**CONFIDENTIAL**",1,"DODOMA",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",32,4,22,20135,16,2,2015,"**CONFIDENTIAL**",3,20135,16,2,2015,"**CONFIDENTIAL**",30,20136,17,2,2015,105,7102015,7,10,2015,1
1,"4630-001",4630,1,,3,47,240416101002,1,1,1828.19409179688,24,"SIMIYU",4,"MASWA",161,"**CONFIDENTIAL**",1,"DODOMA",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",33,3,20,20135,16,2,2015,"**CONFIDENTIAL**",3,20135,16,2,2015,"**CONFIDENTIAL**",30,20136,17,2,2015,105,7102015,7,10,2015,1
1,"4631-001",4631,1,,3,47,240416101002,1,1,1828.19409179688,24,"SIMIYU",4,"MASWA",161,"**CONFIDENTIAL**",1,"DODOMA",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",34,4,25,20135,16,2,2015,"**CONFIDENTIAL**",3,20135,16,2,2015,"**CONFIDENTIAL**",30,20137,18,2,2015,105,8102015,8,10,2015,1
1,"4633-001",4633,1,,3,47,240416101002,1,1,1828.19409179688,24,"SIMIYU",4,"MASWA",161,"**CONFIDENTIAL**",1,"DODOMA",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,,,,,,,1,"**CONFIDENTIAL**",30,3,22,20135,16,2,2015,"**CONFIDENTIAL**",3,20135,16,2,2015,"**CONFIDENTIAL**",30,20136,17,2,2015,105,7102015,7,10,2015,1
