"vague","grappe","menage","s09cq01","s09cq02","s09cq03"
2,393,9,306,1,3500
2,393,9,303,1,3250
2,393,9,318,1,800
1,19,8,316,1,4500
1,19,8,303,1,4500
1,19,8,318,1,800
1,19,8,321,1,2500
1,19,8,306,1,2000
1,19,8,309,1,6000
1,19,8,317,1,4000
2,570,8,318,1,1000
2,570,8,306,1,3000
2,570,8,310,1,1500
2,570,8,307,1,1400
2,570,8,321,1,3900
2,570,8,322,1,350
2,570,8,317,1,1000
2,570,8,309,1,1200
2,583,5,305,1,700
2,583,5,306,1,500
2,450,6,306,1,300
1,255,1,318,1,1000
1,255,1,308,1,35000
1,255,1,317,1,3000
1,255,1,311,1,5000
1,255,1,309,1,15000
1,255,1,310,1,1000
1,255,1,321,1,6000
1,255,1,306,1,2500
2,544,4,306,1,1500
2,544,4,321,1,2000
2,176,7,321,1,15000
2,176,7,303,1,13600
2,176,7,306,1,5500
2,176,7,320,1,6000
2,176,7,307,1,800
2,176,7,318,1,5000
2,176,7,317,1,8000
2,176,7,316,1,1000
2,176,7,308,1,90000
1,335,10,306,1,1000
1,335,10,317,1,500
2,256,6,305,1,1500
2,256,6,320,1,5000
2,117,4,318,1,800
2,117,4,316,1,7000
2,117,4,306,1,1000
2,117,4,317,1,1000
2,117,4,301,1,2500
1,57,2,303,1,3000
1,57,2,318,1,3000
1,57,2,321,1,2500
1,57,2,306,1,1000
1,57,2,317,1,3000
1,525,6,305,1,1500
1,525,6,306,1,5250
2,405,8,320,1,1000
2,405,8,305,1,200
2,405,8,306,1,9075
2,405,8,316,1,1500
1,360,6,305,1,3600
1,360,6,317,1,1200
1,360,6,318,1,1000
1,360,6,321,1,3000
1,360,6,320,1,1000
1,360,6,316,1,2000
1,360,6,306,1,5000
1,529,6,306,1,3700
1,529,6,318,1,2250
1,529,6,321,1,1500
1,529,6,303,1,3800
1,277,5,320,1,2000
1,277,5,306,1,2000
1,277,5,321,1,4000
1,277,5,317,1,1500
1,277,5,318,1,2000
2,158,5,321,1,1200
2,158,5,305,1,300
2,158,5,306,1,3000
1,449,4,306,1,3000
1,449,4,305,1,400
1,449,4,321,1,1000
1,449,4,320,1,2000
2,446,5,306,1,2500
2,446,5,318,1,3500
2,446,5,317,1,3000
2,446,5,321,1,5000
2,409,3,306,1,1600
2,444,6,321,1,3500
2,444,6,306,1,2500
2,444,6,322,1,150
2,444,6,305,1,2400
1,516,4,316,1,300
1,516,4,321,1,500
1,516,4,318,1,450
1,516,4,306,1,1500
1,516,4,317,1,250
2,38,7,309,1,7000
2,38,7,321,1,2000
2,38,7,317,1,1000
1,139,3,321,1,2750
1,139,3,318,1,3000
1,139,3,306,1,1400
1,139,3,317,1,1000
1,139,3,320,1,500
1,578,7,318,1,300
1,578,7,317,1,100
1,578,7,316,1,5000
1,578,7,320,1,3000
1,578,7,303,1,3500
1,578,7,313,1,1000
2,279,7,303,1,3150
2,279,7,306,1,3900
2,279,7,320,1,500
2,279,7,321,1,7800
2,279,7,317,1,1800
2,279,7,322,1,300
2,279,7,318,1,1650
1,89,12,305,1,2100
1,89,12,306,1,4500
1,11,7,306,1,6000
1,11,7,303,1,5800
1,11,7,317,1,2500
1,11,7,309,1,24000
1,11,7,321,1,1000
1,11,7,305,1,400
1,11,7,320,1,800
1,11,7,318,1,3200
1,11,7,316,1,1000
1,11,7,308,1,25000
1,11,7,307,1,1000
2,566,6,320,1,1800
2,566,6,318,1,1600
2,566,6,306,1,2000
2,566,6,317,1,1000
2,566,6,321,1,1500
2,566,6,322,1,500
2,151,6,306,1,1700
2,151,6,318,1,500
2,151,6,321,1,2000
2,151,6,303,1,1500
2,52,2,303,1,13600
2,52,2,306,1,15000
2,52,2,321,1,1500
2,52,2,301,1,5000
2,52,2,317,1,1200
1,400,12,307,1,100
1,400,12,317,1,800
2,407,7,321,1,1500
2,407,7,306,1,1800
2,407,7,320,1,3000
2,407,7,317,1,2000
2,544,5,320,1,2000
2,544,5,305,1,3000
2,544,5,316,1,3000
2,544,5,306,1,10000
1,17,5,317,1,2400
1,17,5,306,1,3000
1,17,5,318,1,1000
1,17,5,307,1,4400
1,17,5,309,1,10000
1,17,5,303,1,3900
1,17,5,319,1,3000
1,17,5,308,1,120000
2,300,6,303,1,4500
2,300,6,317,1,4500
2,300,6,321,1,2000
1,447,11,317,1,100
1,447,11,306,1,400
1,574,6,306,1,200
1,574,6,317,1,300
2,513,6,317,1,2000
2,513,6,321,1,1000
2,513,6,310,1,400
2,513,6,306,1,4500
2,513,6,318,1,1000
2,513,6,320,1,1000
2,513,6,316,1,1000
2,513,6,303,1,7500
2,312,6,320,1,1500
2,312,6,306,1,3000
2,312,6,317,1,1000
2,312,6,318,1,800
2,312,6,321,1,2000
2,312,6,307,1,1000
2,67,5,321,1,2500
2,67,5,318,1,1000
2,67,5,306,1,2000
2,67,5,320,1,3500
2,67,5,317,1,5300
2,67,5,303,1,5800
1,299,6,306,1,3500
1,299,6,318,1,400
1,299,6,303,1,3200
1,299,6,321,1,1000
1,299,6,310,1,2000
1,299,6,309,1,7000
2,284,7,317,1,1200
2,284,7,320,1,1800
2,284,7,306,1,1000
2,284,7,321,1,1900
2,284,7,303,1,3500
2,207,7,321,1,6000
2,207,7,310,1,1000
2,207,7,303,1,6400
2,207,7,307,1,350
2,207,7,306,1,5000
2,207,7,309,1,20000
2,407,8,310,1,1000
2,407,8,306,1,6000
2,407,8,321,1,2000
2,407,8,318,1,1800
2,407,8,317,1,2000
1,434,2,318,1,1500
1,434,2,305,1,1250
1,434,2,307,1,1000
1,434,2,306,1,3000
1,576,9,305,1,1200
1,576,9,306,1,1200
1,576,9,317,1,1000
1,576,9,318,1,1250
1,23,5,320,1,2000
1,23,5,318,1,3000
1,23,5,309,1,15000
1,23,5,308,1,70000
1,23,5,316,1,5000
1,23,5,317,1,4500
1,23,5,321,1,12000
1,23,5,306,1,8000
1,23,5,311,1,3000
1,23,5,303,1,11200
1,372,8,303,1,9450
1,372,8,321,1,6000
1,372,8,320,1,6000
1,372,8,307,1,3000
1,372,8,318,1,1400
1,372,8,317,1,2000
1,372,8,316,1,12000
1,372,8,306,1,5000
2,431,8,317,1,2000
2,431,8,306,1,6000
2,431,8,318,1,5000
2,431,8,321,1,2000
2,431,8,320,1,3000
1,493,6,317,1,800
1,493,6,318,1,4000
1,493,6,307,1,3000
1,493,6,316,1,2000
1,493,6,306,1,4000
1,493,6,321,1,1800
2,75,4,317,1,1000
2,75,4,321,1,1000
2,75,4,303,1,13500
2,75,4,320,1,1000
2,75,4,318,1,1000
2,75,4,306,1,2400
2,310,5,306,1,1500
1,507,4,321,1,1500
1,507,4,306,1,2000
2,92,7,317,1,1000
2,92,7,321,1,800
1,387,12,318,1,500
1,387,12,316,1,400
1,387,12,317,1,1000
1,387,12,321,1,2000
1,387,12,303,1,9000
1,387,12,306,1,5000
2,258,7,322,1,300
2,258,7,316,1,6500
2,258,7,321,1,3800
2,258,7,320,1,5000
2,258,7,310,1,1000
2,258,7,303,1,3200
2,258,7,306,1,5500
2,258,7,318,1,2100
2,258,7,317,1,3000
2,151,7,310,1,1500
2,151,7,303,1,6000
2,151,7,306,1,12000
2,151,7,320,1,6000
2,151,7,316,1,5000
2,151,7,322,1,200
2,151,7,317,1,3000
2,151,7,318,1,3500
2,151,7,321,1,6500
1,19,1,311,1,7000
1,19,1,303,1,12300
1,19,1,312,1,3000
1,19,1,321,1,23000
1,19,1,317,1,6500
1,19,1,306,1,6000
1,19,1,318,1,6000
1,19,1,322,1,2500
1,19,1,309,1,10000
1,19,1,308,1,35000
1,15,3,306,1,3000
1,15,3,321,1,1000
1,15,3,320,1,2400
1,15,3,307,1,1090
1,15,3,312,1,5000
1,15,3,303,1,5800
1,15,3,302,1,30000
1,15,3,317,1,500
1,15,3,311,1,1000
1,15,3,309,1,10000
1,15,3,322,1,100
1,15,3,318,1,700
1,518,10,318,1,1000
1,518,10,317,1,250
1,518,10,320,1,800
1,518,10,305,1,750
1,518,10,306,1,1200
1,518,10,322,1,100
1,518,10,321,1,1000
2,52,3,317,1,1500
2,52,3,303,1,8700
2,52,3,318,1,600
2,52,3,306,1,450
2,52,3,320,1,2000
2,52,3,321,1,3000
2,223,6,306,1,5000
2,223,6,318,1,2000
2,386,3,317,1,2500
2,386,3,318,1,1000
2,386,3,303,1,4500
2,386,3,306,1,6000
2,386,3,321,1,5000
2,386,3,320,1,4600
2,50,5,317,1,2750
2,50,5,306,1,6300
2,50,5,318,1,500
2,50,5,321,1,3500
2,50,5,320,1,15000
2,50,5,303,1,5800
2,306,6,317,1,3000
2,306,6,318,1,1000
2,306,6,306,1,7500
2,306,6,321,1,6000
2,306,6,320,1,1500
2,306,6,303,1,3250
2,316,5,306,1,6500
2,316,5,307,1,1000
2,316,5,303,1,5800
2,316,5,320,1,1500
2,316,5,316,1,1600
2,316,5,317,1,2000
2,316,5,321,1,7000
2,316,5,318,1,1500
2,378,5,317,1,1000
2,378,5,321,1,1750
2,378,5,305,1,100
2,378,5,306,1,1600
1,106,3,321,1,200
1,106,3,306,1,4500
1,106,3,303,1,3500
1,106,3,320,1,9000
2,18,6,318,1,600
2,18,6,320,1,1600
2,18,6,321,1,10000
2,18,6,306,1,3000
2,18,6,303,1,4600
1,501,9,306,1,2000
1,501,9,321,1,2500
1,501,9,317,1,1000
2,469,8,306,1,1000
2,469,8,321,1,200
2,48,5,303,1,8800
2,48,5,321,1,8500
2,48,5,308,1,25000
2,48,5,309,1,20500
2,48,5,317,1,3150
2,48,5,306,1,12750
2,48,5,318,1,1600
2,48,5,316,1,1500
2,48,5,320,1,10100
2,231,7,313,1,6000
2,231,7,306,1,500
1,533,11,321,1,10000
1,533,11,303,1,3650
1,533,11,306,1,3600
2,486,4,318,1,750
2,486,4,320,1,7000
2,486,4,321,1,6500
2,486,4,306,1,3000
2,28,4,303,1,6000
2,28,4,306,1,6000
2,28,4,321,1,15000
2,28,4,316,1,4000
1,514,1,306,1,2250
1,514,1,317,1,500
1,514,1,318,1,700
2,280,6,306,1,3200
2,280,6,321,1,3000
2,280,6,317,1,1000
2,280,6,316,1,2500
2,280,6,305,1,800
1,543,12,305,1,400
1,543,12,321,1,500
1,543,12,320,1,700
1,543,12,306,1,600
1,543,12,317,1,1000
1,93,9,317,1,3000
1,93,9,306,1,10000
2,6,8,309,1,1100
2,6,8,306,1,1000
2,6,8,317,1,300
2,504,8,306,1,2600
2,504,8,320,1,2500
2,34,6,309,1,10000
2,34,6,308,1,30000
2,34,6,318,1,600
2,34,6,320,1,1000
2,34,6,303,1,7500
2,34,6,317,1,1500
2,34,6,321,1,2500
2,34,6,306,1,3500
1,224,3,318,1,1500
1,224,3,317,1,1500
1,224,3,321,1,3000
1,224,3,306,1,4000
2,162,7,306,1,2500
2,162,7,316,1,2000
2,162,7,321,1,6000
2,162,7,318,1,1500
2,162,7,320,1,3750
2,162,7,303,1,3100
2,162,7,317,1,1000
1,541,5,317,1,4500
1,541,5,302,1,6400
1,541,5,316,1,7500
1,541,5,320,1,4000
1,541,5,307,1,2250
1,541,5,303,1,4000
1,541,5,306,1,2300
1,541,5,318,1,2400
1,541,5,321,1,4500
1,580,11,317,1,250
1,580,11,318,1,500
1,580,11,306,1,2000
2,410,4,303,1,3200
2,410,4,321,1,6000
2,410,4,306,1,17000
2,56,8,317,1,1000
2,56,8,316,1,1500
2,90,3,306,1,2250
2,90,3,318,1,1000
2,90,3,320,1,500
2,90,3,317,1,500
2,90,3,321,1,1000
2,361,4,317,1,1000
2,361,4,316,1,1500
2,361,4,306,1,1000
2,361,4,322,1,200
2,361,4,305,1,900
2,328,6,306,1,1000
2,328,6,303,1,9000
1,329,6,317,1,1000
1,329,6,320,1,2000
1,329,6,316,1,1000
1,329,6,306,1,2500
1,329,6,318,1,1200
1,329,6,303,1,4600
1,329,6,321,1,3000
2,138,8,318,1,500
2,138,8,321,1,1800
2,138,8,309,1,3500
2,138,8,305,1,100
2,138,8,306,1,5000
1,370,8,317,1,3000
1,370,8,310,1,1000
1,370,8,316,1,2500
1,370,8,320,1,1500
1,370,8,306,1,2300
1,370,8,303,1,3200
2,359,4,305,1,600
2,359,4,318,1,600
2,359,4,317,1,1500
2,359,4,306,1,1000
2,359,4,303,1,3200
1,472,11,320,1,15000
1,472,11,319,1,7000
1,472,11,317,1,1800
1,472,11,305,1,1200
1,472,11,321,1,13000
1,472,11,303,1,7000
1,472,11,318,1,2500
1,472,11,306,1,1500
2,214,6,320,1,1000
2,214,6,318,1,600
2,214,6,321,1,5500
2,214,6,306,1,5000
2,214,6,303,1,6200
2,50,6,317,1,1250
2,50,6,320,1,500
2,50,6,321,1,1500
2,50,6,303,1,8400
2,50,6,318,1,600
1,43,3,321,1,1000
1,43,3,306,1,1000
1,43,3,317,1,2000
1,43,3,303,1,11600
1,43,3,318,1,1000
1,47,5,318,1,1500
1,47,5,320,1,4000
1,47,5,306,1,5000
1,47,5,317,1,7500
1,47,5,303,1,2800
1,47,5,321,1,8000
1,49,7,303,1,3000
1,49,7,306,1,1000
1,11,8,316,1,1500
1,11,8,320,1,2000
1,11,8,303,1,4500
1,11,8,321,1,3000
1,11,8,317,1,2000
1,11,8,318,1,4000
1,11,8,307,1,800
1,11,8,306,1,1000
1,537,10,317,1,1000
1,537,10,305,1,750
1,537,10,306,1,1000
1,537,10,321,1,2000
1,329,12,303,1,13200
2,158,6,303,1,3000
2,158,6,317,1,1800
2,158,6,318,1,1500
2,158,6,306,1,3000
2,158,6,321,1,1000
2,92,8,317,1,500
2,92,8,306,1,2600
1,63,3,306,1,8500
1,63,3,316,1,2000
1,63,3,318,1,2500
1,63,3,303,1,2900
1,63,3,320,1,8000
1,63,3,317,1,1000
1,63,3,321,1,5000
2,592,6,318,1,600
2,592,6,306,1,1000
2,592,6,317,1,500
2,592,6,321,1,100
1,565,8,303,1,6000
1,565,8,321,1,14000
1,565,8,320,1,3800
1,565,8,306,1,7500
1,565,8,317,1,5000
1,565,8,318,1,1600
2,414,4,303,1,3200
2,414,4,322,1,300
2,414,4,317,1,1800
2,414,4,318,1,600
2,414,4,305,1,900
2,414,4,321,1,1600
2,414,4,306,1,2400
1,474,2,321,1,1000
1,474,2,306,1,5500
1,474,2,316,1,3500
1,474,2,322,1,200
1,474,2,305,1,1000
2,229,4,305,1,1200
2,229,4,321,1,1000
2,229,4,308,1,7000
2,229,4,318,1,3000
2,229,4,317,1,1000
2,229,4,306,1,6000
1,122,9,318,1,3200
1,122,9,316,1,1000
1,122,9,320,1,2000
1,122,9,314,1,800
1,122,9,303,1,7500
1,122,9,321,1,4200
1,122,9,306,1,4500
1,122,9,317,1,1750
1,182,8,305,1,1500
1,182,8,303,1,3500
1,182,8,306,1,1800
1,27,1,320,1,1000
1,27,1,309,1,25000
1,27,1,306,1,3000
1,27,1,317,1,2000
1,27,1,318,1,800
1,27,1,321,1,6000
1,27,1,303,1,5800
1,313,10,320,1,5400
1,313,10,303,1,7500
1,313,10,306,1,5000
1,313,10,307,1,1500
1,368,4,306,1,5000
1,368,4,303,1,9600
1,368,4,318,1,2000
1,368,4,320,1,5000
1,368,4,317,1,4000
1,368,4,310,1,1000
1,368,4,321,1,3500
1,368,4,316,1,3000
1,297,5,320,1,14000
1,297,5,318,1,1500
1,297,5,306,1,6000
1,297,5,317,1,2200
1,297,5,302,1,6500
1,297,5,321,1,7500
1,297,5,310,1,2000
1,297,5,303,1,12800
1,297,5,316,1,7500
1,364,8,305,1,1000
1,364,8,320,1,1500
1,364,8,307,1,1200
1,364,8,306,1,2750
1,364,8,322,1,700
2,266,8,321,1,1200
2,266,8,310,1,1000
2,266,8,307,1,1000
2,266,8,317,1,1400
2,266,8,306,1,800
1,120,3,317,1,3000
1,120,3,306,1,2000
1,120,3,303,1,3800
1,120,3,321,1,3000
2,245,7,318,1,1500
2,245,7,306,1,4200
2,245,7,321,1,7200
2,245,7,317,1,1200
2,245,7,316,1,2000
2,196,8,305,1,500
2,196,8,318,1,800
2,196,8,317,1,1500
2,196,8,306,1,500
2,196,8,322,1,300
2,196,8,316,1,3000
2,196,8,321,1,3200
2,52,4,309,1,750
2,52,4,317,1,250
2,52,4,306,1,250
2,52,4,321,1,1000
2,340,7,320,1,5500
2,340,7,306,1,6000
2,340,7,321,1,8000
1,79,6,306,1,4050
1,79,6,303,1,4500
1,79,6,321,1,1000
1,79,6,318,1,2400
1,79,6,310,1,600
1,79,6,317,1,500
1,79,6,316,1,1500
2,530,10,316,1,500
2,530,10,318,1,1500
2,530,10,306,1,2400
2,530,10,317,1,2000
2,530,10,321,1,3000
1,436,6,317,1,500
1,436,6,306,1,1000
1,436,6,318,1,500
1,436,6,321,1,1500
1,59,1,308,1,15000
1,59,1,303,1,5800
1,59,1,306,1,4500
1,59,1,317,1,1500
1,59,1,316,1,1500
1,59,1,307,1,3000
1,59,1,320,1,7800
1,59,1,318,1,700
1,114,10,306,1,2000
1,114,10,310,1,300
1,114,10,321,1,800
1,114,10,316,1,2000
1,114,10,320,1,800
1,114,10,318,1,500
1,114,10,317,1,1000
2,369,8,306,1,4500
2,369,8,320,1,800
2,369,8,321,1,2500
2,369,8,317,1,3000
2,369,8,318,1,1500
2,424,5,317,1,900
2,424,5,306,1,750
2,424,5,318,1,500
1,374,3,317,1,1000
1,374,3,303,1,10900
1,374,3,318,1,2800
1,374,3,308,1,20000
1,374,3,316,1,3000
1,374,3,320,1,1000
1,374,3,310,1,1500
1,374,3,307,1,1000
1,374,3,306,1,6800
1,335,1,318,1,1000
1,335,1,303,1,4700
1,335,1,305,1,600
1,335,1,320,1,3000
1,335,1,306,1,6000
1,202,10,306,1,1400
1,202,10,317,1,2625
1,202,10,318,1,500
1,202,10,305,1,300
1,202,10,303,1,4700
1,559,9,316,1,500
1,559,9,306,1,12000
2,386,4,318,1,500
2,386,4,316,1,1000
2,386,4,306,1,3000
1,228,10,306,1,1000
1,228,10,317,1,1200
1,228,10,321,1,600
1,228,10,305,1,1600
2,521,6,321,1,3000
2,521,6,306,1,3500
2,521,6,308,1,5000
2,318,8,321,1,1500
2,318,8,305,1,200
2,318,8,306,1,2450
2,318,8,322,1,500
2,318,8,317,1,500
1,135,4,317,1,1000
1,135,4,320,1,1000
1,135,4,321,1,1000
1,135,4,306,1,1600
1,230,6,310,1,1000
1,230,6,317,1,750
1,408,7,321,1,500
1,408,7,306,1,1250
1,217,7,306,1,2000
1,217,7,305,1,1200
1,217,7,317,1,5000
2,428,6,320,1,800
2,428,6,305,1,2000
2,428,6,318,1,1000
2,428,6,306,1,4000
2,428,6,321,1,1000
2,393,10,318,1,300
2,393,10,316,1,500
2,393,10,321,1,500
2,393,10,303,1,3250
2,393,10,322,1,600
2,393,10,306,1,6250
2,36,5,320,1,2500
2,36,5,303,1,6000
2,36,5,306,1,5500
1,285,3,320,1,1000
1,285,3,306,1,13700
1,285,3,305,1,1800
1,285,3,321,1,5600
1,285,3,318,1,3200
1,285,3,303,1,3300
1,285,3,317,1,1500
2,223,7,321,1,20000
2,223,7,316,1,2000
2,223,7,318,1,800
2,223,7,310,1,1000
2,223,7,320,1,500
2,223,7,306,1,2500
2,298,10,320,1,800
2,298,10,303,1,3100
2,298,10,306,1,1800
2,298,10,317,1,2000
2,298,10,307,1,250
1,346,6,321,1,1500
1,346,6,317,1,750
1,346,6,306,1,1400
2,318,9,318,1,500
2,318,9,303,1,3000
2,318,9,317,1,3500
2,318,9,321,1,3000
2,318,9,320,1,4000
2,454,6,306,1,3500
2,454,6,318,1,2000
2,454,6,305,1,400
2,454,6,316,1,3000
2,454,6,321,1,2500
2,18,7,307,1,1500
2,18,7,306,1,5000
2,18,7,318,1,1500
2,18,7,316,1,1000
2,18,7,303,1,2900
2,18,7,321,1,6000
2,18,7,320,1,14000
2,18,7,317,1,2400
2,391,6,318,1,300
2,391,6,317,1,3200
2,391,6,321,1,3000
2,391,6,316,1,1500
2,391,6,320,1,6000
2,391,6,306,1,2800
2,391,6,305,1,800
1,83,8,303,1,8700
1,83,8,306,1,12000
1,83,8,317,1,1500
1,83,8,316,1,4000
1,83,8,318,1,500
2,324,6,320,1,3000
2,324,6,306,1,2500
2,205,7,306,1,10000
2,205,7,320,1,7000
2,205,7,321,1,6500
2,205,7,316,1,2000
2,205,7,303,1,4800
2,205,7,318,1,2400
2,205,7,322,1,1500
1,97,9,317,1,1000
1,97,9,318,1,1000
1,97,9,307,1,1000
1,97,9,306,1,1800
1,97,9,320,1,1500
1,97,9,316,1,8500
1,97,9,321,1,3000
1,357,11,321,1,12500
1,357,11,318,1,4000
1,357,11,303,1,3500
1,357,11,319,1,1500
1,357,11,322,1,750
1,357,11,306,1,2750
1,357,11,308,1,60000
2,216,5,320,1,4000
2,216,5,321,1,2000
2,216,5,317,1,2000
2,216,5,306,1,3500
2,36,6,308,1,30000
2,36,6,307,1,1500
2,36,6,322,1,1500
2,36,6,309,1,20000
2,36,6,320,1,9800
2,36,6,303,1,5800
2,36,6,317,1,800
2,36,6,306,1,5100
2,36,6,318,1,2000
2,36,6,321,1,10500
1,505,2,305,1,750
2,314,6,321,1,6000
2,314,6,303,1,3200
2,314,6,306,1,6500
2,314,6,317,1,1500
2,256,7,307,1,2000
2,256,7,320,1,1000
2,256,7,303,1,3100
2,256,7,309,1,12000
2,256,7,317,1,1500
2,256,7,306,1,9000
2,256,7,310,1,1000
2,256,7,318,1,1600
2,256,7,316,1,1000
2,256,7,321,1,5000
1,210,5,318,1,2400
1,210,5,316,1,4000
1,210,5,317,1,1000
1,210,5,320,1,2000
1,210,5,321,1,2000
1,210,5,303,1,9300
1,440,8,321,1,1500
1,440,8,317,1,1000
1,440,8,320,1,4500
1,440,8,305,1,1250
1,440,8,306,1,5000
1,440,8,318,1,3000
1,440,8,322,1,500
2,532,4,318,1,700
2,532,4,306,1,700
2,532,4,317,1,1200
2,532,4,320,1,2500
2,532,4,305,1,500
2,532,4,321,1,1000
1,45,4,303,1,5600
1,45,4,320,1,10000
1,45,4,321,1,4500
1,45,4,318,1,3000
1,45,4,317,1,6000
1,45,4,306,1,2500
2,36,7,318,1,700
2,36,7,306,1,4000
2,36,7,321,1,2000
2,36,7,303,1,3800
2,36,7,320,1,1000
2,36,7,316,1,500
2,36,7,317,1,750
2,214,7,308,1,25000
2,214,7,310,1,10000
2,214,7,306,1,4000
2,214,7,303,1,9300
1,419,1,321,1,5000
1,419,1,322,1,700
1,419,1,320,1,6000
1,419,1,318,1,1000
1,419,1,306,1,9000
1,419,1,317,1,2500
1,485,7,321,1,3000
1,485,7,306,1,2500
1,580,2,306,1,3000
1,580,2,317,1,2000
1,580,2,318,1,1000
1,580,2,305,1,200
1,580,2,321,1,1200
2,544,6,306,1,500
1,277,10,317,1,3375
1,277,10,306,1,250
1,277,10,316,1,500
1,277,10,318,1,500
1,541,1,307,1,3000
1,541,1,306,1,1500
1,541,1,310,1,2500
1,541,1,303,1,4000
1,541,1,322,1,700
1,541,1,317,1,5200
1,541,1,321,1,6100
1,541,1,318,1,3000
1,541,1,320,1,7000
1,541,1,309,1,7000
2,111,8,318,1,800
2,111,8,306,1,10000
1,213,11,306,1,3500
1,213,11,321,1,600
1,213,11,305,1,1000
1,213,11,303,1,1700
1,213,11,322,1,300
1,213,11,318,1,500
1,213,11,320,1,1000
1,213,11,307,1,1200
1,45,9,316,1,2500
1,45,9,320,1,3500
1,45,9,308,1,30000
1,45,9,313,1,
1,45,9,306,1,6000
1,45,9,303,1,14500
1,45,9,310,1,1500
1,45,9,317,1,2500
1,45,9,321,1,4000
1,45,9,318,1,5400
2,437,8,316,1,1500
2,437,8,310,1,1000
2,437,8,320,1,3000
2,437,8,318,1,2000
2,437,8,321,1,2500
2,437,8,306,1,2500
2,149,7,305,1,250
2,149,7,306,1,2000
2,149,7,321,1,800
2,149,7,310,1,750
2,594,7,316,1,1000
2,594,7,317,1,3500
2,594,7,321,1,3000
2,594,7,306,1,7000
2,18,8,321,1,4500
2,18,8,317,1,1200
2,18,8,306,1,2500
2,18,8,309,1,10000
2,18,8,320,1,1800
2,18,8,303,1,4600
2,18,8,318,1,3600
2,363,4,306,1,4500
2,363,4,321,1,10000
2,363,4,305,1,1500
1,499,6,306,1,2000
2,549,6,305,1,2400
2,549,6,321,1,2000
2,549,6,306,1,3000
2,549,6,316,1,2000
1,387,3,307,1,400
1,387,3,318,1,1000
1,387,3,306,1,1000
1,387,3,317,1,600
1,368,11,306,1,3500
1,368,11,318,1,3200
1,368,11,307,1,900
1,368,11,321,1,6000
1,368,11,316,1,3000
1,368,11,317,1,4000
1,368,11,303,1,6400
1,368,11,320,1,2100
2,340,8,306,1,3500
2,340,8,321,1,5000
2,340,8,320,1,3000
2,340,8,303,1,3000
2,340,8,307,1,200
1,531,2,306,1,3500
1,531,2,317,1,2500
1,531,2,318,1,2000
1,531,2,320,1,2500
1,81,5,306,1,700
1,81,5,317,1,600
1,81,5,318,1,1600
1,81,5,303,1,11200
1,81,5,316,1,4000
1,81,5,320,1,3400
2,354,6,306,1,2125
2,354,6,316,1,1500
2,354,6,318,1,700
2,354,6,310,1,800
2,354,6,321,1,1000
2,354,6,303,1,3250
1,61,3,303,1,12000
1,61,3,306,1,8000
1,61,3,317,1,1500
1,61,3,318,1,2000
1,61,3,320,1,3500
1,61,3,321,1,3000
1,167,12,306,1,2000
1,167,12,316,1,1500
1,167,12,317,1,1500
1,167,12,305,1,500
1,167,12,303,1,3100
1,167,12,318,1,1000
1,167,12,321,1,1750
2,334,7,321,1,2500
2,334,7,322,1,500
2,334,7,306,1,2000
2,334,7,310,1,1000
2,334,7,318,1,500
2,334,7,307,1,300
2,334,7,320,1,1500
2,334,7,303,1,1500
1,331,7,303,1,12400
1,331,7,306,1,1000
1,331,7,317,1,500
2,435,9,318,1,2000
2,435,9,306,1,2500
2,435,9,321,1,2500
2,435,9,305,1,2500
1,45,12,317,1,2000
1,45,12,321,1,1000
2,555,5,306,1,3000
2,378,6,305,1,800
2,378,6,306,1,750
2,378,6,321,1,1000
2,378,6,303,1,3100
2,378,6,318,1,600
1,241,6,306,1,2500
1,241,6,321,1,4000
1,241,6,317,1,3500
1,241,6,320,1,5000
1,241,6,318,1,2000
1,51,9,313,1,
1,51,9,320,1,2500
1,51,9,303,1,5800
1,51,9,321,1,4000
1,51,9,307,1,2000
1,51,9,318,1,2000
1,51,9,316,1,12000
1,51,9,306,1,6000
1,61,5,305,1,100
1,61,5,303,1,8700
1,61,5,318,1,900
1,61,5,308,1,20000
1,61,5,306,1,2700
1,61,5,322,1,500
1,61,5,317,1,1000
1,61,5,316,1,1300
1,61,5,307,1,1000
1,61,5,321,1,2200
1,63,4,305,1,100
1,63,4,321,1,5000
1,63,4,306,1,7400
1,63,4,317,1,1000
1,63,4,320,1,3000
1,63,4,318,1,700
1,63,4,307,1,2000
1,327,8,306,1,3000
1,327,8,317,1,1000
1,85,10,301,1,1200
1,85,10,318,1,1200
1,85,10,303,1,2900
1,85,10,307,1,1000
1,85,10,321,1,6200
1,85,10,320,1,500
1,85,10,306,1,3900
2,324,7,303,1,6000
2,324,7,321,1,6500
2,324,7,306,1,2800
2,324,7,317,1,3500
2,324,7,318,1,3000
2,324,7,320,1,7600
2,324,7,310,1,1500
1,364,5,306,1,2500
1,364,5,321,1,3000
1,53,4,306,1,1000
1,53,4,316,1,1500
1,53,4,321,1,3000
1,53,4,317,1,800
1,53,4,318,1,750
2,454,7,306,1,2500
2,454,7,321,1,1500
2,454,7,317,1,800
2,454,7,322,1,600
2,454,7,305,1,1300
1,595,5,305,1,600
1,595,5,317,1,600
1,595,5,306,1,1500
1,381,7,306,1,8000
1,381,7,305,1,3000
2,347,7,321,1,2450
2,347,7,306,1,950
2,52,5,303,1,4400
2,52,5,318,1,600
2,52,5,306,1,425
