"vague","grappe","menage","s09bq01","s09bq02","s09bq03"
2,452,4,212,1,4000
2,452,4,217,1,800
1,242,6,209,1,2000
1,242,6,205,1,3000
1,345,1,210,1,7000
1,345,1,207,1,1000
1,345,1,203,1,2000
2,579,5,209,1,10000
2,579,5,203,1,1500
2,439,4,212,1,2500
2,439,4,209,1,5000
2,439,4,207,1,100
2,439,4,203,1,3000
1,387,10,211,1,3000
1,387,10,207,1,175
1,387,10,217,1,900
1,387,10,203,1,1750
2,250,3,205,1,1000
2,198,3,217,1,100
2,198,3,207,1,25
2,105,6,207,1,25
2,105,6,206,1,100
2,322,2,203,1,1400
2,322,2,210,1,800
2,322,2,212,1,2800
2,322,2,207,1,100
2,322,2,217,1,300
1,552,7,209,1,5000
1,552,7,204,1,2000
2,105,7,206,1,100
2,105,7,211,1,600
2,105,7,207,1,75
2,105,7,203,1,1975
2,4,4,207,1,25
2,4,4,203,1,6000
2,4,4,211,1,1000
1,179,10,204,1,700
1,179,10,207,1,75
2,4,5,210,1,1500
2,4,5,211,1,450
1,436,7,206,1,400
1,436,7,212,1,7000
1,436,7,207,1,25
2,528,5,207,1,125
2,528,5,203,1,2500
2,94,6,207,1,50
2,94,6,212,1,3000
1,589,10,207,1,25
1,589,10,212,1,200
1,589,10,201,1,150
1,589,10,203,1,625
2,162,3,207,1,50
2,162,3,203,1,1750
2,46,3,211,1,600
1,55,1,211,1,7100
1,55,1,203,1,625
1,55,1,201,1,700
1,55,1,207,1,50
1,527,6,204,1,200
1,527,6,206,1,300
1,527,6,212,1,1000
1,527,6,207,1,100
2,188,2,205,1,700
2,188,2,207,1,25
2,250,4,205,1,2500
2,250,4,207,1,50
2,250,4,201,1,1500
2,504,7,207,1,25
2,504,7,204,1,1400
2,504,7,212,1,3000
1,505,9,201,1,700
1,505,9,207,1,50
1,533,10,204,1,6000
1,533,10,207,1,100
1,533,10,201,1,2200
2,439,5,203,1,2000
2,439,5,211,1,6400
2,439,5,207,1,25
2,439,5,209,1,1500
2,292,8,205,1,700
2,292,8,207,1,25
1,237,2,207,1,50
1,237,2,205,1,3000
1,237,2,217,1,600
2,302,2,203,1,500
2,302,2,210,1,3200
2,302,2,211,1,1500
1,213,7,207,1,50
1,213,7,211,1,500
1,213,7,210,1,10000
1,213,7,203,1,1000
1,213,7,205,1,1500
1,5,12,204,1,200
1,5,12,207,1,25
1,5,12,210,1,1000
2,475,5,201,1,400
2,475,5,207,1,50
2,475,5,205,1,800
2,36,2,207,1,25
2,36,2,203,1,1100
1,66,12,217,1,400
1,66,12,211,1,1050
1,66,12,210,1,3400
2,40,4,211,1,15000
2,40,4,201,1,2100
2,14,2,203,1,2100
2,219,3,207,1,25
2,219,3,204,1,6000
2,219,3,203,1,1500
2,219,3,217,1,700
1,442,2,205,1,1500
1,442,2,207,1,100
1,442,2,212,1,1200
1,154,10,203,1,2100
1,154,10,207,1,25
1,281,6,203,1,1050
1,281,6,207,1,50
1,275,1,203,1,400
1,275,1,207,1,50
1,275,1,217,1,3000
1,275,1,205,1,3000
1,451,12,212,1,1500
1,451,12,217,1,800
1,451,12,209,1,4000
1,451,12,207,1,25
2,155,7,203,1,500
1,571,3,205,1,1000
1,571,3,207,1,25
1,571,3,212,1,800
2,435,5,207,1,100
2,435,5,205,1,2100
1,337,3,207,1,25
1,278,1,207,1,25
1,278,1,203,1,1750
1,31,11,216,1,1300
1,31,11,203,1,400
1,31,11,211,1,8000
1,31,11,207,1,25
2,306,3,207,1,25
2,306,3,214,1,25000
2,306,3,210,1,5000
1,331,4,207,1,150
1,331,4,211,1,1800
1,331,4,203,1,1050
2,219,4,211,1,7000
2,219,4,214,1,1250
2,16,5,203,1,500
2,16,5,207,1,100
2,16,5,216,1,700
2,16,5,210,1,2500
2,433,5,207,1,100
2,433,5,206,1,1000
2,433,5,205,1,1500
1,589,8,207,1,50
1,589,8,206,1,600
1,589,8,203,1,1500
1,589,8,201,1,1000
1,589,8,210,1,1000
1,210,1,207,1,25
1,210,1,203,1,1400
1,210,1,201,1,1750
1,436,4,207,1,25
1,436,4,209,1,3000
2,420,3,205,1,700
1,415,3,207,1,125
1,415,3,203,1,700
1,197,8,217,1,1400
1,197,8,207,1,100
1,197,8,215,1,1000
1,197,8,205,1,3000
2,96,4,207,1,100
2,96,4,206,1,400
2,330,1,207,1,25
2,330,1,201,1,350
2,291,5,207,1,75
2,291,5,217,1,500
1,35,2,203,1,200
1,35,2,211,1,2000
1,35,2,207,1,100
1,182,2,207,1,75
1,182,2,205,1,3500
1,483,1,205,1,600
1,483,1,207,1,50
2,14,3,207,1,25
2,113,3,203,1,100
2,2,4,211,1,4000
2,2,4,203,1,200
2,2,4,210,1,36000
1,120,8,211,1,1400
2,534,3,212,1,3000
2,534,3,207,1,100
2,534,3,217,1,550
2,340,5,207,1,50
2,340,5,212,1,800
2,340,5,205,1,2500
2,356,1,201,1,100
2,356,1,207,1,75
2,48,3,203,1,500
2,48,3,207,1,50
2,48,3,211,1,1200
1,518,3,205,1,2000
1,518,3,209,1,1000
1,518,3,207,1,125
1,29,10,207,1,50
1,29,10,216,1,1200
1,29,10,211,1,6000
1,29,10,203,1,300
2,585,1,205,1,2000
2,585,1,207,1,25
2,585,1,212,1,2000
2,585,1,203,1,2000
2,585,1,217,1,850
2,585,1,206,1,300
2,585,1,211,1,800
2,73,3,203,1,1400
2,73,3,201,1,500
2,73,3,207,1,100
2,73,3,202,1,200
1,116,11,206,1,700
1,116,11,207,1,25
2,223,3,203,1,2500
2,223,3,207,1,25
1,432,11,205,1,5000
2,123,3,207,1,50
2,123,3,208,1,10000
1,135,7,212,1,3000
1,135,7,210,1,4000
1,135,7,207,1,25
1,135,7,204,1,3500
2,536,2,203,1,600
2,536,2,205,1,1000
2,536,2,207,1,25
2,369,4,203,1,1500
2,369,4,212,1,1500
2,369,4,207,1,100
2,369,4,215,1,600
2,194,2,207,1,50
2,194,2,205,1,1500
1,290,10,207,1,50
1,290,10,217,1,100
1,290,10,204,1,750
1,400,10,217,1,825
1,400,10,201,1,2100
1,400,10,207,1,175
1,400,10,205,1,1750
1,392,5,203,1,500
1,392,5,217,1,400
1,392,5,207,1,50
1,392,5,212,1,500
1,392,5,205,1,2400
2,181,5,205,1,6000
1,522,1,207,1,25
1,522,1,205,1,1050
1,278,11,207,1,75
1,278,11,203,1,1375
1,278,11,201,1,2000
1,278,11,211,1,1100
1,278,11,206,1,100
2,8,4,207,1,100
2,8,4,208,1,20000
2,8,4,210,1,1000
2,8,4,211,1,9300
1,535,8,205,1,3000
1,535,8,217,1,800
1,535,8,210,1,1500
1,535,8,203,1,700
1,535,8,206,1,100
1,535,8,207,1,50
2,142,5,207,1,75
2,142,5,204,1,3500
2,142,5,215,1,200
2,142,5,217,1,300
2,10,5,203,1,2100
2,10,5,210,1,15000
1,147,6,205,1,3500
1,147,6,207,1,25
1,147,6,215,1,1200
2,134,5,204,1,1400
2,134,5,207,1,50
2,134,5,215,1,700
1,357,6,207,1,50
1,357,6,204,1,1400
1,368,8,207,1,50
1,368,8,210,1,2000
1,281,2,206,1,300
1,281,2,204,1,1000
1,281,2,201,1,2000
1,281,2,203,1,2800
1,281,2,207,1,100
1,120,11,203,1,4900
1,120,11,210,1,7000
1,120,11,211,1,200
2,356,2,207,1,100
2,356,2,203,1,2800
1,287,1,207,1,50
1,287,1,205,1,1200
1,287,1,203,1,150
2,196,6,204,1,5000
2,196,6,207,1,75
1,87,3,205,1,1000
1,87,3,203,1,2000
1,87,3,209,1,7000
1,87,3,207,1,50
2,575,5,205,1,2000
2,575,5,201,1,3000
2,575,5,207,1,50
2,575,5,214,1,400
1,197,3,207,1,100
1,197,3,205,1,500
2,229,3,207,1,50
2,229,3,204,1,700
2,229,3,203,1,1000
2,229,3,209,1,3500
2,126,4,205,1,1000
2,126,4,207,1,100
1,527,7,210,1,500
1,527,7,212,1,2100
1,527,7,217,1,300
1,527,7,206,1,300
1,527,7,204,1,2100
1,527,7,207,1,350
2,521,3,207,1,50
2,521,3,205,1,1200
1,377,10,201,1,3500
1,377,10,205,1,3500
1,377,10,207,1,150
1,179,6,203,1,2100
1,179,6,207,1,100
1,179,6,215,1,2000
1,179,6,204,1,1400
1,220,5,207,1,75
1,220,5,217,1,3500
1,220,5,205,1,1400
1,204,5,207,1,25
1,204,5,201,1,800
1,204,5,206,1,500
1,204,5,209,1,1000
2,250,5,205,1,2000
1,561,1,205,1,500
1,561,1,209,1,3000
1,163,7,203,1,1400
1,163,7,207,1,75
2,407,2,209,1,7000
2,583,1,201,1,700
2,583,1,207,1,100
2,583,1,212,1,1000
2,583,1,206,1,500
2,583,1,205,1,1400
1,125,3,211,1,600
1,125,3,207,1,100
1,29,8,216,1,100
1,29,8,209,1,35000
1,173,9,203,1,1500
1,173,9,207,1,50
2,92,4,207,1,25
2,92,4,205,1,250
2,564,2,205,1,2500
2,564,2,207,1,200
2,248,2,209,1,4000
2,248,2,205,1,1500
2,248,2,206,1,100
2,248,2,207,1,50
2,160,3,215,1,1600
2,160,3,203,1,1400
2,160,3,207,1,25
2,160,3,211,1,2800
2,64,2,207,1,25
2,64,2,205,1,2000
2,64,2,211,1,600
1,287,3,205,1,3500
1,287,3,207,1,50
1,148,12,207,1,100
1,148,12,203,1,1500
1,7,6,208,1,5000
2,594,4,207,1,50
2,594,4,205,1,1500
2,594,4,208,1,3500
2,153,2,207,1,100
2,153,2,204,1,300
2,153,2,211,1,1400
2,8,5,211,1,1000
2,8,5,207,1,200
2,8,5,203,1,1000
2,8,5,208,1,10000
2,138,4,212,1,300
2,138,4,204,1,1400
2,138,4,211,1,800
2,138,4,215,1,500
2,532,2,210,1,2500
2,532,2,207,1,50
2,532,2,203,1,500
2,532,2,204,1,3000
2,581,4,207,1,75
2,581,4,205,1,4000
2,410,2,207,1,100
2,410,2,205,1,3500
2,121,5,211,1,400
2,579,6,207,1,100
2,579,6,206,1,500
2,579,6,212,1,1000
2,579,6,217,1,500
1,595,1,209,1,700
1,595,1,205,1,1000
1,595,1,207,1,50
1,595,1,206,1,700
1,281,3,207,1,50
1,281,3,212,1,1000
1,281,3,203,1,2150
2,598,4,211,1,2500
2,598,4,206,1,750
2,598,4,205,1,1000
2,598,4,207,1,25
2,598,4,204,1,1500
2,214,4,204,1,1500
2,214,4,211,1,1000
2,214,4,207,1,50
1,169,10,207,1,50
1,169,10,204,1,1400
1,169,10,206,1,200
2,467,2,217,1,750
2,467,2,205,1,1500
2,467,2,215,1,1500
2,250,6,205,1,1200
2,250,6,206,1,200
2,250,6,212,1,2600
2,250,6,207,1,75
1,389,10,203,1,3500
1,389,10,206,1,400
1,389,10,207,1,100
1,389,10,211,1,3000
1,389,10,209,1,9000
1,389,10,217,1,200
1,481,4,204,1,12500
1,481,4,217,1,1000
1,481,4,207,1,250
1,323,1,206,1,100
1,323,1,212,1,800
1,323,1,211,1,6000
1,323,1,203,1,3500
1,323,1,207,1,75
1,323,1,204,1,600
1,453,9,201,1,700
1,453,9,207,1,100
2,209,2,217,1,200
2,209,2,203,1,2800
2,209,2,207,1,50
2,209,2,211,1,600
2,209,2,210,1,6000
2,292,9,217,1,100
2,292,9,205,1,1400
2,292,9,215,1,400
2,292,9,207,1,50
2,292,9,210,1,1000
2,153,3,215,1,250
2,153,3,210,1,700
2,153,3,207,1,25
2,153,3,203,1,1400
2,153,3,217,1,25
2,264,1,203,1,1750
2,264,1,211,1,600
2,264,1,207,1,50
2,264,1,210,1,100
2,266,2,207,1,100
2,266,2,209,1,2500
2,266,2,203,1,2000
2,105,8,203,1,1400
2,105,8,207,1,25
1,39,2,211,1,2500
1,39,2,203,1,1400
1,39,2,207,1,25
1,559,8,207,1,100
1,559,8,201,1,1750
1,559,8,205,1,1500
1,468,3,204,1,3000
1,468,3,207,1,50
2,296,4,207,1,100
2,158,2,204,1,300
2,158,2,203,1,200
2,158,2,207,1,25
1,427,12,205,1,2800
1,427,12,206,1,3500
1,427,12,207,1,50
2,194,3,205,1,3500
2,194,3,207,1,25
1,548,7,201,1,1500
1,548,7,203,1,500
1,548,7,207,1,50
1,548,7,209,1,5000
1,548,7,211,1,3000
2,359,1,205,1,2100
2,6,3,201,1,600
1,59,12,203,1,300
1,59,12,207,1,25
1,59,12,211,1,600
1,66,8,203,1,500
1,66,8,210,1,1200
2,2,5,207,1,25
2,2,5,203,1,100
2,2,5,211,1,700
1,333,2,203,1,2700
1,333,2,204,1,1500
1,333,2,207,1,100
1,333,2,211,1,400
1,333,2,215,1,2800
1,275,3,205,1,2000
1,275,3,217,1,300
1,275,3,207,1,50
1,483,5,207,1,25
1,483,5,217,1,1500
1,68,5,201,1,5600
1,68,5,211,1,5000
2,494,2,208,1,40000
2,494,2,207,1,100
2,547,7,207,1,25
2,547,7,205,1,2000
1,416,12,207,1,100
1,305,7,205,1,1400
1,305,7,210,1,1000
1,305,7,207,1,100
1,305,7,201,1,700
1,285,8,207,1,75
2,201,4,203,1,3500
2,201,4,211,1,2800
2,201,4,212,1,2000
2,349,3,212,1,10000
2,349,3,207,1,50
2,349,3,205,1,2500
2,349,3,203,1,7750
2,349,3,217,1,1200
2,349,3,204,1,4000
2,334,3,215,1,800
2,334,3,204,1,2500
2,334,3,207,1,150
1,508,10,204,1,700
1,508,10,207,1,50
1,150,4,205,1,500
1,150,4,217,1,600
1,150,4,215,1,500
1,150,4,204,1,2000
1,150,4,207,1,100
2,324,4,209,1,14000
2,324,4,203,1,300
2,324,4,217,1,50
2,324,4,207,1,25
1,535,4,209,1,3000
1,535,4,201,1,2000
1,273,11,205,1,1200
1,273,11,207,1,25
1,277,9,207,1,50
1,277,9,205,1,450
1,548,3,207,1,25
1,548,3,204,1,2100
2,246,3,207,1,100
2,246,3,212,1,3000
2,246,3,211,1,8000
2,107,3,204,1,2100
2,107,3,206,1,350
2,107,3,207,1,25
2,391,2,217,1,1500
1,21,10,203,1,200
1,21,10,210,1,7000
1,21,10,216,1,700
2,76,3,203,1,300
2,76,3,211,1,20000
2,76,3,208,1,30000
2,76,3,216,1,700
2,76,3,210,1,10000
1,455,1,203,1,500
1,455,1,207,1,50
1,455,1,205,1,75000
1,455,1,206,1,600
2,272,3,205,1,1400
1,491,1,212,1,2000
1,491,1,207,1,200
2,232,3,212,1,1600
2,232,3,204,1,2000
2,185,3,205,1,2000
1,222,10,207,1,25
1,222,10,206,1,700
2,194,4,205,1,2000
2,194,4,207,1,25
1,522,2,207,1,75
1,522,2,203,1,4000
2,82,5,209,1,5000
2,82,5,207,1,75
2,82,5,203,1,500
1,436,8,206,1,300
1,436,8,207,1,25
1,41,10,211,1,4750
2,344,8,210,1,1400
2,344,8,203,1,1400
2,344,8,205,1,1500
2,252,1,207,1,100
2,252,1,203,1,1750
2,486,2,207,1,50
2,568,2,201,1,2500
2,568,2,207,1,75
1,95,5,206,1,1050
1,95,5,207,1,50
1,95,5,203,1,250
1,95,5,205,1,1400
1,9,3,210,1,6000
1,9,3,203,1,3150
1,9,3,207,1,50
1,9,3,201,1,700
1,510,6,206,1,300
1,510,6,203,1,1200
1,510,6,204,1,1200
1,510,6,207,1,200
1,277,7,207,1,50
1,277,7,201,1,200
2,534,4,201,1,3500
2,534,4,209,1,4000
2,534,4,203,1,3000
2,534,4,217,1,650
2,534,4,207,1,100
2,534,4,204,1,1500
1,510,10,207,1,75
1,510,10,201,1,700
1,510,10,217,1,650
1,510,10,212,1,5000
1,510,10,209,1,1600
1,510,10,203,1,2100
1,578,9,207,1,100
1,578,9,203,1,1750
1,578,9,212,1,400
1,578,9,217,1,700
1,189,9,207,1,50
1,189,9,204,1,1500
1,189,9,217,1,2000
1,189,9,205,1,1500
1,366,6,215,1,1500
1,366,6,203,1,500
1,366,6,210,1,4000
1,366,6,212,1,3000
2,296,5,203,1,300
2,296,5,210,1,500
2,296,5,207,1,50
2,132,2,217,1,750
2,132,2,207,1,25
2,132,2,215,1,400
2,132,2,205,1,2000
1,41,4,211,1,300
1,41,4,207,1,25
2,134,6,204,1,2100
2,134,6,207,1,50
2,134,6,217,1,350
2,134,6,215,1,4200
1,114,3,203,1,3500
1,114,3,207,1,100
2,596,3,205,1,1000
2,596,3,207,1,50
2,596,3,206,1,1000
1,381,5,215,1,400
1,381,5,205,1,1250
1,381,5,207,1,50
1,381,5,203,1,500
1,381,5,212,1,1200
2,212,4,211,1,7400
2,212,4,203,1,2100
2,212,4,207,1,50
1,595,10,207,1,25
1,595,10,205,1,1500
1,595,10,201,1,400
2,156,5,211,1,800
2,156,5,217,1,200
2,156,5,205,1,3500
2,156,5,207,1,25
1,267,1,207,1,25
1,267,1,212,1,800
1,267,1,203,1,1400
1,267,1,211,1,400
1,479,2,212,1,3700
1,479,2,214,1,12500
1,479,2,217,1,2800
1,479,2,207,1,125
1,479,2,204,1,5000
1,479,2,205,1,10000
2,526,5,203,1,250
2,526,5,207,1,25
2,121,6,207,1,25
2,121,6,204,1,3500
2,121,6,206,1,2100
2,232,4,205,1,7000
2,232,4,207,1,100
2,232,4,217,1,700
1,97,3,203,1,1000
1,97,3,207,1,25
2,136,3,203,1,800
2,136,3,207,1,50
1,402,4,203,1,750
2,363,2,205,1,2100
2,342,2,217,1,420
2,342,2,203,1,2100
2,342,2,207,1,100
1,398,1,217,1,700
1,398,1,209,1,5000
1,398,1,205,1,1750
1,398,1,207,1,50
1,259,6,203,1,3500
1,259,6,217,1,120
1,259,6,207,1,50
1,259,6,210,1,300
1,259,6,206,1,300
2,496,3,212,1,3800
2,496,3,207,1,50
2,496,3,203,1,2800
2,280,4,207,1,250
2,280,4,204,1,3000
1,220,7,205,1,3000
1,220,7,212,1,4000
1,220,7,207,1,50
1,421,8,207,1,50
1,421,8,211,1,1000
1,421,8,204,1,2100
1,129,1,215,1,1300
1,129,1,207,1,50
1,491,9,206,1,1000
1,491,9,207,1,100
1,491,9,201,1,2800
1,491,9,204,1,5000
1,491,9,203,1,3000
2,123,4,211,1,200
2,123,4,203,1,500
1,381,12,205,1,3500
1,381,12,207,1,50
1,31,10,211,1,725
1,31,10,210,1,6000
2,56,3,203,1,400
2,587,3,207,1,25
2,587,3,205,1,2800
2,587,3,217,1,1050
2,291,6,205,1,2100
2,291,6,217,1,600
2,272,4,207,1,75
2,272,4,211,1,1000
2,272,4,204,1,1600
2,272,4,206,1,600
2,176,4,203,1,2100
2,176,4,207,1,50
2,371,3,210,1,4500
2,371,3,203,1,1500
2,371,3,207,1,100
2,248,3,205,1,1500
1,148,1,207,1,100
1,148,1,203,1,5000
1,148,1,204,1,1500
2,94,7,209,1,7000
2,94,7,201,1,350
2,94,7,207,1,50
1,537,1,210,1,500
1,537,1,204,1,700
1,537,1,207,1,50
1,537,1,203,1,100
2,403,3,203,1,5000
2,403,3,212,1,1000
2,48,4,211,1,6200
2,48,4,207,1,100
2,48,4,203,1,1400
1,589,3,204,1,5000
1,589,3,207,1,25
1,589,3,203,1,2500
2,178,3,217,1,300
2,178,3,207,1,50
2,178,3,203,1,5000
2,178,3,204,1,3000
2,14,4,203,1,1400
2,14,4,211,1,1500
2,238,4,203,1,500
2,238,4,207,1,125
2,238,4,210,1,6000
2,238,4,209,1,5000
2,238,4,201,1,1750
1,563,11,209,1,4000
2,168,3,211,1,400
2,168,3,207,1,50
2,168,3,209,1,3000
2,168,3,215,1,200
2,168,3,212,1,650
2,198,4,203,1,2500
2,198,4,207,1,25
2,354,1,207,1,50
2,354,1,203,1,200
2,354,1,217,1,150
2,570,6,207,1,50
2,556,5,205,1,500
2,556,5,207,1,25
2,203,5,207,1,150
2,203,5,203,1,2100
2,203,5,209,1,3000
2,203,5,211,1,800
2,203,5,201,1,350
2,395,3,203,1,700
2,395,3,207,1,25
2,395,3,217,1,150
2,336,2,205,1,2100
2,336,2,215,1,1200
2,336,2,207,1,100
1,186,1,204,1,2100
1,186,1,207,1,50
2,36,3,207,1,50
2,36,3,210,1,3000
2,36,3,203,1,700
2,36,3,211,1,250
2,352,7,203,1,2100
2,352,7,207,1,100
2,517,4,212,1,3000
2,517,4,205,1,300
2,517,4,201,1,3000
2,517,4,203,1,1000
2,517,4,207,1,25
1,289,10,205,1,5000
1,289,10,207,1,100
1,255,7,210,1,2500
1,255,7,207,1,50
1,255,7,211,1,2000
1,255,7,203,1,1500
2,590,5,203,1,1400
2,123,5,210,1,500
2,123,5,203,1,3750
2,123,5,207,1,25
2,123,5,212,1,300
2,338,5,205,1,1500
2,338,5,207,1,50
2,338,5,215,1,1000
1,93,6,207,1,100
1,93,6,209,1,14000
1,93,6,205,1,3500
1,93,6,206,1,100
1,93,6,211,1,2600
1,93,6,201,1,300
2,160,4,203,1,3500
2,160,4,207,1,125
1,152,11,211,1,800
1,152,11,203,1,400
1,152,11,204,1,300
1,152,11,207,1,50
2,526,6,202,1,1500
2,526,6,207,1,100
1,184,9,217,1,150
1,184,9,204,1,500
1,184,9,207,1,50
1,184,9,203,1,1400
2,102,6,203,1,300
2,102,6,207,1,25
1,70,7,210,1,600
1,70,7,211,1,8000
1,70,7,203,1,200
2,492,3,211,1,600
2,492,3,217,1,150
2,492,3,204,1,2100
2,492,3,212,1,400
2,412,5,214,1,2000
2,412,5,207,1,100
2,412,5,204,1,1000
2,231,2,207,1,100
2,231,2,203,1,7500
2,231,2,209,1,14490
1,472,7,204,1,7500
1,472,7,207,1,50
2,556,6,207,1,50
2,556,6,205,1,1000
1,59,4,207,1,100
2,517,5,209,1,7000
2,517,5,205,1,2500
2,517,5,217,1,450
2,517,5,207,1,25
2,544,2,207,1,25
2,544,2,204,1,1000
2,260,3,207,1,25
2,232,5,204,1,2000
2,232,5,212,1,2400
2,232,5,201,1,500
2,140,5,209,1,8400
2,140,5,201,1,500
2,140,5,207,1,25
1,200,10,201,1,350
1,200,10,211,1,200
1,200,10,203,1,3500
1,200,10,207,1,100
1,99,8,214,1,200
1,99,8,205,1,6000
1,99,8,207,1,25
1,99,8,211,1,2000
2,458,2,217,1,200
2,458,2,207,1,100
2,401,3,214,1,100
2,401,3,210,1,500
2,26,2,211,1,600
1,35,4,216,1,600
1,35,4,203,1,200
1,35,4,211,1,1000
2,306,4,207,1,100
2,306,4,209,1,7000
2,498,4,217,1,200
2,498,4,212,1,5200
2,498,4,201,1,1500
1,489,10,217,1,200
1,489,10,205,1,1400
1,489,10,207,1,25
1,93,10,205,1,1000
1,7,12,201,1,1600
1,7,12,211,1,500
1,7,12,210,1,5000
2,288,3,207,1,100
2,288,3,203,1,2625
1,208,7,207,1,175
1,208,7,211,1,2800
1,208,7,203,1,2100
2,164,2,203,1,1400
2,164,2,207,1,50
2,164,2,210,1,2000
2,164,2,217,1,25
1,25,5,203,1,2000
1,25,5,211,1,2100
1,17,10,203,1,200
1,17,10,210,1,3000
2,78,3,203,1,500
2,78,3,211,1,1000
2,494,3,207,1,50
2,494,3,212,1,4200
1,114,4,216,1,300
1,253,12,207,1,200
1,253,12,210,1,3000
1,253,12,212,1,3000
1,253,12,217,1,1500
1,253,12,203,1,4000
1,253,12,211,1,2500
2,448,2,212,1,5000
2,448,2,207,1,100
2,405,4,207,1,50
2,405,4,204,1,1400
2,405,4,217,1,2100
1,510,11,208,1,25000
1,510,11,207,1,200
1,357,8,207,1,50
1,357,8,217,1,250
1,357,8,204,1,2000
2,322,3,207,1,50
2,322,3,206,1,100
2,322,3,204,1,12000
2,322,3,211,1,800
2,322,3,210,1,1000
1,402,1,206,1,125
1,402,1,207,1,75
1,402,1,203,1,2100
2,254,2,212,1,2400
2,254,2,207,1,25
2,456,1,209,1,4000
2,456,1,207,1,25
2,456,1,205,1,3500
2,314,4,207,1,50
1,406,4,203,1,3100
1,406,4,204,1,600
1,406,4,207,1,50
1,127,8,217,1,800
1,127,8,205,1,1400
1,127,8,204,1,1400
1,163,12,203,1,1400
1,163,12,207,1,25
1,163,12,204,1,500
2,232,6,207,1,25
1,571,9,203,1,375
1,571,9,207,1,25
1,368,9,211,1,200
1,368,9,217,1,100
1,368,9,210,1,1000
1,285,1,203,1,500
1,285,1,209,1,2000
1,285,1,205,1,2500
1,285,1,207,1,100
2,50,2,211,1,1400
1,11,4,211,1,500
1,11,4,201,1,600
1,11,4,203,1,1200
1,11,4,207,1,25
2,174,3,207,1,50
2,476,5,217,1,200
2,476,5,205,1,2500
2,476,5,207,1,25
1,323,10,209,1,3000
2,36,4,203,1,1000
2,36,4,217,1,50
2,36,4,211,1,2800
2,575,6,209,1,1710
2,575,6,205,1,4000
2,575,6,217,1,300
2,73,4,211,1,400
2,73,4,203,1,100
2,73,4,207,1,25
2,524,2,207,1,100
2,524,2,212,1,3200
2,524,2,201,1,2000
2,524,2,205,1,1950
1,150,6,203,1,2100
1,150,6,207,1,50
1,574,5,207,1,50
1,574,5,205,1,1000
1,574,5,201,1,150
2,401,4,207,1,50
2,132,3,217,1,25
2,153,4,207,1,50
2,153,4,203,1,10000
2,153,4,201,1,200
1,39,6,207,1,50
1,39,6,211,1,2000
1,39,6,203,1,1750
2,266,3,207,1,25
2,266,3,203,1,3000
2,352,8,217,1,150
2,352,8,207,1,25
2,352,8,203,1,1800
2,594,5,206,1,500
2,594,5,207,1,50
2,594,5,209,1,2000
2,594,5,205,1,2500
2,462,2,207,1,25
1,210,11,203,1,200
1,210,11,211,1,1500
1,210,11,210,1,4500
1,400,9,207,1,25
1,400,9,217,1,200
1,400,9,205,1,1000
2,132,4,215,1,400
2,132,4,217,1,450
2,132,4,201,1,700
2,132,4,205,1,5250
2,506,3,207,1,50
2,506,3,205,1,2500
1,491,3,217,1,200
1,491,3,207,1,100
2,420,4,204,1,700
2,420,4,207,1,25
1,533,4,206,1,100
1,533,4,203,1,1050
1,533,4,210,1,1000
1,533,4,207,1,25
1,49,1,207,1,25
1,49,1,211,1,4500
1,49,1,203,1,2100
2,142,6,209,1,1600
2,142,6,203,1,2100
2,142,6,207,1,25
2,142,6,215,1,875
2,71,2,203,1,500
2,71,2,211,1,800
1,139,12,207,1,100
1,139,12,204,1,1400
1,345,12,207,1,50
1,591,2,205,1,1500
1,591,2,211,1,3000
1,591,2,201,1,500
1,591,2,207,1,50
1,591,2,209,1,2000
1,591,2,206,1,200
2,192,5,205,1,3000
2,284,2,205,1,8000
2,284,2,204,1,5000
2,530,4,209,1,28000
2,530,4,207,1,100
2,530,4,203,1,1500
2,272,5,211,1,400
2,272,5,203,1,1750
2,272,5,207,1,25
1,329,9,207,1,25
1,118,12,207,1,25
1,137,4,204,1,2100
1,137,4,207,1,50
2,555,3,207,1,25
2,555,3,205,1,500
2,399,3,205,1,1000
2,399,3,217,1,100
2,399,3,207,1,25
2,107,4,206,1,100
2,107,4,207,1,50
2,107,4,203,1,3000
1,120,2,206,1,700
1,120,2,203,1,1400
1,120,2,210,1,1000
1,120,2,211,1,200
1,120,2,212,1,600
1,520,1,207,1,75
1,520,1,205,1,1400
2,320,4,207,1,50
1,11,5,201,1,1200
1,11,5,207,1,50
1,11,5,203,1,1000
1,11,5,211,1,6300
2,532,3,207,1,50
2,532,3,204,1,3000
2,532,3,209,1,2500
1,47,6,207,1,25
1,47,6,211,1,3000
1,47,6,203,1,800
1,398,11,205,1,3500
1,398,11,207,1,25
1,398,11,217,1,200
1,582,2,206,1,1000
1,582,2,207,1,50
1,390,10,205,1,5000
1,390,10,207,1,25
2,130,4,205,1,2000
2,130,4,207,1,25
2,236,4,212,1,2000
2,236,4,207,1,50
2,236,4,201,1,1000
2,356,3,207,1,125
1,533,6,203,1,1500
1,533,6,207,1,100
2,448,3,212,1,3500
2,448,3,205,1,2000
1,413,7,207,1,25
1,413,7,204,1,1500
1,364,2,203,1,1200
1,364,2,207,1,25
1,364,2,215,1,700
2,203,6,204,1,2800
2,203,6,207,1,50
2,203,6,203,1,1050
2,203,6,211,1,1000
1,233,8,210,1,1000
