"grappe","vague","coordonnes_gps__Latitude","coordonnes_gps__Longitude","coordonnes_gps__Accuracy","coordonnes_gps__Altitude","coordonnes_gps__Timestamp"
673,1,8.2384856,-7.8677199,32,593,"2018-11-25T10:13:57"
763,1,9.4671168,-3.0172788,25,367,"2018-10-29T10:41:20"
909,1,8.4706643,-4.7484861,16,386,"2018-11-05T08:49:32"
711,1,7.2016987,-4.8331793,16,220,"2018-10-26T08:52:10"
1083,1,6.5228287,-4.6981216,29,114,"2018-11-21T10:08:12"
1039,1,9.0289436,-4.3284741,18,344,"2018-11-13T21:31:41"
1017,1,5.7645373,-6.4090855,39,150,"2018-11-22T08:33:21"
935,1,7.06738899461925,-4.00102553889155,45,258,"2018-11-13T11:58:39"
771,1,8.702166,-2.8994842,46,373,"2018-11-15T09:33:08"
695,1,9.9064619,-6.5079907,26,393,"2018-11-23T10:15:07"
675,1,8.37144029326737,-8.12169008888304,34,606,"2018-11-21T09:54:08"
939,1,7.2506023,-3.9754677,40,233,"2018-11-06T12:16:30"
421,1,6.642281,-4.7070436,17,101,"2018-10-30T16:41:19"
91,1,6.8716562,-6.4502828,19,332,"2018-11-24T10:37:56"
779,1,8.44868145883083,-3.47466238774359,49,407,"2018-11-24T08:10:46"
605,1,6.1433863,-5.9603671,23,239,"2018-11-22T11:14:19"
105,1,6.6496984,-6.513302,15,261,"2018-11-24T09:53:20"
121,1,7.1227173,-6.7645279,16,263,"2018-11-18T12:01:41"
489,1,5.2243047,-3.2034972,34,25,"2018-11-29T16:53:38"
841,1,5.4363,-4.3635526,16,56,"2018-12-01T17:30:20"
547,1,5.6084151,-5.1202152,20,94,"2018-11-27T09:05:12"
311,1,6.8464409,-5.3813961,21,217,"2018-11-25T17:24:37"
101,1,6.8007694,-6.5473751,16,271,"2018-11-29T18:42:11"
441,1,6.8563602,-5.7643729,20,272,"2018-11-13T18:00:38"
83,1,5.327135,-3.8795334,26,39,"2018-11-19T16:53:57"
631,1,6.4443089,-5.3834298,35,172,"2018-11-28T12:03:44"
1049,1,10.129693,-5.2403019,16,348,"2018-11-25T21:19:50"
233,1,6.3247105,-3.4429135,24,180,"2018-11-23T09:39:51"
513,1,8.0417033,-6.4091166,14,374,"2018-12-02T16:57:32"
975,1,5.4865211,-3.7418379,37,118,"2018-11-22T08:31:00"
1053,1,9.9746175,-5.1559947,18,351,"2018-12-01T10:30:22"
575,1,6.0701897,-4.3109882,21,142,"2018-10-24T17:10:19"
883,1,6.6490164,-7.2414585,17,252,"2018-11-20T18:53:19"
95,1,6.8582668,-6.4386837,26,279,"2018-12-01T09:26:56"
5,1,5.2866768,-3.9567723,22,45,"2018-11-12T12:58:32"
881,1,6.8253944,-7.4893869,27,296,"2018-11-15T09:19:31"
193,1,7.7261854,-5.0226188,34,334,"2018-12-04T15:56:27"
833,1,4.9643031,-6.1920409,22,67,"2018-11-18T08:54:48"
569,1,5.6389461,-4.0556552,49,67,"2018-11-27T08:54:33"
885,1,6.37307655997574,-7.18121691606939,46,273,"2018-11-27T10:38:42"
699,1,9.9536555,-6.3775105,36,400,"2018-12-03T09:27:45"
815,1,5.2475498,-6.0154412,38,126,"2018-12-01T18:19:45"
821,1,5.06,-6.26,14,59,"2018-10-26T08:32:02"
697,1,,,,,"##N/A##"
999,1,5.6518389,-6.8256716,21,215,"2018-11-30T17:35:30"
191,1,7.7274737,-5.060263,19,353,"2018-11-23T18:06:29"
81,1,5.47354722395539,-4.15584549307823,31,61,"2018-11-04T16:13:29"
1019,1,5.6772465,-6.335459,20,145,"2018-11-30T07:57:19"
831,1,4.9467915,-6.0878512,17,74,"2018-11-24T14:39:42"
1007,1,5.567482,-6.5809915,23,118,"2018-11-21T08:44:43"
1009,1,5.519211,-6.8357052,24,202,"2018-11-09T08:15:20"
589,1,5.8653451,-4.76388,22.5,0,"2018-11-24T09:43:57"
891,1,6.8274917,-7.0580413,34,245,"2018-12-02T17:05:03"
253,1,7.64737042598426,-7.95806737616658,50,590,"2018-11-29T09:05:03"
585,1,5.77682966832072,-4.75706574507058,49,65,"2018-11-23T13:10:20"
249,1,7.5758164,-7.7571776,23,529,"2018-12-03T11:36:38"
215,1,6.7299774,-3.4973538,23,226,"2018-11-26T06:51:40"
1021,1,5.7234556,-6.2747165,29,187,"2018-12-05T10:12:11"
611,1,6.2141215,-6.0207561,27,262,"2018-12-12T07:27:28"
223,1,7.02823641244322,-3.68337169289589,49,168,"2018-11-22T14:43:33"
409,1,7.06349476240575,-4.49983024969697,49,163,"2018-11-05T17:21:40"
205,1,7.5872971,-4.9202413,27,283,"2018-11-12T19:16:39"
161,1,9.7236779,-6.0277411,12,394,"2018-11-30T18:33:14"
335,1,7.5499336,-3.2315573,24,270,"2018-11-30T16:27:26"
545,1,5.5429616,-5.5353717,15,195,"2018-12-04T16:14:53"
159,1,9.2886089,-6.2377935,21,404,"2018-12-04T09:05:13"
549,1,5.2711176,-5.1056571,20,72,"2018-12-12T11:22:37"
993,1,5.5514146,-6.0328506,17,191,"2018-12-08T09:20:01"
581,1,5.6398373,-4.5838563,18,64,"2018-11-30T10:10:36"
679,1,8.2894572,-7.3096575,38,409,"2018-12-09T18:50:31"
603,1,6.1386832,-5.9522646,16,241,"2018-12-07T17:12:48"
347,1,7.558016,-2.9729045,21,209,"2018-12-06T13:47:38"
681,1,8.0973861,-7.1777671,23,349,"2018-12-03T09:04:01"
677,1,7.9463379,-7.6757595,16,481,"2018-12-13T18:18:49"
829,1,5.1831395,-5.7879432,17,95,"2018-12-09T12:22:25"
17,1,5.3504926,-4.0690396,22,78,"2018-12-06T16:21:56"
431,1,6.9302478,-6.0544268,20,290,"2018-12-10T07:48:50"
475,1,5.395189,-3.4043852,25,97,"2018-12-07T08:40:19"
487,1,5.2262407,-3.3902987,16,90,"2018-12-11T10:59:02"
99,1,6.6420859,-6.2702659,44,279,"2018-12-04T18:16:01"
1045,1,10.1160971,-5.5560709,23,411,"2018-12-13T18:09:01"
543,1,5.6679772,-5.5163171,18,213,"2018-12-05T22:00:18"
979,1,5.6436163,-3.9254706,18,61,"2018-12-09T16:19:07"
827,1,5.4064952,-5.903501,16,177,"2018-12-06T16:57:48"
1055,1,9.9875016,-5.2147525,20,359,"2018-12-05T16:39:21"
609,1,6.1287602,-5.9567214,18,242,"2018-12-04T09:04:54"
485,1,5.2852142,-3.3113905,34,69,"2018-12-12T19:11:19"
701,1,10.0177165,-6.6699619,23,430,"2018-12-07T08:59:19"
1047,1,9.9992583,-5.5788806,35,346,"2018-12-10T11:02:39"
607,1,6.1493437,-5.954467,22,213,"2018-11-29T16:41:32"
97,1,7.0277604,-6.4720609,16,296,"2018-12-08T14:20:26"
315,1,8.2049947,-3.2386161,16,345,"2018-11-27T11:11:38"
131,1,6.6876125,-6.7681104,20,272,"2018-12-10T11:52:31"
1059,1,6.6669085,-3.9718624,28,166,"2018-12-03T09:02:50"
133,1,6.7992423,-6.9120968,24,248,"2018-12-06T08:47:00"
87,1,7.0172935,-6.188367,17,292,"2018-12-12T07:02:41"
317,1,8.0432554,-2.8000453,28,387,"2018-12-08T16:17:41"
225,1,6.7526992,-3.788361,24,158,"2018-11-30T07:05:03"
173,1,7.5033813,-5.6036253,29,262,"2018-12-07T08:17:30"
413,1,7.0662663,-4.5897632,49,135,"2018-11-11T12:29:46"
977,1,5.671858,-3.7682647,19,139,"2018-12-15T14:21:27"
345,1,7.8118111,-2.9485089,23,287,"2018-12-10T09:49:22"
521,1,8.0035367,-6.8014331,16,378,"2018-11-15T16:25:07"
757,1,8.3827561,-5.902183,23,393,"2018-12-01T09:31:40"
997,1,5.8178234,-6.8040319,20,212,"2018-12-05T18:50:40"
433,1,6.894237,-6.1525828,25,271,"2018-12-15T18:34:15"
753,1,8.0670222,-6.1537833,44,350,"2018-12-09T20:21:31"
509,1,,,,,"##N/A##"
375,1,4.8511539,-6.5240216,18,39,"2018-12-10T09:19:19"
755,1,8.3273996,-6.1022404,27,377,"2018-12-04T17:23:25"
177,1,7.97067183069885,-5.53954574279487,48,276,"2018-12-03T09:22:03"
937,1,7.0619633,-3.6986997,21,198,"2018-12-20T17:56:09"
163,1,9.2013581,-6.1476302,35,408,"2018-12-16T10:50:37"
1015,1,5.9123678,-6.4875393,16,194,"2018-12-18T08:38:50"
1061,1,6.6959253,-4.1317346,25,202,"2018-12-12T08:21:31"
561,1,5.8980381,-4.5608262,22,126,"2018-12-12T18:08:16"
541,1,5.9201015,-5.0221394,20,137,"2018-12-21T08:31:23"
491,1,5.2743985,-3.5999408,43,41,"2018-12-21T16:34:42"
333,1,7.894738,-3.7186207,19,260,"2018-12-15T16:14:39"
573,1,5.6992811,-4.299893,22,72,"2018-12-22T10:31:00"
1063,1,6.972441,-3.9948705,23,216,"2018-12-16T14:33:26"
565,1,5.9494827,-4.2780742,32,66,"2018-12-07T19:05:14"
1051,1,10.2234798,-5.5725547,32.5,333.799987792969,"2018-12-16T16:24:00"
1057,1,10.3840003,-5.7488512,36,369,"2018-12-21T10:37:01"
961,1,5.8513725,-3.8244068,18,85,"2018-12-08T11:18:13"
1027,1,5.8673095,-6.6377978,22,186,"2018-12-19T08:28:40"
139,1,,,,,"##N/A##"
493,1,5.286619,-3.5196486,16,56,"2018-12-18T09:30:30"
643,1,6.6562091,-7.7682718,33,309,"2018-12-07T10:05:39"
337,1,7.1920853,-2.9869685,48,310,"2018-12-19T16:15:26"
357,1,5.0986558,-6.6131186,17,61,"2018-12-15T08:12:08"
897,1,7.2987265,-7.447712,19,374,"2018-12-19T14:24:24"
659,1,6.2120901,-7.7018785,34,266,"2018-11-08T09:47:40"
619,1,6.2568073,-6.0402353,14,248,"2018-12-19T11:15:52"
135,1,8.671193,-5.8145054,17,393,"2018-12-09T08:32:51"
905,1,8.2620933,-4.5789218,23,295,"2018-12-08T15:50:25"
945,1,7.477528,-4.0787517,25,246,"2018-12-21T09:10:00"
651,1,6.3521803,-7.5288681,20,266,"2018-12-01T17:35:11"
137,1,9.0244544,-5.8866884,31,394,"2018-12-16T07:45:03"
649,1,6.6341482,-7.6026215,25,264,"2018-12-12T10:24:00"
419,1,6.8278076,-4.6000746,36,140,"2018-12-09T08:36:01"
291,1,7.0240675,-5.2695781,17,239,"2018-12-09T16:45:53"
995,1,5.691042,-6.1123225,21,206,"2018-12-12T18:19:56"
425,1,6.61198892164975,-4.63970107957721,23,107,"2018-12-15T15:18:40"
653,1,6.3724836,-7.3988201,22,269,"2018-11-22T08:42:11"
63,1,5.3324747,-4.083992,25,33,"2018-12-15T09:46:58"
289,1,6.8234257,-5.0902488,24,193,"2018-12-13T07:57:17"
407,1,6.8271062,-4.5279478,44,144,"2018-12-05T12:03:10"
655,1,5.882987,-7.4770157,17,205,"2018-11-20T07:55:10"
617,1,6.1536286,-6.2501772,18,252,"2018-12-15T10:12:19"
725,1,7.149282,-4.9526826,20,207,"2018-12-03T09:24:59"
411,1,7.047686,-4.4114059,21,119,"2018-11-18T17:38:01"
647,1,6.4288109,-7.4772718,38,272,"2018-12-14T17:31:13"
299,1,,,,,"##N/A##"
141,1,8.947614,-5.6150257,19,395,"2018-12-18T18:34:37"
415,1,6.9465302,-4.3057936,17,133,"2018-11-24T10:47:19"
519,1,7.901037,-6.6578333,24,343,"2018-12-07T16:17:19"
427,1,7.27745968848467,-4.65434342622757,34,188,"2018-10-29T12:27:08"
417,1,7.1105037,-4.3297497,42,178,"2018-11-29T07:59:29"
325,1,8.3034579,-3.1162078,17,386,"2018-10-17T16:16:10"
277,1,,,,,"##N/A##"
321,1,8.12066443730146,-2.91033416055143,13,396,"2018-10-26T11:36:46"
237,1,7.2393479,-3.3136511,28,200,"2018-11-02T09:05:55"
907,1,8.8536021,-4.4244312,20,284,"2018-12-14T09:46:38"
967,1,6.3818845,-3.8861526,19,176,"2018-12-16T17:08:08"
265,1,,,,,"##N/A##"
913,1,8.2576021,-4.2821656,27,279,"2018-12-20T08:48:31"
247,1,7.7358072,-7.6115394,25,514,"2018-12-12T08:25:06"
341,1,7.802446,-3.1709711,25,306,"2018-11-23T08:54:04"
895,1,,,,,"##N/A##"
813,1,5.5275426,-5.651935,21,171,"2018-12-14T17:45:16"
239,1,7.0677398,-3.1487284,16,249,"2018-11-17T11:49:44"
251,1,7.7162043,-7.4171551,24,764,"2018-12-10T10:52:31"
275,1,,,,,"##N/A##"
807,1,5.2819241,-5.5299072,15,37,"2018-12-10T13:25:20"
839,1,5.3322659,-4.3959238,43,63,"2018-12-17T12:36:01"
331,1,8.20683622732759,-2.94814861379564,18,450,"2018-10-20T11:13:56"
893,1,,,,,"##N/A##"
363,1,4.7471997,-7.1209962,27,85,"2018-11-11T18:02:38"
217,1,6.7299331,-3.5056407,22,225,"2018-12-16T17:46:13"
801,1,9.92637930437922,-7.81592111103237,45,456,"2018-12-14T11:08:04"
899,1,,,,,"##N/A##"
439,1,6.9619306,-5.8090026,38,224,"2018-12-20T08:24:24"
231,1,6.8638915,-3.4861949,23,243,"2018-11-28T16:49:36"
865,1,,,,,"##N/A##"
389,1,9.6096173,-6.9448154,29,507,"2018-12-20T16:21:09"
435,1,6.9988744,-5.7420942,17,225,"2018-12-17T17:11:33"
873,1,,,,,"##N/A##"
361,1,4.6151687,-6.9649549,40,47,"2018-11-08T09:39:42"
803,1,10.2051368,-7.830549,34,452,"2018-12-10T12:55:36"
13,1,5.3461857,-4.024137,18,78,"2018-11-21T11:16:50"
355,1,5.0239265570417,-7.05642672255635,35,200,"2018-12-03T08:40:35"
401,1,9.5456084,-7.3192143,28,492,"2018-12-17T09:25:32"
447,1,6.7503668,-6.1046292,18,301,"2018-12-07T18:41:49"
761,1,8.1755737,-5.7098909,48,372,"2018-11-06T10:52:55"
1081,1,6.4546632,-4.3907683,24,165,"2018-12-12T17:59:26"
861,1,6.9600166,-7.47958,22,296,"2018-12-20T13:30:46"
103,1,6.9012097,-6.2291317,14,280,"2018-12-18T17:57:32"
871,1,6.9400643,-7.8425279,25,359,"2018-12-12T15:46:32"
445,1,7.176883,-5.9261456,20,221,"2018-12-12T16:49:09"
229,1,6.6446363,-3.382128,15,240,"2018-12-19T10:10:53"
791,1,9.8169016,-7.3873789,27,429,"2018-11-22T07:50:10"
219,1,6.7148091,-3.4981464,17,216,"2018-12-16T16:26:44"
443,1,6.7884726,-5.8717126,18,294,"2018-11-30T17:59:44"
799,1,10.295939,-7.6104712,50,413,"2018-11-09T15:14:01"
77,1,5.38519039750099,-4.09837061539292,49,131,"2018-12-13T15:51:44"
221,1,6.6526099,-3.4592284,16,217,"2018-12-02T15:55:13"
719,1,6.3162214,-5.126601,16,152,"2018-12-14T09:00:50"
387,1,9.6163392,-7.9218257,19,487,"2018-11-15T08:20:05"
397,1,9.495716,-7.5613702,23,450,"2018-12-03T10:36:31"
731,1,6.3233907,-4.9724079,22,129,"2018-12-10T10:25:33"
383,1,5.05377602297813,-7.45833897963166,48,105,"2018-12-10T05:06:47"
969,1,6.3572194,-3.9122394,18,155,"2018-12-22T07:27:26"
379,1,4.6386033,-7.3455365,28,96,"2018-12-14T18:37:50"
705,1,10.4895083,-6.4053997,32,376,"2018-10-06T09:19:39"
449,1,6.6561768,-5.6065357,20,260,"2018-10-06T18:23:13"
469,1,5.4808766,-3.2085496,25,71,"2018-10-07T16:05:17"
535,1,5.69119126070291,-5.27622113004327,38,124,"2018-10-05T08:31:38"
287,1,6.96420449763536,-8.25034090317786,42,307,"2018-10-04T08:58:37"
179,1,7.8349743,-5.3062302,30,305,"2018-10-04T09:42:54"
911,1,7.9689069,-4.4259854,33,260,"2018-10-06T09:21:01"
743,1,8.70825076941401,-6.24924265779555,46,374,"2018-10-05T08:45:09"
867,1,7.04129277728498,-7.16769212856889,43,284,"2018-10-06T18:22:13"
775,1,9.5630159,-3.3331137,18,442,"2018-10-07T07:45:08"
621,1,5.7930715,-6.1075445,15,229,"2018-10-09T19:26:19"
613,1,6.0040401,-6.2926386,15,253,"2018-10-10T09:14:23"
471,1,5.4708289,-3.2071517,24,43,"2018-10-10T12:23:44"
1065,1,6.7848802,-4.0847779,21,210,"2018-10-06T12:25:43"
663,1,6.53808459173888,-8.27682754956186,40,331,"2018-10-08T14:57:00"
463,1,7.7144689,-6.0008791,43,307,"2018-10-07T17:56:34"
737,1,8.9509708,-6.2521086,21,375,"2018-10-12T10:04:50"
919,1,8.1260593,-5.1773079,28,319,"2018-10-04T10:26:12"
587,1,6.1553861,-4.7461681,25,62,"2018-10-07T11:36:32"
901,1,8.047585,-4.1499615,23,268,"2018-10-11T15:15:30"
591,1,6.0671388,-4.5555962,33,141,"2018-10-12T10:50:10"
285,1,6.9143516,-8.2090593,16,312,"2018-10-10T08:44:06"
403,1,9.97118053492159,-7.65673192217946,49,413,"2018-10-11T08:59:43"
703,1,,,,,"##N/A##"
777,1,9.7192066,-3.468704,22,384,"2018-10-12T14:18:38"
21,1,5.4360694,-4.0467797,21,138,"2018-10-12T09:48:53"
941,1,7.7715317,-4.2499737,33,203,"2018-10-13T09:49:13"
1067,1,6.8613873,-4.0786804,34,257,"2018-10-14T07:03:06"
461,1,7.24402079824358,-6.26348434947431,38,295,"2018-10-14T13:32:11"
129,1,7.2320462,-6.4766176,29,292,"2018-10-12T08:03:55"
457,1,6.5762311,-5.8448216,16,297,"2018-10-12T15:46:41"
181,1,7.9358052,-5.2188706,35,308,"2018-10-12T18:44:31"
981,1,6.0771054,-3.6338477,22,134,"2018-10-12T11:20:30"
889,1,6.8902036,-7.5228813,17,275,"2018-10-15T09:15:00"
947,1,7.8649141,-3.986844,39,206,"2018-10-17T10:05:09"
175,1,7.5840122,-5.6082289,18,248,"2018-10-12T10:20:04"
349,1,5.2027443,-6.8502783,17,142,"2018-10-17T16:40:40"
353,1,5.2890046,-6.8197772,14,195,"2018-10-14T07:43:24"
395,1,9.1024098,-7.3734498,24,432,"2018-10-16T07:03:11"
641,1,6.38423874042928,-8.21398138068616,44,283,"2018-10-15T10:50:50"
593,1,5.8858388,-4.8099383,22,48,"2018-10-22T11:36:13"
57,1,5.4431793,-4.0242153,21,158,"2018-10-18T17:36:26"
713,1,7.3141057,-4.9915695,36,292,"2018-10-11T08:42:40"
729,1,6.5352901,-5.1432762,17,233,"2018-10-11T18:35:20"
727,1,6.6965254,-5.0466212,27,227,"2018-10-19T07:55:11"
795,1,10.2385126,-6.632924,20,377,"2018-10-05T08:59:13"
721,1,7.2138465,-5.4246677,21,272,"2018-10-05T07:51:01"
797,1,10.3099032,-6.9356006,28,405,"2018-10-12T15:16:08"
809,1,5.1072685,-5.5880582,39,54,"2018-09-29T18:11:56"
773,1,9.8098475,-3.3395373,19,355,"2018-10-01T12:11:31"
227,1,6.6640735,-3.2758352,14,209,"2018-09-30T17:06:12"
741,1,8.7621617,-6.2419833,16,392,"2018-10-01T07:41:31"
965,1,6.3304128,-3.9536247,20,126,"2018-10-01T12:23:38"
1013,1,6.2501711,-6.4608235,21,246,"2018-10-03T08:48:15"
707,1,10.4819479,-6.4142438,26,351,"2018-09-30T17:36:01"
329,1,8.68672126438469,-2.81216422095895,11,362,"2018-09-30T15:43:34"
811,1,5.1147214,-5.7878368,36,104,"2018-10-05T18:45:18"
405,1,9.3056615,-7.1026621,41,381,"2018-10-06T08:12:39"
661,1,6.5029228,-8.4110733,23,303,"2018-10-03T09:57:18"
203,1,5.348937,-3.9887888,20,0,"2018-09-30T16:33:24"
615,1,6.2391325,-6.1716436,23,246,"2018-10-08T17:13:17"
583,1,6.1771392,-5.0623565,27,135,"2018-10-02T16:57:39"
455,1,6.6315308,-5.9139038,32,277,"2018-10-05T14:36:51"
733,1,6.557643,-5.0250241,24,185,"2018-09-30T15:22:18"
171,1,9.6730788,-5.4390061,25,356,"2018-10-06T11:01:09"
27,1,5.3594751,-4.0200953,22,58,"2018-10-01T11:30:38"
79,1,5.4895426,-4.053232,32,111,"2018-10-08T15:02:38"
847,1,5.51073638722301,-4.96107171289623,24,67,"2018-10-09T08:46:08"
933,1,6.9763738,-3.8008332,35,186,"2018-10-02T10:42:31"
971,1,6.5644809,-3.7627353,21,195,"2018-10-07T12:08:14"
849,1,5.67747142631561,-4.87988510169089,45,55,"2018-10-15T08:47:28"
915,1,,,,,"##N/A##"
359,1,5.16916645690799,-6.41474073752761,31,132,"2018-10-05T07:56:04"
735,1,6.517478,-5.0686288,39,206,"2018-10-04T08:48:01"
927,1,9.1322774,-5.161851,38,470,"2018-10-09T11:41:31"
921,1,9.3992919,-5.2330277,18,347,"2018-10-13T20:49:20"
327,1,8.35779585409909,-2.67553936690092,20,303,"2018-10-10T08:26:26"
323,1,8.34715330973268,-2.81426246277988,4,332,"2018-10-05T14:41:21"
1041,1,9.10116790328175,-4.75239224731922,50,386,"2018-09-30T16:53:51"
599,1,6.2590479,-6.3587497,22,245,"2018-09-28T10:09:13"
465,1,7.4286478,-6.0544332,25,248,"2018-09-28T16:33:57"
479,1,5.9610619,-3.1750028,22,238,"2018-09-28T09:26:13"
451,1,6.564961,-5.591127,37,170,"2018-09-28T10:08:32"
929,1,7.2378856,-4.3169328,25,177,"2018-09-29T07:42:09"
187,1,7.6650635,-5.0662659,21,414,"2018-09-30T15:30:48"
391,1,9.5956827,-7.0692177,15,629,"2018-09-29T12:14:28"
145,1,9.4755068,-5.6473848,21,393,"2018-09-27T18:23:17"
453,1,6.6123315,-5.9083518,17,305,"2018-09-29T17:13:51"
11,1,5.3072385,-3.9749248,14,24,"2018-10-01T16:31:21"
1011,1,6.1729335,-6.6613958,20,193,"2018-09-29T09:11:00"
533,1,5.8376455,-5.4413621,14,177,"2018-09-28T09:44:21"
863,1,7.1378882,-7.1811859,25,302,"2018-09-30T11:54:28"
281,1,6.7822874,-8.3111911,42,293,"2018-09-27T12:06:14"
793,1,10.2452427,-6.6789626,31,403,"2018-09-28T08:32:27"
851,1,5.1914181,-5.4502045,23,110,"2018-10-01T15:44:50"
