"case_id","ea_id","dist_road","dist_agmrkt","dist_auction","dist_admarc","dist_border","dist_popcenter","dist_boma","ssa_aez09","twi_mwi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","af_bio_1_x","af_bio_8_x","af_bio_12_x","af_bio_13_x","af_bio_16_x","afmnslp_pct","srtm_1k","popdensity","cropshare","h2018_tot","h2018_wetQstart","h2018_wetQ","h2019_tot","h2019_wetQstart","h2019_wetQ","anntot_avg","wetQ_avgstart","wetQ_avg","h2018_ndvi_avg","h2018_ndvi_max","h2019_ndvi_avg","h2019_ndvi_max","ndvi_avg","ndvi_max","ea_lat_mod","ea_lon_mod"
"304025570223","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025570224","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025570226","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025570231","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025570255","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025570303","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025570313","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025570379","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025570386","30402557",5.80000019073486,17.1000003814697,10.8000001907349,4.59999990463257,50.0999984741211,17.1000003814697,5.10787487030029,313,12,1,1,4,1,1,1,4,206,223,1212,272,732,8,1009,660,28,743,15,531,1082,17,749,834,16,626,0.174999997019768,0.397000014781952,0.11599999666214,0.414000004529953,0.172999992966652,0.379000008106232,-15.7757701873779,35.1521110534668
"304025580005","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580018","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580029","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580040","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580063","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580074","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580085","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580107","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580118","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580140","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580164","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580177","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580189","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580193","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580200","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025580211","30402558",5.59999990463257,16.7000007629395,10.3999996185303,4.69999980926514,50.0999984741211,16.7000007629395,5.44515705108643,313,13,1,1,4,1,1,1,4,206,223,1209,271,730,8,1013,680,29,746,15,533,1082,17,748,835,16,627,0.174999997019768,0.397000014781952,0.11599999666214,0.41499999165535,0.172999992966652,0.379000008106232,-15.7768201828003,35.1487503051758
"304025590068","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590105","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590111","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590115","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590117","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590121","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590151","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590166","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590194","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590250","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590255","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590331","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590340","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590341","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590409","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025590456","30402559",4.09999990463257,19.5,12.6000003814697,0.800000011920929,46.2999992370605,19.5,7.04550790786743,313,11,1,1,3,1,1,1,4,208,226,1248,273,737,10,959,550,25,715,15,508,1086,17,758,823,16,621,0.168999999761581,0.409000009298325,0.123000003397465,0.433999985456467,0.175999999046326,0.388000011444092,-15.8055400848389,35.1751518249512
"304025600015","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600021","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600023","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600025","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600035","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600051","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600055","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600071","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600082","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600154","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600201","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600207","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600209","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600217","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600219","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304025600229","30402560",0.300000011920929,13.8999996185303,6.80000019073486,3.59999990463257,45.7000007629395,13.8999996185303,12.2755146026611,313,11,1,1,4,1,1,1,4,203,221,1220,271,727,13,1051,1800,23,755,15,533,1033,17,717,838,16,631,0.175999999046326,0.426999986171722,0.120999999344349,0.453000009059906,0.172000005841255,0.381999999284744,-15.8314800262451,35.11669921875
"304035610023","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610053","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610056","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610059","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610092","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610128","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610161","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610178","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610183","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610188","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610200","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610215","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610219","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610233","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610253","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
"304035610260","30403561",2.29999995231628,26.1000003814697,22.7000007629395,9.5,63.9000015258789,26.1000003814697,11.3123617172241,313,13,1,1,3,1,1,1,3,207,224,1168,267,737,9,1018,450,29,836,15,601,1088,17,744,844,16,628,0.178000003099442,0.381000012159348,0.11599999666214,0.331999987363815,0.174999997019768,0.372999995946884,-15.6405296325684,35.179931640625
