"country","country_iso_alpha3","subregion","marine_inland_char","species_main","func_grp","grp_pooled","catch_2017","catch_2016","catch_2015","catch_2014","catch_2013","average_catch","species_valid","species","calcium","calcium_l95","calcium_u95","iron","iron_l95","iron_u95","omega3","omega3_l95","omega3_u95","protein","protein_l95","protein_u95","selenium","selenium_l95","selenium_u95","vitamin_a","vitamin_a_l95","vitamin_a_u95","zinc","zinc_l95","zinc_u95","calcium_country_avg","iron_country_avg","protein_country_avg","omega3_country_avg","selenium_country_avg","zinc_country_avg","vitamin_a_country_avg","calcium_subregion_avg","iron_subregion_avg","protein_subregion_avg","omega3_subregion_avg","selenium_subregion_avg","zinc_subregion_avg","vitamin_a_subregion_avg"
"Argentina","ARG","South America","Inland","Pogonias courbina","Diadromous and marine fishes","Diadromous and marine fishes",3.5,NA,NA,NA,NA,3.5,"Pogonias cromis","Pogonias cromis",38.0809969718499,22.3832704219213,72.261030520045,0.802509149970382,0.422457830931841,1.36136401519463,0.288973097414879,0.175237659690793,0.459337547951303,19.7252272025063,17.9500705546835,21.7454713261265,37.4588692130921,20.8900848157189,71.1129892542112,4.9810940431999,1.88167558139905,15.1348310899845,0.610845124700676,0.443322445947173,0.888474369310638,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,44.5109985004199,1.83864875269755,18.5716665570964,0.457301964064238,60.9419247776633,1.10614819318648,30.4987136237248
"Argentina","ARG","South America","Inland","Prochilodus lineatus","Miscellaneous freshwater species","Miscellaneous freshwater fishes",19008.16,16389.5,19462.83,16818.62,13188.3,16973.482,"Prochilodus lineatus","Prochilodus lineatus",16.8801935864458,6.00580677171894,99.0931351868361,2.67188709340768,0.660797221629019,6.68067889451401,0.610920823239789,0.246000641771833,1.50744422817275,18.9895611384023,16.5113777329598,21.4091419669906,51.2150295285603,20.2860690348095,112.348652320871,13.4298416910015,4.36736732426964,38.6592503865994,1.13539840841052,0.809119926619452,1.66237371989786,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,44.5109985004199,1.83864875269755,18.5716665570964,0.457301964064238,60.9419247776633,1.10614819318648,30.4987136237248
"Argentina","ARG","South America","Inland","Pterodoras granulosus","Miscellaneous freshwater species","Miscellaneous freshwater fishes",NA,NA,NA,43.32,34.85,39.085,"Pterodoras granulosus","Pterodoras granulosus",56.553218602583,28.8528765086791,133.926425791981,1.37267209992668,0.778587659408423,2.36870307337949,0.561378241235544,0.21739001747928,1.4764430533976,17.6397052246047,16.4423024855211,18.8315770568239,34.3495284062684,14.6479908158756,75.1690242767449,15.1710176371406,5.18722209520092,41.9900184523758,1.09984570613833,0.708348625545449,1.64609526468013,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,44.5109985004199,1.83864875269755,18.5716665570964,0.457301964064238,60.9419247776633,1.10614819318648,30.4987136237248
"Argentina","ARG","South America","Inland","Salminus brasiliensis","Miscellaneous freshwater species","Miscellaneous freshwater fishes",NA,NA,NA,NA,16,16,"Salminus brasiliensis","Salminus brasiliensis",37.0478232268855,14.9621410052149,87.0367786929049,0.956066636307803,0.494939955185059,2.25903054935713,0.591489456981914,0.213771940760015,1.66478756109219,18.837141677591,16.4718707260032,21.0747563028343,167.260151366506,64.5346661100106,392.419723471908,29.5755243980493,10.1690387886132,79.526262983595,1.0782582384584,0.735441954517403,1.59630899981707,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,44.5109985004199,1.83864875269755,18.5716665570964,0.457301964064238,60.9419247776633,1.10614819318648,30.4987136237248
"Argentina","ARG","South America","Marine","Acanthistius patachonicus","Miscellaneous coastal fishes","Miscellaneous coastal fishes",8.563,NA,NA,NA,NA,8.563,"Acanthistius patachonicus","Acanthistius patachonicus",43.9943972969142,19.4359708414527,92.9141542473848,0.340186953171955,0.180683840874804,0.675261314449069,0.708156155030965,0.402630802372796,1.30468735086423,16.9952004262666,14.3842710432431,20.0539043632619,10.5586774498785,5.51166588519167,22.1672539026376,22.7917037536855,6.23740769650907,96.6869005168363,0.531139548648451,0.366995757005782,0.78540037202867,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Aequipecten tehuelchus","Bivalves","Molluscs excl. Cephalopods",513.4,NA,NA,NA,NA,513.4,"Aequipecten tehuelchus",NA,53.2859482538778,NA,NA,4.48315606233607,NA,NA,0.481428571428571,NA,NA,10.8204389056296,NA,NA,49.9089935347732,NA,NA,64.1066974304558,NA,NA,2.13776091517593,NA,NA,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Ameghinomya antiqua","Bivalves","Molluscs excl. Cephalopods",29.948355,NA,NA,NA,NA,29.948355,"Ameghinomya antiqua",NA,53.2859482538778,NA,NA,4.48315606233607,NA,NA,0.481428571428571,NA,NA,10.8204389056296,NA,NA,49.9089935347732,NA,NA,64.1066974304558,NA,NA,2.13776091517593,NA,NA,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Amiantis purpurata","Bivalves","Molluscs excl. Cephalopods",205.34,NA,NA,NA,NA,205.34,"Amiantis purpurata",NA,53.2859482538778,NA,NA,4.48315606233607,NA,NA,0.481428571428571,NA,NA,10.8204389056296,NA,NA,49.9089935347732,NA,NA,64.1066974304558,NA,NA,2.13776091517593,NA,NA,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Aulacomya ater","Bivalves","Molluscs excl. Cephalopods",52.9091963,NA,NA,NA,NA,52.9091963,"Aulacomya ater","Aulacomya ater",53.7878650462963,65.259483427416,100.429633413149,4.48636806734007,1.85611847938973,2.83884007130353,0.481428571428571,0.210270444458123,0.335285111097432,10.7854104092593,14.3282473707614,16.5099908358277,49.9095833333333,39.4118343140794,46.2868662964212,63.9555555555556,21.1066711615823,32.9067911538801,2.13589287794613,2.37459644527881,3.58080910842927,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Brevoortia aurea","Herrings, sardines, anchovies","Herrings, sardines, anchovies",2.1,NA,NA,NA,NA,2.1,"Brevoortia aurea","Brevoortia aurea",111.998863207198,62.6353983833451,191.838987567642,1.62137789266788,0.888557961012922,2.73513153577727,0.536149036941474,0.325908334499005,0.891501020716216,19.4876965773682,18.308209771749,20.6141129011897,20.9774221926468,11.4723929991367,41.559497056163,10.7795561633206,3.46466012282571,29.4858599408411,0.996233140965911,0.692258619814585,1.4402232761306,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Buccinanops globulosus","Abalones, winkles, conchs","Molluscs excl. Cephalopods",0.15,NA,NA,NA,NA,0.15,"Buccinanops globulosus",NA,211.0625,NA,NA,2.925,NA,NA,0.272777777777778,NA,NA,21.8977797619048,NA,NA,20.8725,NA,NA,10.5555555555556,NA,NA,3.55225,NA,NA,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Callorhinchus callorynchus","Sharks, rays, chimaeras","Sharks, rays, chimaeras",13.586,NA,NA,NA,NA,13.586,"Callorhinchus callorynchus","Callorhinchus callorynchus",36.3632331591702,9.40053345601098,104.567610431687,0.897995997888512,0.331041753841932,3.77626548082257,0.238092610676862,0.102656347573977,0.526182754521558,14.0466392190877,11.0682134311957,18.4559876272712,28.6290877597764,5.77059966245201,75.5888576960357,7.59811617329803,2.61879796753965,20.8600374715805,0.616748101247177,0.319726964867161,1.17776699321912,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Conger orbignianus","Miscellaneous demersal fishes","Miscellaneous demersal fishes",1.1,NA,NA,NA,NA,1.1,"Conger orbignianus","Conger orbignianus",44.1093854997534,26.7416605966521,86.8750316240202,0.850660813777471,0.484909935687424,1.38376670397602,0.299882295433139,0.136666119574893,0.787631451269515,18.5686936123525,15.7607408521269,21.3872220597025,52.3174147728376,28.095877666464,102.702877430252,7.39662151623415,2.20627347424298,24.5001255951692,0.55585792355956,0.409712070467986,0.786468978264724,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Cynoscion guatucupa","Miscellaneous coastal fishes","Miscellaneous coastal fishes",766.68,NA,NA,NA,NA,766.68,"Cynoscion guatucupa","Cynoscion guatucupa",49.0883095915511,28.0776864089516,92.2745653044073,0.818921281319463,0.425708052510069,1.44363179403529,0.338212832210745,0.172211992812779,0.558745459565559,17.8393852496973,16.243970194926,19.637576108737,33.230896444156,17.2034435881093,66.2523197030441,31.2381059263048,9.7309032824547,103.269607852376,0.715361728924925,0.517752701814448,1.02615747689675,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Eleginops maclovinus","Miscellaneous coastal fishes","Miscellaneous coastal fishes",290.385,NA,NA,NA,NA,290.385,"Eleginops maclovinus","Eleginops maclovinus",15.2851397339289,9.61479114904633,26.48019851133,0.223913176113907,0.141850612222575,0.358342853722368,0.517300000370099,0.296489491053622,0.895368028128002,17.9186316261992,17.0665588219664,18.8025637006451,18.5838974793953,9.91950907661074,36.2936948039649,17.4458079384018,5.25456123376077,57.22347664948,0.557192612763983,0.408460384369366,0.774156132605256,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Ensis macha","Bivalves","Molluscs excl. Cephalopods",2,NA,NA,NA,NA,2,"Ensis macha",NA,53.2859482538778,NA,NA,4.48315606233607,NA,NA,0.481428571428571,NA,NA,10.8204389056296,NA,NA,49.9089935347732,NA,NA,64.1066974304558,NA,NA,2.13776091517593,NA,NA,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Enteroctopus megalocyathus","Octopus","Cephalopods",1799.53,NA,NA,NA,NA,1799.53,"Enteroctopus megalocyathus",NA,43.276942408226,NA,NA,1.92433730745768,NA,NA,0.429752456667375,NA,NA,18.6072975202467,NA,NA,44.6973651684312,NA,NA,17.135363756679,NA,NA,1.37460087577748,NA,NA,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Galeorhinus galeus","Sharks, rays, chimaeras","Sharks, rays, chimaeras",2,NA,NA,NA,NA,2,"Galeorhinus galeus","Galeorhinus galeus",8.56117695556024,1.46364173220779,48.147079063355,0.465059437963963,0.12830495705206,1.50219196465435,0.180425681951469,0.105433094909881,0.303808736559526,19.9912965280144,18.0645449600182,21.9420332183887,44.1986298624892,13.4921520176941,139.464052029042,13.1397179571976,4.16827530272349,44.6623565927643,0.409189320692418,0.1939656407329,0.768741028245628,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Genidens barbus","Miscellaneous coastal fishes","Miscellaneous coastal fishes",10.029,NA,NA,NA,NA,10.029,"Genidens barbus","Genidens barbus",40.0928053188519,22.3925776323434,108.209729459473,0.882747073940827,0.554476080058117,1.53187313875754,0.342011968457945,0.19165399215116,0.634150896336762,18.3687083864974,16.7201712046372,20.1864110145765,27.2019862706092,14.8799672344906,58.1031889285971,8.028827838756,3.10197403199378,20.5002550349189,0.683286837874098,0.463191831039743,1.03078841262131,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Macrodon ancylodon","Miscellaneous coastal fishes","Miscellaneous coastal fishes",13.3,NA,NA,NA,NA,13.3,"Macrodon ancylodon","Macrodon ancylodon",80.0453149122254,44.4147429673974,160.277366246618,1.06437481980097,0.563256097623359,1.86982528110355,0.374841009587254,0.187256000952699,0.777352197989283,19.2747511162424,17.8194047978809,20.9078452576288,21.7368328565301,11.4031595459481,43.3226014061499,20.860232022234,7.16823861127224,70.2097061415667,0.774289825082288,0.54737984440546,1.1320510191879,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Merluccius hubbsi","Cods, hakes, haddocks","Cods, hakes, haddocks",1242.589,NA,NA,NA,NA,1242.589,"Merluccius hubbsi","Merluccius hubbsi",7.82185353804539,4.21180432552762,22.995224992595,0.185856534654491,0.070254603962964,0.426620071020702,0.24318825980449,0.147711152012514,0.389388367565242,16.9997870292134,15.9352038224305,18.010763825439,31.6488540164546,14.773708032124,68.8037439850668,21.7929992316696,6.06998118557764,78.8120156550426,0.307535704868784,0.216740710504359,0.436447725210077,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Micropogonias furnieri","Miscellaneous coastal fishes","Miscellaneous coastal fishes",3623.769,NA,NA,NA,NA,3623.769,"Micropogonias furnieri","Micropogonias furnieri",82.4424849754529,47.0640745182068,158.824391193111,1.07179848843247,0.575475041613797,1.86399114249195,0.264925350938927,0.134045835625716,0.512597888274049,20.0009245355551,18.423527801078,21.5648842296898,28.2645906281365,15.5487115292053,52.9632392053994,7.33659183414309,2.76218450100581,23.4756623810792,0.859614098113898,0.633461087283979,1.26078738642607,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Mustelus schmitti","Sharks, rays, chimaeras","Sharks, rays, chimaeras",208.584,NA,NA,NA,NA,208.584,"Mustelus schmitti","Mustelus schmitti",22.269971829846,6.00980376700719,110.402164943728,0.516961867615961,0.159732339906557,1.9269034583342,0.143386692569123,0.059122871659159,0.338496409827868,21.6771284662658,19.3693181493622,23.9822767260065,38.2208392713461,10.9703028284204,135.027222402257,7.35505186953706,2.55448545539983,20.2995851393862,0.638178038107542,0.282215244011652,1.27128063181575,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Myliobatis goodei","Sharks, rays, chimaeras","Sharks, rays, chimaeras",1.9,NA,NA,NA,NA,1.9,"Myliobatis goodei","Myliobatis goodei",22.5461570089213,6.58080068656251,112.739183333814,0.63660467842322,0.160966118553697,1.75447986825115,0.152881098936284,0.0433994451916949,0.476099027650417,20.6071916810522,15.5504497589644,25.7921834148196,61.524811478598,15.7356769375307,183.086947093357,14.2912365076902,5.52036767359088,36.7678862600416,0.875282169770962,0.425808210543527,1.58461598221722,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","Mytilus edulis","Bivalves","Molluscs excl. Cephalopods",1.892,NA,NA,NA,NA,1.892,"Mytilus edulis","Mytilus edulis",39.25,65.259483427416,100.429633413149,4.39333333333333,1.85611847938973,2.83884007130353,0.481428571428571,0.210270444458123,0.335285111097432,11.8,14.3282473707614,16.5099908358277,49.8925,39.4118343140794,46.2868662964212,68.3333333333333,21.1066711615823,32.9067911538801,2.19,2.37459644527881,3.58080910842927,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","NEI","Flounders, halibuts, soles","Flounders, halibuts, soles",5.8,NA,NA,NA,NA,5.8,"NEI",NA,43.276942408226,NA,NA,1.92433730745768,NA,NA,0.429752456667375,NA,NA,18.6072975202467,NA,NA,44.6973651684312,NA,NA,17.135363756679,NA,NA,1.37460087577748,NA,NA,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
"Argentina","ARG","South America","Marine","NEI","Miscellaneous coastal fishes","Miscellaneous coastal fishes",409.75,NA,NA,NA,NA,409.75,"NEI",NA,72.0280392544393,NA,NA,0.974993945799859,NA,NA,0.293798819680906,NA,NA,19.5092087593002,NA,NA,28.5970214119115,NA,NA,11.8716581699894,NA,NA,0.812303812552613,NA,NA,43.276942408226,1.92433730745768,18.6072975202467,0.429752456667375,44.6973651684312,1.37460087577748,17.135363756679,106.405079050718,2.26259903281941,18.0246106404048,0.462583431781642,41.6544749461168,1.67305434782354,13.2422930760539
