"sample_id","dry_matter_g_100g","date","location","type","total_length_mm","mass_g","local_name","latin_name","nutrient","value","unit"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","copper",0.0097,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","zinc",0.36,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","arsenic",0.0085,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","selenium",29,"mug_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","mercury",2e-04,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","calcium",17,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","sodium",52,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","potassium",280,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","magnesium",23,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","phosphorus",130,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","vitamin_d3",12,"mug_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","vitamin_a1",1.5,"mug_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","vitamin_a2",0.7,"mug_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","protein",19,"g_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","iodine",59,"mug_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","folate",7.2,"mug_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","vitamin_b12",0.79,"mug_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","vanadium",2e-04,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","chromium", ,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","manganese",0.025,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","iron",0.13,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","cobalt",7e-04,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","copper",0.009,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","zinc",0.34,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","arsenic",0.0038,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","selenium",22,"mug_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","mercury",0.0012,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","calcium",18,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","sodium",40,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","potassium",280,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","magnesium",24,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","phosphorus",130,"mg_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","vitamin_d3",44,"mug_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","vitamin_a1",3.3,"mug_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","vitamin_a2",1,"mug_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","protein",18,"g_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","iodine",110,"mug_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","folate",12,"mug_100g"
"T_003_I","20.4","21-01-2022","Kisumu","Import","267","368","tilapia","Oreochromis niloticus","vitamin_b12",0.86,"mug_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","vanadium",5e-04,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","chromium",6e-04,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","manganese",0.016,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","iron",0.25,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","cobalt",0.002,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","copper",0.014,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","zinc",0.37,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","arsenic",0.012,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","selenium",31,"mug_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","cadmium",1e-04,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","mercury",2e-04,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","calcium",25,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","sodium",60,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","potassium",310,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","magnesium",21,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","phosphorus",130,"mg_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","vitamin_d3",13,"mug_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","vitamin_a1",2,"mug_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","vitamin_a2",0.5,"mug_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","protein",17,"g_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","iodine",59,"mug_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","folate",7.9,"mug_100g"
"T_004_I","19.7","21-01-2022","Kisumu","Import","261","314","tilapia","Oreochromis niloticus","vitamin_b12",0.67,"mug_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","vanadium",1e-04,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","chromium", ,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","manganese",0.012,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","iron",0.14,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","cobalt",6e-04,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","copper",0.011,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","zinc",0.28,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","arsenic",0.0024,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","selenium",24,"mug_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","mercury",7e-04,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","calcium",11,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","sodium",42,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","potassium",270,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","magnesium",22,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","phosphorus",120,"mg_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","vitamin_d3",17,"mug_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","vitamin_a1",1.4,"mug_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","vitamin_a2",0.8,"mug_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","protein",16.4,"g_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","iodine",23,"mug_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","folate",8.1,"mug_100g"
"T_005_I","18.6","21-01-2022","Kisumu","Import","257","377","tilapia","Oreochromis niloticus","vitamin_b12",0.79,"mug_100g"
