"region","item_name","item_code","unit_name","Otherunit","unit_code","factor","source"
1,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 10 PLATE FLAT",,"6A",0.0750000029802322,1
2,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 10 PLATE FLAT",,"6A",0.0750000029802322,1
3,"PIGEONPEA (NANDOLO), FRESH",303,"No 10 PLATE FLAT",,"6A",0.166079998016357,1
1,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 10 PLATE HEAPED",,"6B",0.125,1
2,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 10 PLATE HEAPED",,"6B",0.117499999701977,1
3,"PIGEONPEA (NANDOLO), FRESH",303,"No 10 PLATE HEAPED",,"6B",0.219650000333786,1
1,"PIGEONPEA (NANDOLO), FRESH",303,"No 12 PLATE",,"7",0.292966663837433,1
2,"PIGEONPEA (NANDOLO), FRESH",303,"No 12 PLATE",,"7",0.347714275121689,1
3,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 12 PLATE ",,"7",0.282888889312744,1
1,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 12 PLATE FLAT",,"7A",0.140000000596046,1
2,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 12 PLATE FLAT",,"7A",0.111000001430511,1
3,"PIGEONPEA (NANDOLO), FRESH",303,"No 12 PLATE FLAT",,"7A",7.15999984741211,1
1,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 12 PLATE HEAPED",,"7B",0.215000003576279,1
2,"PIGEONPEA (NANDOLO), FRESH",303,"NO. 12 PLATE HEAPED",,"7B",0.159999996423721,1
3,"PIGEONPEA (NANDOLO), FRESH",303,"No 12 PLATE HEAPED",,"7B",0.500999987125397,1
1,"GROUND NUT (NUTS)",304,"HEAP",,"10",0.241062507033348,1
2,"GROUND NUT (NUTS)",304,"HEAP",,"10",0.197611108422279,1
3,"GROUND NUT (NUTS)",304,"HEAP",,"10",0.188500002026558,1
1,"GROUND NUT (NUTS)",304,"PAIL",,"4",4.32574033737183,4
2,"GROUND NUT (NUTS)",304,"PAIL",,"4",4.32574033737183,4
3,"GROUND NUT (NUTS)",304,"PAIL",,"4",4.32574033737183,4
1,"GROUND NUT (NUTS)",304,"No 10 PLATE",,"6",0.105062499642372,4
2,"GROUND NUT (NUTS)",304,"No 10 PLATE",,"6",0.105062499642372,4
3,"GROUND NUT (NUTS)",304,"No 10 PLATE",,"6",0.105062499642372,4
1,"GROUND NUT (NUTS)",304,"No 10 PLATE FLAT",,"6A",0.120218753814697,1
2,"GROUND NUT (NUTS)",304,"No 10 PLATE FLAT",,"6A",0.0925714299082756,1
3,"GROUND NUT (NUTS)",304,"No 10 PLATE FLAT",,"6A",0.149755552411079,1
1,"GROUND NUT (NUTS)",304,"No 10 PLATE HEAPED",,"6B",0.205650001764297,1
2,"GROUND NUT (NUTS)",304,"No 10 PLATE HEAPED",,"6B",0.122368417680264,1
3,"GROUND NUT (NUTS)",304,"No 10 PLATE HEAPED",,"6B",0.176116272807121,1
1,"GROUND NUT (NUTS)",304,"No 12 PLATE",,"7",0.27903226017952,1
2,"GROUND NUT (NUTS)",304,"No 12 PLATE",,"7",0.166999995708466,1
3,"GROUND NUT (NUTS)",304,"No 12 PLATE",,"7",0.216837212443352,1
1,"GROUNDNUT FLOUR",305,"HEAP",,"10",0.13400000333786,1
2,"GROUNDNUT FLOUR",305,"HEAP",,"10",0.070833332836628,1
3,"GROUNDNUT FLOUR",305,"HEAP",,"10",0.0448888875544071,1
2,"GROUNDNUT FLOUR",305,"OTHER (SPECIFY)","CUP","23",0.100000001490116,4
3,"GROUNDNUT FLOUR",305,"OTHER (SPECIFY)","CUP","23",0.100000001490116,4
1,"GROUNDNUT FLOUR",305,"TINA",,"25",0.230000004172325,4
2,"GROUNDNUT FLOUR",305,"TINA",,"25",0.230000004172325,4
3,"GROUNDNUT FLOUR",305,"TINA",,"25",0.230000004172325,4
1,"GROUNDNUT FLOUR",305,"TINA FLAT",,"25A",0.114000000059605,1
2,"GROUNDNUT FLOUR",305,"TINA FLAT",,"25A",0.104999996721745,1
3,"GROUNDNUT FLOUR",305,"TINA FLAT",,"25A",0.11599999666214,1
1,"GROUNDNUT FLOUR",305,"TINA HEAPED",,"25B",0.171000003814697,1
2,"GROUNDNUT FLOUR",305,"TINA HEAPED",,"25B",0.150000005960464,1
3,"GROUNDNUT FLOUR",305,"TINA HEAPED",,"25B",0.175999999046326,1
1,"GROUNDNUT FLOUR",305,"PAIL",,"4",3.72699999809265,4
2,"GROUNDNUT FLOUR",305,"PAIL",,"4",3.72699999809265,4
3,"GROUNDNUT FLOUR",305,"PAIL",,"4",3.72699999809265,4
1,"GROUNDNUT FLOUR",305,"No 10 PLATE",,"6",0.0697327554225922,4
2,"GROUNDNUT FLOUR",305,"No 10 PLATE",,"6",0.0697327554225922,4
3,"GROUNDNUT FLOUR",305,"No 10 PLATE",,"6",0.0697327554225922,4
1,"GROUNDNUT FLOUR",305,"NO. 10 PLATE FLAT",,"6A",0.0299999993294477,1
2,"GROUNDNUT FLOUR",305,"NO. 10 PLATE FLAT",,"6A",0.0399999991059303,1
3,"GROUNDNUT FLOUR",305,"NO. 10 PLATE FLAT",,"6A",0.0359999984502792,1
1,"GROUNDNUT FLOUR",305,"NO. 10 PLATE HEAPED",,"6B",0.0700000002980232,1
2,"GROUNDNUT FLOUR",305,"NO. 10 PLATE HEAPED",,"6B",0.0762500017881393,1
3,"GROUNDNUT FLOUR",305,"NO. 10 PLATE HEAPED",,"6B",0.0804999992251396,1
1,"GROUNDNUT FLOUR",305,"No 12 PLATE",,"7",0.163388893008232,1
2,"GROUNDNUT FLOUR",305,"No 12 PLATE",,"7",0.130470588803291,1
3,"GROUNDNUT FLOUR",305,"NO. 12 PLATE ",,"7",0.0573478266596794,1
1,"GROUNDNUT FLOUR",305,"NO. 12 PLATE FLAT",,"7A",0.067500002682209,1
2,"GROUNDNUT FLOUR",305,"NO. 12 PLATE FLAT",,"7A",0.0799999982118607,1
3,"GROUNDNUT FLOUR",305,"NO. 12 PLATE FLAT",,"7A",0.096000000834465,1
1,"GROUNDNUT FLOUR",305,"NO. 12 PLATE HEAPED",,"7B",0.109999999403954,1
2,"GROUNDNUT FLOUR",305,"NO. 12 PLATE HEAPED",,"7B",0.125,1
3,"GROUNDNUT FLOUR",305,"NO. 12 PLATE HEAPED",,"7B",0.148499995470047,1
1,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","PIECE","23",0.129999995231628,4
1,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","CUP","23",0.490000009536743,4
2,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","BASIN","23",4.28999996185303,2
2,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","PLATE","23",4.63000011444092,1
2,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","PIECE","23",0.129999995231628,4
2,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","PAIL (UNSPECIFIED)","23",4.63000011444092,2
2,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","5L BUCKET","23",4.63000011444092,2
3,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","5L BUCKET","23",4.63000011444092,2
3,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","PIECE","23",0.129999995231628,4
3,"SOYABEAN FLOUR",306,"OTHER (SPECIFY)","CUP","23",0.490000009536743,4
1,"SOYABEAN FLOUR",306,"TINA",,"25",0.270000010728836,4
2,"SOYABEAN FLOUR",306,"TINA",,"25",0.270000010728836,4
3,"SOYABEAN FLOUR",306,"TINA",,"25",0.270000010728836,4
1,"SOYBEAN FLOUR",306,"TINA FLAT",,"25A",0.167999997735024,1
2,"SOYBEAN FLOUR",306,"TINA FLAT",,"25A",0.165000006556511,1
3,"SOYBEAN FLOUR",306,"TINA FLAT",,"25A",0.184000000357628,1
1,"SOYBEAN FLOUR",306,"TINA HEAPED",,"25B",0.238999992609024,1
2,"SOYBEAN FLOUR",306,"TINA HEAPED",,"25B",0.238000005483627,1
3,"SOYBEAN FLOUR",306,"TINA HEAPED",,"25B",0.268999993801117,1
1,"SOYABEAN FLOUR",306,"BASIN (SMALL)",,"27A",4.28999996185303,2
2,"SOYABEAN FLOUR",306,"BASIN (SMALL)",,"27A",4.28999996185303,2
3,"SOYABEAN FLOUR",306,"BASIN (SMALL)",,"27A",4.28999996185303,2
1,"SOYBEAN FLOUR",306,"BASIN LARGE",,"27C",8.46000003814697,1
1,"SOYABEAN FLOUR",306,"PAIL",,"4",4.63000011444092,2
2,"SOYABEAN FLOUR",306,"PAIL",,"4",4.63000011444092,2
3,"SOYABEAN FLOUR",306,"PAIL",,"4",4.63000011444092,2
1,"SOYBEAN FLOUR",306,"PAIL SMALL",,"4A",3.98399972915649,1
2,"SOYBEAN FLOUR",306,"PAIL SMALL",,"4A",4,1
3,"SOYBEAN FLOUR",306,"PAIL SMALL",,"4A",4.27400016784668,1
1,"SOYBEAN FLOUR",306,"No 10 PLATE",,"6",0.109218746423721,1
2,"SOYBEAN FLOUR",306,"NO. 10 PLATE ",,"6",0.132499992847443,1
3,"SOYBEAN FLOUR",306,"No 10 PLATE",,"6",0.109218746423721,1
1,"SOYBEAN FLOUR",306,"No 12 PLATE",,"7",0.140538468956947,1
2,"SOYBEAN FLOUR",306,"NO. 12 PLATE ",,"7",0.194999992847443,1
3,"SOYBEAN FLOUR",306,"No 12 PLATE",,"7",0.140538468956947,1
3,"GROUND BEAN (NZAMA)",307,"OTHER (SPECIFY)","CUP","23",0.535000026226044,1
1,"GROUND BEAN (NZAMA)",307,"TINA",,"25",0.270000010728836,2
2,"GROUND BEAN (NZAMA)",307,"TINA",,"25",0.270000010728836,2
3,"GROUND BEAN (NZAMA)",307,"TINA",,"25",0.270000010728836,2
1,"GROUND BEAN (NZAMA)",307,"TINA HEAPED",,"25B",0.312000006437302,1
2,"GROUND BEAN (NZAMA)",307,"TINA HEAPED",,"25B",0.28999999165535,1
3,"GROUND BEAN (NZAMA)",307,"TINA HEAPED",,"25B",0.300000011920929,1
1,"GROUND BEAN (NZAMA)",307,"No 10 PLATE",,"6",0.199000000953674,1
2,"GROUND BEAN (NZAMA)",307,"No 10 PLATE",,"6",0.246333330869675,1
3,"GROUND BEAN (NZAMA)",307,"No 10 PLATE",,"6",0.234999999403954,1
2,"GROUND BEAN (NZAMA)",307,"NO. 10 PLATE FLAT",,"6A",0.0687500014901161,1
3,"GROUND BEAN (NZAMA)",307,"NO. 10 PLATE FLAT",,"6A",0.0670000016689301,1
2,"GROUND BEAN (NZAMA)",307,"NO. 10 PLATE HEAPED",,"6B",0.115000002086163,1
3,"GROUND BEAN (NZAMA)",307,"NO. 10 PLATE HEAPED",,"6B",0.114999994635582,1
1,"GROUND BEAN (NZAMA)",307,"No 12 PLATE",,"7",0.311320006847382,1
2,"GROUND BEAN (NZAMA)",307,"No 12 PLATE",,"7",0.322400003671646,1
3,"GROUND BEAN (NZAMA)",307,"NO. 12 PLATE ",,"7",0.260333329439163,1
1,"GROUND BEAN (NZAMA)",307,"NO. 12 PLATE FLAT",,"7A",0.167999997735024,1
2,"GROUND BEAN (NZAMA)",307,"NO. 12 PLATE FLAT",,"7A",0.115000002086163,1
3,"GROUND BEAN (NZAMA)",307,"NO. 12 PLATE FLAT",,"7A",0.204999998211861,1
1,"GROUND BEAN (NZAMA)",307,"NO. 12 PLATE HEAPED",,"7B",0.144999995827675,1
2,"GROUND BEAN (NZAMA)",307,"NO. 12 PLATE HEAPED",,"7B",0.159999996423721,1
3,"GROUND BEAN (NZAMA)",307,"NO. 12 PLATE HEAPED",,"7B",0.273499995470047,1
1,"COWPEA (KHOBWE)",308,"HEAP ",,"10",0.185000002384186,1
2,"COWPEA (KHOBWE)",308,"HEAP ",,"10",0.155000001192093,1
3,"COWPEA (KHOBWE)",308,"HEAP ",,"10",0.18299999833107,1
2,"COWPEA (KHOBWE)",308,"OTHER (SPECIFY)","CUP","23",0.5,4
3,"COWPEA (KHOBWE)",308,"OTHER (SPECIFY)","PAIL (SMALL)","23",4.84000015258789,1
3,"COWPEA (KHOBWE)",308,"OTHER (SPECIFY)","CUP","23",0.5,4
1,"COWPEA (KHOBWE)",308,"TINA",,"25",0.270000010728836,4
2,"COWPEA (KHOBWE)",308,"TINA",,"25",0.270000010728836,4
3,"COWPEA (KHOBWE)",308,"TINA",,"25",0.270000010728836,4
1,"COWPEA (KHOBWE)",308,"TINA FLAT",,"25A",0.187999993562698,1
2,"COWPEA (KHOBWE)",308,"TINA FLAT",,"25A",0.194999992847443,1
3,"COWPEA (KHOBWE)",308,"TINA FLAT",,"25A",0.195999994874001,1
1,"COWPEA (KHOBWE)",308,"TINA HEAPED",,"25B",0.277999997138977,1
2,"COWPEA (KHOBWE)",308,"TINA HEAPED",,"25B",0.270000010728836,1
3,"COWPEA (KHOBWE)",308,"TINA HEAPED",,"25B",0.277999997138977,1
1,"COWPEA (KHOBWE)",308,"BASIN  SMALL",,"27A",4.10200023651123,1
2,"COWPEA (KHOBWE)",308,"BASIN  SMALL",,"27A",3.49749994277954,1
3,"COWPEA (KHOBWE)",308,"BASIN  SMALL",,"27A",3.85899996757507,1
1,"COWPEA (KHOBWE)",308,"No 10 PLATE",,"6",0.183874994516373,1
2,"COWPEA (KHOBWE)",308,"No 10 PLATE",,"6",0.186100006103516,1
3,"COWPEA (KHOBWE)",308,"No 10 PLATE",,"6",0.152533337473869,1
1,"COWPEA (KHOBWE)",308,"No 12 PLATE",,"7",0.2883260846138,1
2,"COWPEA (KHOBWE)",308,"NO. 12 PLATE ",,"7",0.211999997496605,1
3,"COWPEA (KHOBWE)",308,"NO. 12 PLATE ",,"7",0.240682929754257,1
1,"COWPEA (KHOBWE)",308,"NO. 12 PLATE FLAT",,"7A",0.132499992847443,1
2,"COWPEA (KHOBWE)",308,"NO. 12 PLATE FLAT",,"7A",0.134999990463257,1
3,"COWPEA (KHOBWE)",308,"NO. 12 PLATE FLAT",,"7A",0.175999999046326,1
1,"COWPEA (KHOBWE)",308,"NO. 12 PLATE HEAPED",,"7B",0.1875,1
2,"COWPEA (KHOBWE)",308,"NO. 12 PLATE HEAPED",,"7B",0.219999998807907,1
3,"COWPEA (KHOBWE)",308,"NO. 12 PLATE HEAPED",,"7B",0.245749995112419,1
3,"MACADEMIA NUTS",309,"OTHER (SPECIFY)","PIECE","23",0.129999995231628,1
3,"MACADEMIA NUTS",309,"PACKET(SMALL)",,"54",0.0260000005364418,1
3,"MACADEMIA NUTS",309,"PACKET (LARGE)",,"55",0.0579999983310699,1
1,"GROUNDNUT (SHELLED)",311,"HEAP ",,"10",0.191000014543533,1
2,"GROUNDNUT (SHELLED)",311,"HEAP ",,"10",0.123999997973442,1
3,"GROUNDNUT (SHELLED)",311,"HEAP ",,"10",0.0860000029206276,1
1,"GROUNDNUT (SHELLED)",311,"OTHER (SPECIFY)","CUP","23",0.219999998807907,4
2,"GROUNDNUT (SHELLED)",311,"OTHER (SPECIFY)","5L BUCKET","23",4.17000007629395,2
2,"GROUNDNUT (SHELLED)",311,"OTHER (SPECIFY)","CUP","23",0.219999998807907,4
3,"GROUNDNUT (SHELLED)",311,"OTHER (SPECIFY)","5L BUCKET","23",4.17000007629395,2
3,"GROUNDNUT (SHELLED)",311,"OTHER (SPECIFY)","CUP","23",0.219999998807907,4
1,"GROUNDNUT (SHELLED)",311,"TINA",,"25",0.207000002264977,2
2,"GROUNDNUT (SHELLED)",311,"TINA",,"25",0.207000002264977,2
3,"GROUNDNUT (SHELLED)",311,"TINA",,"25",0.207000002264977,2
1,"GROUNDNUT (SHELLED)",311,"TINA FLAT",,"25A",0.17399999499321,1
2,"GROUNDNUT (SHELLED)",311,"TINA FLAT",,"25A",0.168999999761581,1
3,"GROUNDNUT (SHELLED)",311,"TINA FLAT",,"25A",0.16949999332428,1
1,"GROUNDNUT (SHELLED)",311,"TINA HEAPED",,"25B",0.254000008106232,1
2,"GROUNDNUT (SHELLED)",311,"TINA HEAPED",,"25B",0.242750003933907,1
3,"GROUNDNUT (SHELLED)",311,"TINA HEAPED",,"25B",0.239999994635582,1
1,"GROUNDNUT (SHELLED)",311,"PAIL",,"4",3.88000011444092,4
2,"GROUNDNUT (SHELLED)",311,"PAIL",,"4",3.88000011444092,4
3,"GROUNDNUT (SHELLED)",311,"PAIL",,"4",3.88000011444092,4
1,"GROUNDNUT (SHELLED)",311,"PAIL SMALL",,"4A",3.65899991989136,1
2,"GROUNDNUT (SHELLED)",311,"PAIL SMALL",,"4A",4.34999990463257,1
3,"GROUNDNUT (SHELLED)",311,"PAIL SMALL",,"4A",4.09999990463257,1
2,"GROUNDNUT (SHELLED)",311,"NO. 10 PLATE FLAT",,"6A",0.0599999986588955,1
3,"GROUNDNUT (SHELLED)",311,"NO. 10 PLATE FLAT",,"6A",0.0540000014007092,1
1,"GROUNDNUT (SHELLED)",311,"No 10 PLATE HEAPED",,"6B",0.100000001490116,1
2,"GROUNDNUT (SHELLED)",311,"NO. 10 PLATE HEAPED",,"6B",0.100000001490116,1
3,"GROUNDNUT (SHELLED)",311,"NO. 10 PLATE HEAPED",,"6B",0.0920000001788139,1
3,"GROUNDNUT (SHELLED)",311,"NO. 12 PLATE ",,"7",0.256000012159348,1
1,"GROUNDNUT (SHELLED)",311,"NO. 12 PLATE FLAT",,"7A",0.100000001490116,1
2,"GROUNDNUT (SHELLED)",311,"NO. 12 PLATE FLAT",,"7A",0.104999996721745,1
3,"GROUNDNUT (SHELLED)",311,"NO. 12 PLATE FLAT",,"7A",0.151999995112419,1
1,"GROUNDNUT (SHELLED)",311,"NO. 12 PLATE HEAPED",,"7B",0.129999995231628,1
2,"GROUNDNUT (SHELLED)",311,"NO. 12 PLATE HEAPED",,"7B",0.144999995827675,1
3,"GROUNDNUT (SHELLED)",311,"NO. 12 PLATE HEAPED",,"7B",0.199000000953674,1
1,"GROUNDNUT  DRIED (UNSHELLED)",312,"HEAP ",,"10",0.165999993681908,1
2,"GROUNDNUT  DRIED (UNSHELLED)",312,"HEAP ",,"10",0.136999994516373,1
3,"GROUNDNUT  DRIED (UNSHELLED)",312,"HEAP ",,"10",0.126000002026558,1
1,"GROUNDNUT DRIED (UNSHELLED)",312,"OTHER (SPECIFY)","CUP","23",0.200000002980232,4
2,"GROUNDNUT DRIED (UNSHELLED)",312,"OTHER (SPECIFY)","5L BUCKET","23",1.90499997138977,1
3,"GROUNDNUT DRIED (UNSHELLED)",312,"OTHER (SPECIFY)","5L BUCKET","23",1.90499997138977,1
3,"GROUNDNUT DRIED (UNSHELLED)",312,"OTHER (SPECIFY)","CUP","23",0.200000002980232,4
3,"GROUNDNUT DRIED (UNSHELLED)",312,"OTHER (SPECIFY)","PIECE","23",0.129999995231628,1
1,"GROUNDNUT DRIED (UNSHELLED)",312,"TINA",,"25",0.270000010728836,4
2,"GROUNDNUT DRIED (UNSHELLED)",312,"TINA",,"25",0.270000010728836,4
3,"GROUNDNUT DRIED (UNSHELLED)",312,"TINA",,"25",0.270000010728836,4
1,"GROUNDNUT  DRIED (UNSHELLED)",312,"TINA HEAPED",,"25B",0.140000000596046,1
2,"GROUNDNUT  DRIED (UNSHELLED)",312,"TINA HEAPED",,"25B",0.137999996542931,1
3,"GROUNDNUT  DRIED (UNSHELLED)",312,"TINA HEAPED",,"25B",0.136000007390976,1
1,"GROUNDNUT  DRIED (UNSHELLED)",312,"BASIN  SMALL",,"27A",2.24600005149841,1
2,"GROUNDNUT  DRIED (UNSHELLED)",312,"BASIN  SMALL",,"27A",1.53999996185303,1
3,"GROUNDNUT  DRIED (UNSHELLED)",312,"BASIN  SMALL",,"27A",1.75600004196167,1
1,"GROUNDNUT  DRIED (UNSHELLED)",312,"BASIN MEDIUM",,"27B",4.16200017929077,1
1,"GROUNDNUT DRIED (UNSHELLED)",312,"PAIL",,"4",1.76999998092651,4
2,"GROUNDNUT DRIED (UNSHELLED)",312,"PAIL",,"4",1.76999998092651,4
3,"GROUNDNUT DRIED (UNSHELLED)",312,"PAIL",,"4",1.76999998092651,4
1,"GROUNDNUT  DRIED (UNSHELLED)",312,"PAIL SMALL",,"4A",1.9539999961853,1
2,"GROUNDNUT  DRIED (UNSHELLED)",312,"PAIL SMALL",,"4A",2.02799987792969,1
3,"GROUNDNUT  DRIED (UNSHELLED)",312,"PAIL SMALL",,"4A",1.97399997711182,1
1,"GROUNDNUT  DRIED (UNSHELLED)",312,"No 10 PLATE HEAPED",,"6B",0.0799999982118607,1
2,"GROUNDNUT  DRIED (UNSHELLED)",312,"NO. 10 PLATE HEAPED",,"6B",0.0509999990463257,1
3,"GROUNDNUT  DRIED (UNSHELLED)",312,"NO. 10 PLATE HEAPED",,"6B",0.0560000017285347,1
1,"GROUNDNUT  DRIED (UNSHELLED)",312,"No 12 PLATE HEAPED",,"7B",0.0920000001788139,1
2,"GROUNDNUT  DRIED (UNSHELLED)",312,"NO. 12 PLATE HEAPED",,"7B",0.0750000029802322,1
3,"GROUNDNUT  DRIED (UNSHELLED)",312,"NO. 12 PLATE HEAPED",,"7B",0.13400000333786,1
1,"GROUNDNUT FRESH (UNSHELLED)",313,"HEAP ",,"10",0.236000001430511,1
2,"GROUNDNUT FRESH (UNSHELLED)",313,"HEAP ",,"10",0.171000003814697,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"HEAP ",,"10",0.291999995708466,1
1,"GROUNDNUT FRESH (UNSHELLED)",313,"OTHER (SPECIFY)","5L BUCKET","23",1.76999998092651,4
1,"GROUNDNUT FRESH (UNSHELLED)",313,"OTHER (SPECIFY)","BASIN","23",1.56400001049042,1
1,"GROUNDNUT FRESH (UNSHELLED)",313,"OTHER (SPECIFY)","CUP","23",0.200000002980232,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"OTHER (SPECIFY)","5L BUCKET","23",1.76999998092651,4
1,"GROUNDNUT FRESH (UNSHELLED)",313,"TINA HEAPED",,"25B",0.209999993443489,1
2,"GROUNDNUT FRESH (UNSHELLED)",313,"TINA HEAPED",,"25B",0.194999992847443,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"TINA HEAPED",,"25B",0.18299999833107,1
1,"GROUNDNUT FRESH (UNSHELLED)",313,"BASIN  SMALL",,"27A",3.30800008773804,1
2,"GROUNDNUT FRESH (UNSHELLED)",313,"BASIN  SMALL",,"27A",2.69500017166138,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"BASIN  SMALL",,"27A",2.41550016403198,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"BASIN MEDIUM",,"27B",2.42999982833862,1
1,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL",,"4",2,4
2,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL",,"4",2,4
3,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL",,"4",2,4
1,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL SMALL",,"4A",3.5479998588562,1
2,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL SMALL",,"4A",3.31200003623962,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL SMALL",,"4A",2.80999994277954,1
1,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL LARGE",,"4C",14.0605001449585,1
2,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL LARGE",,"4C",10.9300003051758,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"PAIL LARGE",,"4C",9.61499977111816,1
2,"GROUNDNUT FRESH (UNSHELLED)",313,"NO. 10 PLATE HEAPED",,"6B",0.0949999988079071,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"No 10 PLATE HEAPED",,"6B",9.60000033956021e-005,1
2,"GROUNDNUT FRESH (UNSHELLED)",313,"NO. 12 PLATE HEAPED",,"7B",0.159999996423721,1
3,"GROUNDNUT FRESH (UNSHELLED)",313,"No 12 PLATE HEAPED",,"7B",0.0979999974370003,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"HEAP ",,"10",0.324000000953674,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"HEAP ",,"10",0.125,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"HEAP ",,"10",0.204999998211861,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA ",,"25",0.314000010490417,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA ",,"25",0.225999996066093,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA ",,"25",0.246999993920326,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA FLAT",,"25A",0.214000001549721,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA FLAT",,"25A",0.204999998211861,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA FLAT",,"25A",0.206000000238419,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA HEAPED",,"25B",0.314000010490417,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA HEAPED",,"25B",0.284999996423721,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"TINA HEAPED",,"25B",0.298000007867813,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"BASIN  SMALL",,"27A",4.13700008392334,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"BASIN  SMALL",,"27A",3.81500005722046,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"BASIN  SMALL",,"27A",4.01800012588501,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"PAIL SMALL",,"4A",4.31099987030029,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"PAIL SMALL",,"4A",5.20650005340576,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"PAIL SMALL",,"4A",5.19199991226196,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 10 PLATE ",,"6",0.0500000007450581,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 10 PLATE FLAT",,"6A",0.0799999982118607,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 10 PLATE FLAT",,"6A",0.0700000002980232,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 10 PLATE FLAT",,"6A",0.0780000016093254,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 10 PLATE HEAPED",,"6B",0.112499997019768,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 10 PLATE HEAPED",,"6B",0.117499999701977,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 10 PLATE HEAPED",,"6B",0.123500004410744,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 12 PLATE ",,"7",0.0662499964237213,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 12 PLATE FLAT",,"7A",0.138750001788139,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 12 PLATE FLAT",,"7A",0.165000006556511,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 12 PLATE FLAT",,"7A",0.184749990701675,1
1,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 12 PLATE HEAPED",,"7B",0.203749984502792,1
2,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 12 PLATE HEAPED",,"7B",0.25,1
3,"SPOTTED BEANS (DEMETTA/KENYATA)",316,"NO. 12 PLATE HEAPED",,"7B",0.277500003576279,1
1,"ONION)",401,"HEAP",,"10",0.780223667621613,4
2,"ONION)",401,"HEAP",,"10",0.780223667621613,4
3,"ONION)",401,"HEAP",,"10",0.780223667621613,4
