"sample_id","date","location","type","days_processed","catch_source","local_name","latin_name","nutrient","value","unit"
"A_007_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Mackerel","Scomberomorus tritor","folate",270,"mg_100g"
"A_007_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Mackerel","Scomberomorus tritor","vitamin_b12",120,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","vitamin_a1",200,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","vitamin_a2",6,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","protein",19,"g_100g"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","vanadium",0.058,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","chromium",0.024,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","manganese",7.3,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","iron",12,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","cobalt",0.005,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","nickel", ,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","copper",0.36,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","zinc",15,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","arsenic",0.98,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","selenium",440,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","molybdenum", ,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","silver", ,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","cadmium",0.073,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","mercury",0.027,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","lead",0.054,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","iodine",180,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","calcium",11000,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","sodium",1300,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","potassium",2600,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","magnesium",510,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","phosphorus",6700,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","vitamin_d3", ,"mg_kg"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","folate",140,"mg_100g"
"A_008_W","31-01-2022","Accra","Fresh, gutted","0","Accra","Flying fish","Cheilopogon melanurus","vitamin_b12",29,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","vitamin_a1",330,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","vitamin_a2", ,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","protein",63,"g_100g"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","vanadium",0.059,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","chromium",0.083,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","manganese",3.8,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","iron",190,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","cobalt",0.046,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","nickel", ,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","copper",5.4,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","zinc",52,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","arsenic",3.8,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","selenium",2200,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","molybdenum", ,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","silver",0.071,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","cadmium",0.18,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","mercury",0.032,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","lead",0.029,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","iodine",2600,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","calcium",20000,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","sodium",5200,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","potassium",11000,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","magnesium",1500,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","phosphorus",17000,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","vitamin_d3",270,"mg_kg"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","folate",610,"mg_100g"
"A_009","01-02-2022","Accra","Smoked","1","Accra","Tuna fingerling","","vitamin_b12",320,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","vitamin_a1",42,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","vitamin_a2",10,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","protein",53,"g_100g"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","vanadium",0.57,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","chromium",0.063,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","manganese",7.4,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","iron",79,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","cobalt",0.032,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","nickel", ,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","copper",2.4,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","zinc",51,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","arsenic",6.7,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","selenium",2700,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","molybdenum", ,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","silver", ,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","cadmium",0.061,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","mercury",0.036,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","lead",0.068,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","iodine",960,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","calcium",23000,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","sodium",4300,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","potassium",10000,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","magnesium",1500,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","phosphorus",18000,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","vitamin_d3",80,"mg_kg"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","folate",130,"mg_100g"
"A_010","01-02-2022","Accra","Smoked","1","Accra","Herring","Sardinella maderensis","vitamin_b12",190,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","vitamin_a1",1100,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","vitamin_a2",26,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","protein",65,"g_100g"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","vanadium",0.081,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","chromium",0.087,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","manganese",2.8,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","iron",83,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","cobalt",0.059,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","nickel", ,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","copper",3,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","zinc",45,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","arsenic",5.4,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","selenium",2000,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","molybdenum", ,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","silver", ,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","cadmium",0.094,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","mercury",0.022,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","lead",0.032,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","iodine",3600,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","calcium",45000,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","sodium",4300,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","potassium",12000,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","magnesium",1800,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","phosphorus",29000,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","vitamin_d3",240,"mg_kg"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","folate",370,"mg_100g"
"A_011","01-02-2022","Accra","Smoked","1","Accra","Horse mackerel","Trachurus sp.","vitamin_b12",150,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","vitamin_a1",600,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","vitamin_a2",100,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","protein",58,"g_100g"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","vanadium",0.21,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","chromium",0.31,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","manganese",17,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","iron",89,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","cobalt",0.028,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","nickel", ,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","copper",1.9,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","zinc",56,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","arsenic",2.3,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","selenium",1400,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","molybdenum", ,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","silver", ,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","cadmium",0.33,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","mercury",0.077,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","lead",0.38,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","iodine",670,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","calcium",34000,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","sodium",4500,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","potassium",8800,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","magnesium",1600,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","phosphorus",21000,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","vitamin_d3", ,"mg_kg"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","folate",250,"mg_100g"
"A_012","01-02-2022","Accra","Smoked","1","Accra","Flying fish","Cheilopogon melanurus","vitamin_b12",43,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_a1",240,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_a2",10,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","protein",31,"g_100g"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vanadium",0.26,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","chromium",0.021,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","manganese",0.74,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","iron",46,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","cobalt",0.017,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","nickel", ,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","copper",1.3,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","zinc",23,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","arsenic",2.6,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","selenium",2300,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","molybdenum", ,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","silver", ,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","cadmium",0.12,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","mercury",0.04,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","lead",0.017,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","iodine",1700,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","calcium",8100,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","sodium",1100,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","potassium",4900,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","magnesium",630,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","phosphorus",7200,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_d3",60,"mg_kg"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","folate",140,"mg_100g"
"A_013","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_b12",110,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_a1",130,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_a2", ,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","protein",34,"g_100g"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vanadium",0.21,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","chromium",0.021,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","manganese",1,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","iron",56,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","cobalt",0.018,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","nickel", ,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","copper",1.3,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","zinc",30,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","arsenic",2.1,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","selenium",2400,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","molybdenum", ,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","silver", ,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","cadmium",0.13,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","mercury",0.062,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","lead",0.021,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","iodine",1300,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","calcium",9800,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","sodium",1100,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","potassium",5400,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","magnesium",650,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","phosphorus",8000,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_d3",60,"mg_kg"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","folate",100,"mg_100g"
"A_014","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_b12",120,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_a1",1000,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_a2",60,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","protein",33,"g_100g"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vanadium",0.18,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","chromium",0.021,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","manganese",1,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","iron",49,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","cobalt",0.019,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","nickel", ,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","copper",1.4,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","zinc",19,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","arsenic",2.8,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","selenium",2300,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","molybdenum", ,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","silver", ,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","cadmium",0.1,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","mercury",0.075,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","lead",0.02,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","iodine",1400,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","calcium",6400,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","sodium",1300,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","potassium",5900,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","magnesium",580,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","phosphorus",6600,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_d3",180,"mg_kg"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","folate",200,"mg_100g"
"A_015","01-02-2022","Accra","Smoked","1","Accra","Mackerel","Scomberomorus tritor","vitamin_b12",160,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","vitamin_a1",70,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","vitamin_a2", ,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","protein",62,"g_100g"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","vanadium",3.5,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","chromium",3.8,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","manganese",28,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","iron",940,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","cobalt",0.31,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","nickel",0.6,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","copper",6.3,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","zinc",74,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","arsenic",6.7,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","selenium",1700,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","molybdenum",0.36,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","silver", ,"mg_kg"
"A_016","02-02-2022","Accra","Sun-dried","3","Accra","Anchovy","Engraulis encrasicolus","cadmium",0.13,"mg_kg"
